# FaultID,X,Y,Top Coal Seam
 1, 402446.37,6450477.22, 9
 1, 402872.53,6451651.71, 9
 2, 399192.87,6448282.77, 7
 2, 399127.93,6450068.03, 7
 3, 399950.30,6443600.08, 7
 3, 399699.58,6444317.27, 7
 4, 402855.74,6445679.87,10
 4, 403131.09,6447123.37,10
 5, 401119.48,6446811.54, 6
 5, 401062.07,6447341.01, 6
 6, 402108.31,6448049.19, 6
 6, 402307.62,6448868.77, 6
 7, 402428.17,6444169.81, 4
 7, 401979.07,6445316.02, 4
 8, 402441.32,6448251.54, 9
 8, 402626.28,6448745.48, 9
 9, 399456.69,6447813.31, 1
 9, 399512.14,6448428.89, 1
10, 402507.25,6444241.98,10
10, 402671.68,6445194.53,10
11, 400062.52,6440576.67, 8
11, 400030.38,6441146.86, 8
12, 398014.11,6448988.34, 4
12, 398189.55,6449934.71, 4
13, 399155.08,6447960.94, 1
13, 398928.91,6448943.63, 1
14, 402410.05,6446847.92, 3
14, 402610.92,6447931.90, 3
15, 400378.22,6455127.40, 9
15, 400516.43,6455867.99, 9
16, 403046.16,6438192.94, 4
16, 402918.73,6439121.08, 4
17, 403947.00,6443485.19, 3
17, 404113.37,6444313.67, 3
18, 403618.56,6439623.71, 5
18, 403714.04,6440142.29, 5
19, 401028.59,6447667.07,10
19, 400888.39,6448583.55,10
20, 404070.05,6448555.15, 7
20, 404148.17,6450355.76, 7
21, 403105.27,6437945.47,10
21, 403348.33,6439354.03,10
22, 397933.11,6445416.66,10
22, 398185.13,6446026.22,10
23, 398577.40,6450294.35, 6
23, 398886.93,6451504.48, 6
24, 399726.70,6443182.61, 9
24, 399808.02,6444236.66, 9
25, 400093.83,6454994.59, 6
25, 400096.00,6455816.85, 6
26, 401489.13,6446061.58, 5
26, 401355.10,6446563.34, 5
27, 398428.08,6443458.43, 1
27, 398248.13,6444039.92, 1
28, 399747.91,6440022.46, 6
28, 399946.96,6440527.34, 6
29, 403965.02,6445376.26, 3
29, 404136.37,6446870.76, 3
30, 402518.60,6453886.21, 1
30, 402745.64,6454657.56, 1
31, 399477.60,6444516.21, 5
31, 399697.19,6445601.85, 5
32, 400169.21,6448228.87, 2
32, 400398.29,6449349.92, 2
33, 398378.97,6444899.83, 3
33, 398045.07,6446034.21, 3
34, 401784.40,6449487.89, 6
34, 401319.71,6450833.48, 6
35, 399194.15,6439966.67, 4
35, 398935.36,6441068.18, 4
36, 401906.23,6441834.71,10
36, 402097.40,6442400.50,10
37, 400480.89,6439594.21, 8
37, 400716.20,6440352.88, 8
38, 400573.42,6453837.35, 4
38, 400579.11,6454431.72, 4
39, 404502.13,6456037.62, 7
39, 404338.48,6456987.67, 7
40, 398765.59,6443242.68, 8
40, 399096.53,6444064.84, 8
