# FaultID,X,Y,Top Coal Seam
 1, 403045.95,6453508.26, 9
 1, 403184.58,6454009.36, 9
 2, 399423.60,6451956.31, 4
 2, 399769.99,6452836.87, 4
 3, 397554.95,6448437.42, 3
 3, 397634.24,6449327.86, 3
 4, 401138.76,6454297.79, 8
 4, 401066.62,6455630.30, 8
 5, 402804.16,6446354.84, 4
 5, 403209.14,6447363.02, 4
 6, 401705.12,6447147.06, 6
 6, 401744.43,6447832.87, 6
 7, 401858.21,6437901.86, 9
 7, 402161.14,6438794.51, 9
 8, 399835.44,6439714.59, 4
 8, 399912.70,6440761.51, 4
 9, 403327.27,6456608.61, 3
 9, 403285.33,6457333.90, 3
10, 400713.02,6447287.82, 6
10, 400890.01,6447909.66, 6
11, 402777.53,6456732.30, 6
11, 402706.80,6457250.52, 6
12, 398352.34,6441741.46, 8
12, 398523.60,6442386.76, 8
13, 401585.97,6451129.34, 9
13, 401739.47,6451618.13, 9
14, 402534.49,6450469.90,10
14, 402545.08,6451083.17,10
15, 399822.14,6445203.47, 9
15, 399665.07,6445777.78, 9
16, 399682.47,6450624.13, 7
16, 399925.34,6451223.70, 7
17, 398077.85,6448702.82, 1
17, 397931.02,6449485.74, 1
18, 399046.48,6449971.95, 5
18, 398730.94,6450860.80, 5
19, 398892.46,6442084.52,10
19, 398683.99,6442807.91,10
20, 398099.10,6447241.51, 1
20, 398068.83,6448879.82, 1
21, 403877.62,6445961.14, 6
21, 403772.09,6446521.94, 6
22, 402560.15,6446849.74, 4
22, 402442.70,6447935.72, 4
23, 399797.61,6443677.47, 2
23, 399579.05,6444617.94, 2
24, 402624.67,6452181.37,10
24, 402219.87,6453596.40,10
25, 401269.95,6455593.17, 6
25, 401305.67,6457138.27, 6
26, 399001.87,6450571.98,10
26, 398958.46,6451703.56,10
27, 400745.66,6457039.45, 2
27, 400576.23,6457645.11, 2
28, 400747.08,6448309.50, 8
28, 400782.71,6448830.10, 8
29, 398502.21,6445566.68, 3
29, 398566.53,6446099.17, 3
30, 403993.00,6446779.93, 3
30, 404202.04,6447447.78, 3
31, 401811.34,6451761.05, 3
31, 401861.20,6452582.50, 3
32, 404568.00,6455742.17, 3
32, 404596.73,6456777.65, 3
33, 400361.20,6443370.04, 7
33, 400556.76,6443885.58, 7
34, 399205.31,6443614.94, 1
34, 398880.94,6444406.94, 1
35, 397840.33,6448983.84, 6
35, 398148.53,6449902.97, 6
36, 399900.62,6448156.19, 8
36, 400094.73,6448902.22, 8
37, 400536.31,6445025.30, 2
37, 400305.69,6445800.61, 2
38, 402465.73,6450092.38, 7
38, 402280.36,6450780.13, 7
39, 402367.36,6449186.13, 5
39, 402263.74,6449685.42, 5
40, 400347.11,6440652.88, 7
40, 400234.71,6441590.28, 7
