# FaultID,X,Y,Top Coal Seam
 1, 400320.15,6449626.08, 2
 1, 400198.94,6450128.59, 2
 2, 404391.17,6455677.31,10
 2, 404167.82,6456657.75,10
 3, 403775.74,6443048.33, 3
 3, 403590.99,6444160.71, 3
 4, 399184.67,6439931.72, 5
 4, 399286.88,6440443.44, 5
 5, 404535.63,6451136.51, 7
 5, 404350.71,6451650.50, 7
 6, 399835.82,6443244.13, 3
 6, 399679.06,6443879.76, 3
 7, 401574.07,6438060.78, 9
 7, 401799.22,6438659.31, 9
 8, 399402.03,6442589.81, 6
 8, 399061.36,6443559.60, 6
 9, 400183.60,6447220.54, 1
 9, 400202.36,6447745.51, 1
10, 402665.45,6448231.76, 5
10, 402698.57,6449130.15, 5
11, 404240.46,6449036.36, 1
11, 404017.55,6449615.68, 1
12, 402392.91,6451748.90, 3
12, 402387.72,6452375.88, 3
13, 398368.60,6449218.49, 3
13, 398266.26,6449930.58, 3
14, 400214.81,6438034.22, 6
14, 400441.74,6439350.01, 6
15, 399985.16,6446780.71, 3
15, 399731.44,6447603.14, 3
16, 399243.07,6441061.29, 6
16, 399218.20,6441641.19, 6
17, 402670.31,6453133.02, 1
17, 402652.70,6453919.23, 1
18, 400265.03,6450376.23, 2
18, 399873.32,6451342.67, 2
19, 403057.71,6453057.02, 4
19, 403275.23,6454471.83, 4
20, 397817.76,6447043.14, 1
20, 397958.35,6447744.87, 1
21, 404339.15,6450271.95, 3
21, 404448.68,6450873.97, 3
22, 402058.68,6442582.40, 7
22, 402287.64,6443282.11, 7
23, 400253.46,6453584.70, 3
23, 399999.31,6454834.93, 3
24, 403423.81,6439905.24, 7
24, 403354.79,6440682.36, 7
25, 400244.83,6454749.18, 1
25, 399770.76,6456203.59, 1
26, 403488.97,6441534.41, 9
26, 403300.39,6442607.99, 9
27, 399791.98,6446821.40, 8
27, 399648.53,6447567.66, 8
28, 401729.55,6454438.26, 5
28, 401826.40,6454947.68, 5
29, 403337.85,6438393.92, 8
29, 403247.99,6438971.85, 8
30, 403133.76,6456307.15, 6
30, 402962.09,6456930.94, 6
31, 398939.58,6443498.82, 8
31, 398831.39,6444182.43, 8
32, 399638.79,6446669.03, 5
32, 399281.75,6447538.74, 5
33, 399979.87,6448738.80, 7
33, 400190.16,6449667.13, 7
34, 401356.61,6455979.97, 6
34, 401449.92,6456541.43, 6
35, 398626.46,6446327.72, 5
35, 398557.62,6447199.08, 5
36, 398848.89,6442660.36, 3
36, 399189.23,6443561.19, 3
37, 397919.28,6449061.88, 7
37, 397723.59,6449931.97, 7
38, 400736.56,6448633.62, 7
38, 400652.34,6449430.88, 7
39, 401475.56,6454451.96, 6
39, 401449.11,6455400.82, 6
40, 401874.16,6453453.61,10
40, 401575.17,6454376.19,10
