# FaultID,X,Y,Top Coal Seam
 1, 400982.28,6442988.42, 8
 1, 400555.26,6444174.16, 8
 2, 404081.96,6448686.02, 3
 2, 404098.01,6449425.34, 3
 3, 401352.27,6445950.37, 2
 3, 401195.64,6446799.98, 2
 4, 400154.77,6448957.61,10
 4, 399779.76,6449929.62,10
 5, 398286.83,6446942.94, 7
 5, 398319.24,6447522.62, 7
 6, 399115.79,6444436.95, 3
 6, 398905.66,6445265.81, 3
 7, 400079.63,6453437.24, 2
 7, 400098.01,6454162.19, 2
 8, 404039.97,6455493.17, 1
 8, 404335.57,6456542.36, 1
 9, 403392.07,6453268.82,10
 9, 403389.56,6453891.13,10
10, 398367.99,6440369.11, 3
10, 398486.34,6440924.93, 3
11, 400853.38,6439342.24, 2
11, 400681.20,6440183.90, 2
12, 402393.58,6452948.91, 5
12, 402348.23,6453682.18, 5
13, 400490.88,6444698.39, 7
13, 400270.73,6445698.62, 7
14, 401541.08,6455085.57, 2
14, 401944.93,6456262.57, 2
15, 398375.69,6438978.01, 3
15, 398359.91,6440036.33, 3
16, 403397.62,6456319.17, 8
16, 403354.45,6457035.95, 8
17, 404380.80,6449495.54, 1
17, 404080.54,6450600.12, 1
18, 400726.96,6450054.97, 4
18, 400916.60,6450979.82, 4
19, 398954.57,6452868.86, 8
19, 399322.89,6453786.67, 8
20, 401561.45,6447454.86, 2
20, 401721.30,6448267.40, 2
21, 398856.08,6445061.59, 6
21, 398809.07,6445956.97, 6
22, 398868.41,6438861.11, 6
22, 398938.61,6439381.50, 6
23, 397645.91,6445896.92, 1
23, 397376.77,6446689.54, 1
24, 398376.37,6440879.13, 8
24, 398528.41,6441617.93, 8
25, 399029.45,6437433.86, 9
25, 398692.18,6438273.52, 9
26, 402177.39,6451131.82, 7
26, 402229.74,6451739.26, 7
27, 401492.19,6445714.67, 7
27, 401707.28,6447200.25, 7
28, 403229.56,6439098.63, 6
28, 403159.10,6439721.69, 6
29, 397742.46,6447715.46, 2
29, 397620.53,6448483.43, 2
30, 400649.49,6445046.65, 2
30, 400892.01,6445699.88, 2
31, 402042.46,6447459.09, 5
31, 402184.26,6448979.85, 5
32, 399584.91,6454092.87, 2
32, 399708.01,6454620.55, 2
33, 402538.40,6456927.82, 3
33, 402535.63,6457531.52, 3
34, 399149.83,6449325.10, 2
34, 399211.01,6449836.18, 2
35, 400108.67,6452365.63,10
35, 400283.43,6453069.06,10
36, 399192.82,6450702.60, 1
36, 398957.54,6452134.84, 1
37, 401599.39,6446645.59, 6
37, 401689.91,6448363.90, 6
38, 399053.09,6440885.54, 5
38, 399319.05,6442043.55, 5
39, 397777.03,6447810.35, 3
39, 398164.65,6449079.43, 3
40, 399125.57,6442312.17, 4
40, 398730.53,6443449.17, 4
