# FaultID,X,Y,Top Coal Seam
 1, 403250.36,6453280.59, 5
 1, 402930.89,6454190.91, 5
 2, 403279.11,6440838.93, 6
 2, 403613.12,6442039.83, 6
 3, 399054.20,6440818.71, 5
 3, 399121.39,6441315.06, 5
 4, 399050.77,6445017.70,10
 4, 398782.01,6445703.79,10
 5, 401096.75,6445558.54, 2
 5, 400844.53,6446438.65, 2
 6, 401038.43,6454716.86, 7
 6, 401258.44,6455549.98, 7
 7, 400372.18,6450978.15, 5
 7, 399809.99,6452804.70, 5
 8, 398534.46,6451195.82, 4
 8, 398540.52,6451760.57, 4
 9, 401185.00,6449056.31, 9
 9, 401027.63,6449540.53, 9
10, 401766.28,6448295.14, 8
10, 401571.21,6449334.12, 8
11, 399851.47,6449663.12,10
11, 399995.83,6450587.65,10
12, 401286.35,6450877.14, 6
12, 400956.56,6452249.86, 6
13, 401406.26,6446582.28, 1
13, 401800.62,6447640.15, 1
14, 403135.83,6451256.09,10
14, 403387.16,6452273.21,10
15, 403082.45,6452380.78, 5
15, 403077.11,6453063.49, 5
16, 399970.00,6438102.54, 7
16, 399829.48,6438644.68, 7
17, 401657.60,6446244.10,10
17, 401678.47,6447309.14,10
18, 398865.41,6438051.76, 7
18, 399007.94,6438561.94, 7
19, 401067.09,6454608.02, 7
19, 400900.78,6455318.31, 7
20, 398238.75,6447068.05, 2
20, 398446.26,6447583.09, 2
21, 398059.55,6442796.73, 5
21, 397953.15,6443300.65, 5
22, 401123.14,6442079.19, 2
22, 400616.04,6443392.73, 2
23, 400965.99,6452440.26,10
23, 401403.45,6453773.92,10
24, 399204.75,6438634.41, 2
24, 398982.83,6439389.83, 2
25, 397884.87,6446906.01, 5
25, 397620.16,6447587.35, 5
26, 398289.18,6447454.99, 7
26, 398299.15,6448115.25, 7
27, 401280.52,6444231.62, 2
27, 401232.63,6445158.18, 2
28, 401049.09,6455152.37, 8
28, 401014.82,6456429.28, 8
29, 400335.43,6450570.87, 7
29, 400552.91,6451148.21, 7
30, 402635.24,6455397.73,10
30, 402731.81,6455924.79,10
31, 400902.77,6444475.00,10
31, 400883.18,6445036.56,10
32, 400516.29,6442253.48, 3
32, 400721.99,6442857.29, 3
33, 400930.68,6454404.06, 5
33, 400890.07,6455247.98, 5
34, 401165.50,6456959.84, 9
34, 401198.68,6457487.55, 9
35, 400413.82,6445759.05, 1
35, 400565.49,6447002.46, 1
36, 399873.18,6438203.06, 8
36, 399698.57,6438726.84, 8
37, 398337.52,6438919.39, 2
37, 398588.99,6439736.50, 2
38, 398612.19,6439130.45, 6
38, 398751.64,6439637.74, 6
39, 400759.87,6455418.57, 7
39, 400916.85,6456523.35, 7
40, 399375.64,6439251.78, 7
40, 399487.85,6440244.75, 7
