# FaultID,X,Y,Top Coal Seam
 1, 402235.17,6444765.02, 1
 1, 402064.13,6445397.52, 1
 2, 402032.73,6445968.69, 5
 2, 402028.36,6446718.83, 5
 3, 401450.19,6455811.84,10
 3, 401828.06,6456820.82,10
 4, 398889.31,6447678.38, 9
 4, 398526.53,6448715.42, 9
 5, 400939.14,6456902.53, 7
 5, 401034.16,6457645.87, 7
 6, 399287.76,6440243.26, 2
 6, 399181.25,6441082.69, 2
 7, 399530.94,6440752.16, 6
 7, 399713.98,6441463.61, 6
 8, 399322.49,6443757.28, 8
 8, 399254.77,6444464.17, 8
 9, 398085.02,6448941.16, 1
 9, 398316.30,6449622.07, 1
10, 399207.07,6440545.59, 9
10, 398815.29,6441580.77, 9
11, 398427.84,6440962.32, 4
11, 398594.21,6441516.99, 4
12, 398490.13,6443432.81, 6
12, 398488.51,6444054.39, 6
13, 400655.64,6437765.98, 3
13, 400737.16,6438332.58, 3
14, 400201.06,6453087.93,10
14, 400412.45,6453829.02,10
15, 398901.56,6450337.12, 7
15, 399004.00,6450950.13, 7
16, 398637.04,6438609.98, 9
16, 398381.47,6439227.96, 9
17, 399982.85,6453282.79, 3
17, 400288.82,6454301.32, 3
18, 403201.20,6447834.79, 1
18, 403142.93,6448510.49, 1
19, 401185.00,6445581.51,10
19, 401525.85,6446564.22,10
20, 400381.56,6447971.58, 3
20, 400689.95,6448866.23, 3
21, 401727.09,6447129.76, 1
21, 401783.71,6448225.17, 1
22, 400749.00,6446215.09, 4
22, 401145.65,6447185.04, 4
23, 399321.59,6448638.26, 5
23, 399247.97,6449982.07, 5
24, 399884.03,6452472.84, 4
24, 400029.27,6453407.12, 4
25, 400615.83,6452103.91,10
25, 400673.75,6453325.22,10
26, 401436.88,6449033.78, 7
26, 401193.51,6449739.23, 7
27, 399016.22,6453265.22, 2
27, 399327.03,6454138.70, 2
28, 404115.71,6449002.17, 4
28, 404278.48,6449483.80, 4
29, 401022.29,6443555.20, 4
29, 401178.65,6444041.26, 4
30, 399767.86,6452561.88, 4
30, 399591.91,6453122.95, 4
31, 403709.92,6442938.46, 5
31, 403525.29,6443844.85, 5
32, 401984.16,6454086.24, 8
32, 402163.02,6454925.10, 8
33, 402603.36,6445336.27,10
33, 402574.36,6445851.55,10
34, 400910.86,6448201.45,10
34, 400701.83,6448985.17,10
35, 398769.91,6445026.06, 4
35, 399063.83,6446199.83, 4
36, 403952.07,6441494.69, 6
36, 404187.75,6442362.40, 6
37, 398017.24,6445336.25, 7
37, 397904.43,6445980.84, 7
38, 397899.17,6443999.08, 4
38, 397885.51,6444663.75, 4
39, 398325.10,6440959.79, 1
39, 398385.79,6441541.57, 1
40, 399609.04,6443983.02,10
40, 399313.41,6444788.56,10
