# FaultID,X,Y,Top Coal Seam
 1, 400039.07,6440577.68, 2
 1, 400154.95,6441166.55, 2
 2, 397880.96,6443666.84, 7
 2, 398317.57,6444728.99, 7
 3, 400385.44,6455979.23, 4
 3, 400249.80,6457012.11, 4
 4, 398167.45,6448765.25, 3
 4, 398254.32,6449301.77, 3
 5, 404397.69,6445223.59,10
 5, 404298.13,6446403.48,10
 6, 398923.27,6447046.51, 6
 6, 399019.14,6448001.02, 6
 7, 400099.90,6456082.35, 4
 7, 399986.49,6456635.35, 4
 8, 399573.18,6447837.15,10
 8, 399806.23,6448595.67,10
 9, 401775.24,6451298.61, 7
 9, 402000.01,6452262.88, 7
10, 401022.15,6446999.36, 7
10, 401203.55,6447576.75, 7
11, 402456.54,6456418.38, 8
11, 402407.14,6456988.15, 8
12, 400441.88,6448888.37,10
12, 400334.20,6449870.33,10
13, 400747.19,6447840.11, 1
13, 400538.40,6448623.81, 1
14, 403518.14,6441162.00, 3
14, 403782.64,6441888.81, 3
15, 402306.93,6444615.25, 2
15, 402011.85,6445427.43, 2
16, 398683.00,6438470.70, 5
16, 398882.67,6439018.31, 5
17, 397321.25,6446071.89, 1
17, 397263.08,6446888.83, 1
18, 402781.04,6456350.46, 8
18, 403089.28,6457109.69, 8
19, 403512.63,6456695.69,10
19, 403120.10,6457765.19,10
20, 399405.81,6440883.32, 8
20, 399620.87,6441778.25, 8
21, 403110.16,6455413.48, 1
21, 403365.17,6456248.17, 1
22, 399321.86,6446763.85, 7
22, 399628.36,6447805.32, 7
23, 403202.81,6451754.65, 3
23, 402958.76,6452445.35, 3
24, 401170.64,6443607.14, 7
24, 400947.19,6444177.16, 7
25, 398513.84,6439889.87, 6
25, 398411.03,6440546.59, 6
26, 402256.09,6447461.10, 1
26, 402111.22,6448318.64, 1
27, 403471.02,6438536.64, 5
27, 403563.42,6439202.06, 5
28, 398942.79,6449879.16, 2
28, 398926.16,6450444.22, 2
29, 401945.01,6448229.85, 2
29, 402224.38,6449018.37, 2
30, 402607.56,6454652.23, 9
30, 402369.07,6455302.83, 9
31, 402829.17,6447248.50, 4
31, 402718.81,6447801.37, 4
32, 401409.06,6452116.77, 1
32, 401627.56,6453098.31, 1
33, 399496.43,6452416.70, 7
33, 399442.73,6453153.94, 7
34, 403316.59,6449743.51, 6
34, 402977.43,6451473.96, 6
35, 403962.80,6443503.98, 5
35, 404089.61,6444414.04, 5
36, 399556.23,6441666.24, 5
36, 399458.77,6442339.95, 5
37, 404081.43,6453847.26,10
37, 404080.17,6454690.79,10
38, 404368.21,6451394.35, 2
38, 404524.88,6452104.99, 2
39, 403068.41,6452161.74, 5
39, 402994.10,6452819.64, 5
40, 403886.06,6442261.55, 9
40, 403585.37,6443021.79, 9
