# FaultID,X,Y,Top Coal Seam
 1, 399662.77,6438994.44, 9
 1, 399788.95,6439904.94, 9
 2, 398404.23,6442234.70,10
 2, 398487.89,6443121.27,10
 3, 402422.81,6451737.73, 3
 3, 402225.10,6452639.75, 3
 4, 399730.19,6450629.62, 1
 4, 399577.60,6451732.06, 1
 5, 403571.83,6444857.75, 1
 5, 403684.53,6445926.50, 1
 6, 399239.33,6443196.81, 9
 6, 399143.26,6443719.30, 9
 7, 398218.39,6442855.87, 9
 7, 397997.95,6443563.76, 9
 8, 400736.62,6452862.96, 9
 8, 400469.33,6454042.71, 9
 9, 401745.29,6451553.84, 7
 9, 401508.30,6452262.55, 7
10, 402346.77,6454480.58, 2
10, 402390.48,6455386.26, 2
11, 399508.57,6451689.98, 6
11, 399669.08,6452532.22, 6
12, 403704.54,6439814.69, 1
12, 403474.59,6440752.38, 1
13, 401649.79,6446959.96, 3
13, 401670.73,6447461.99, 3
14, 398610.19,6437943.20,10
14, 398382.91,6438945.84,10
15, 399073.04,6444781.44, 6
15, 399008.72,6445328.79, 6
16, 401882.97,6437906.53, 3
16, 401765.28,6439142.91, 3
17, 402450.87,6451973.62, 6
17, 402297.89,6452940.51, 6
18, 403752.88,6440789.97, 2
18, 403482.77,6442067.06, 2
19, 402138.09,6450990.86, 3
19, 402305.57,6451967.34, 3
20, 399569.07,6443016.76, 5
20, 399253.74,6444416.97, 5
21, 404029.11,6449300.64, 7
21, 404056.29,6450412.07, 7
22, 403326.75,6442105.48,10
22, 403655.46,6443021.19,10
23, 402947.26,6455830.16, 2
23, 402680.86,6456619.95, 2
24, 400276.75,6454113.71, 4
24, 400484.67,6454650.88, 4
25, 399857.77,6444994.92, 5
25, 399673.72,6445724.37, 5
26, 403557.38,6442613.24, 3
26, 403505.27,6443541.04, 3
27, 402004.90,6438211.27, 4
27, 401908.73,6438857.62, 4
28, 399600.73,6452422.83, 9
28, 399778.88,6453294.98, 9
29, 404054.26,6441272.78, 1
29, 404089.92,6441856.34, 1
30, 398482.53,6451637.21, 2
30, 398804.33,6452637.97, 2
31, 399722.24,6444146.70, 5
31, 399954.90,6445625.54, 5
32, 400785.00,6440777.94, 6
32, 401054.99,6442227.74, 6
33, 398578.84,6451786.62, 6
33, 398593.07,6452321.49, 6
34, 403988.84,6449041.43, 5
34, 404249.13,6449677.22, 5
35, 401776.82,6440563.93,10
35, 401779.54,6441467.07,10
36, 400447.73,6446728.35, 6
36, 400947.86,6448114.29, 6
37, 401020.28,6446672.87, 1
37, 401269.84,6447522.45, 1
38, 398795.21,6452338.67, 7
38, 398950.24,6452821.00, 7
39, 398556.95,6448740.41,10
39, 398729.97,6449481.45,10
40, 399977.32,6445933.05,10
40, 399949.95,6446566.50,10
