# FaultID,X,Y,Top Coal Seam
 1, 403211.24,6441580.53, 7
 1, 403216.42,6442173.79, 7
 2, 400999.39,6453274.11, 2
 2, 400806.08,6454015.44, 2
 3, 398747.07,6439131.77, 5
 3, 398401.66,6440376.45, 5
 4, 401668.84,6454529.96, 8
 4, 401838.86,6455757.76, 8
 5, 401532.33,6446215.86, 7
 5, 401353.23,6447158.47, 7
 6, 400153.83,6449174.20,10
 6, 400510.11,6450585.76,10
 7, 400193.71,6440126.60, 4
 7, 399665.24,6441829.43, 4
 8, 400281.21,6441297.31, 5
 8, 400301.18,6442360.73, 5
 9, 401576.18,6457151.22, 7
 9, 401298.59,6457980.60, 7
10, 402765.18,6447493.66, 2
10, 402861.19,6448208.35, 2
11, 398874.43,6439217.98, 3
11, 399299.23,6440304.48, 3
12, 400434.97,6444788.56, 7
12, 400479.67,6445511.36, 7
13, 399077.07,6450174.73, 9
13, 399082.48,6450898.42, 9
14, 399201.09,6443766.33, 7
14, 398998.83,6444573.95, 7
15, 399947.63,6447546.20, 6
15, 400048.19,6448716.17, 6
16, 399079.13,6441497.89, 5
16, 399356.74,6442702.28, 5
17, 400521.84,6451786.93, 3
17, 400347.84,6452346.92, 3
18, 404246.78,6453715.65, 8
18, 404480.62,6454625.35, 8
19, 402844.79,6450094.06, 3
19, 403004.10,6451394.63, 3
20, 399388.02,6453531.92, 3
20, 399535.90,6454050.84, 3
21, 401568.51,6456845.50, 2
21, 401453.89,6457405.18, 2
22, 402808.96,6457074.86, 2
22, 403001.55,6457561.91, 2
23, 403495.16,6438896.09, 4
23, 403853.29,6440092.29, 4
24, 399662.27,6447192.84,10
24, 399794.77,6448686.71,10
25, 402551.85,6444392.66,10
25, 402365.91,6444998.93,10
26, 403617.08,6438121.66, 2
26, 403508.49,6438703.41, 2
27, 399722.26,6438479.82, 5
27, 399545.47,6439326.72, 5
28, 402855.98,6449818.90, 2
28, 403001.52,6450889.34, 2
29, 402261.62,6441661.53, 1
29, 402481.48,6442248.99, 1
30, 401026.84,6449206.53, 5
30, 401064.52,6449891.39, 5
31, 403176.18,6451163.89, 1
31, 403275.49,6451660.70, 1
32, 404604.52,6451541.85, 5
32, 404530.64,6452043.68, 5
33, 399759.48,6442077.64, 8
33, 399693.34,6442973.57, 8
34, 399455.88,6443122.28, 3
34, 399589.22,6443754.25, 3
35, 404166.24,6450557.81,10
35, 404345.61,6451068.42,10
36, 398609.31,6441249.51, 3
36, 398230.01,6442587.98, 3
37, 402681.92,6457403.06, 1
37, 402886.68,6457982.96, 1
38, 400150.79,6440568.52, 9
38, 400177.15,6441419.51, 9
39, 398526.60,6451597.45, 5
39, 398618.53,6452344.86, 5
40, 404522.75,6453079.55, 5
40, 404575.41,6453621.30, 5
