# FaultID,X,Y,Top Coal Seam
 1, 402020.88,6441770.40, 5
 1, 402432.49,6442802.56, 5
 2, 399723.27,6447448.83, 4
 2, 399737.64,6448613.27, 4
 3, 401013.36,6450066.50, 6
 3, 400613.96,6451121.68, 6
 4, 401937.01,6437628.32, 7
 4, 401901.49,6438588.66, 7
 5, 402309.50,6452981.32, 9
 5, 402594.65,6453765.40, 9
 6, 403463.12,6454673.82, 8
 6, 403220.68,6455557.06, 8
 7, 400095.37,6438289.54, 4
 7, 399853.54,6439086.34, 4
 8, 401773.19,6454546.89, 2
 8, 401811.52,6455153.85, 2
 9, 404325.07,6456966.17, 3
 9, 404485.65,6457847.28, 3
10, 403459.10,6439541.66, 8
10, 403470.71,6440329.82, 8
11, 398895.98,6444367.88, 6
11, 399122.03,6445111.50, 6
12, 402977.50,6448797.47, 7
12, 402786.28,6449560.81, 7
13, 400267.27,6452447.61, 6
13, 400386.12,6452963.26, 6
14, 398997.47,6450154.62, 5
14, 398846.77,6451511.58, 5
15, 402329.09,6447584.85, 8
15, 402034.17,6448631.50, 8
16, 402412.33,6448491.72, 6
16, 402439.79,6449112.82, 6
17, 399653.05,6441918.84, 7
17, 399637.80,6443052.50, 7
18, 399070.89,6447394.98, 1
18, 398959.07,6447922.45, 1
19, 399371.44,6446936.71, 3
19, 399602.44,6447539.63, 3
20, 399895.16,6454010.01, 8
20, 399980.73,6454756.07, 8
21, 398688.46,6451543.67, 9
21, 398685.96,6452107.45, 9
22, 402651.72,6446117.61, 5
22, 402518.78,6446747.65, 5
23, 402312.59,6449525.48,10
23, 402543.95,6450187.91,10
24, 402156.84,6445216.16, 7
24, 402040.28,6445928.41, 7
25, 399634.39,6453788.17, 5
25, 399699.80,6454315.55, 5
26, 401769.55,6448059.09, 3
26, 402128.39,6449113.75, 3
27, 397369.34,6446558.74,10
27, 397418.97,6447121.49,10
28, 398278.39,6440692.43, 9
28, 398082.67,6441461.72, 9
29, 398266.15,6447554.45, 9
29, 398417.21,6448119.04, 9
30, 402162.04,6450467.65, 5
30, 402430.40,6451304.62, 5
31, 399163.35,6439214.25, 5
31, 399401.80,6440103.18, 5
32, 403530.18,6440874.52, 9
32, 403774.88,6441536.05, 9
33, 398371.67,6445180.72, 7
33, 398277.53,6446106.63, 7
34, 399448.01,6448474.94, 1
34, 399228.78,6449511.16, 1
35, 402074.88,6448207.35, 1
35, 401912.01,6448731.57, 1
36, 404145.29,6450279.82, 8
36, 404232.53,6451243.19, 8
37, 400789.74,6445920.65, 6
37, 400587.55,6446790.29, 6
38, 400869.15,6445616.83, 8
38, 400834.93,6446119.51, 8
39, 400308.88,6453496.39, 4
39, 400181.52,6453995.67, 4
40, 400268.29,6453585.79, 2
40, 400314.53,6454254.31, 2
