# FaultID,X,Y,Top Coal Seam
 1, 402279.76,6452516.44, 1
 1, 401995.64,6453962.69, 1
 2, 404429.41,6450971.52, 5
 2, 404604.13,6451525.25, 5
 3, 399159.74,6449582.31, 9
 3, 399251.92,6450219.33, 9
 4, 401527.52,6452132.46, 2
 4, 401204.50,6453131.98, 2
 5, 398037.65,6445244.89, 5
 5, 398255.36,6446541.40, 5
 6, 401333.60,6454885.12, 6
 6, 401019.39,6455978.87, 6
 7, 403328.45,6449209.10, 8
 7, 402709.30,6450919.69, 8
 8, 403886.15,6443368.73, 3
 8, 404042.55,6443942.98, 3
 9, 403750.64,6442252.24, 8
 9, 403713.82,6443037.85, 8
10, 400243.06,6449855.26, 2
10, 400208.30,6450811.76, 2
11, 402749.58,6447722.00, 4
11, 402465.71,6448580.23, 4
12, 403495.93,6437783.93, 4
12, 403246.30,6438645.51, 4
13, 402598.97,6445246.51, 9
13, 402470.23,6446299.93, 9
14, 403857.26,6442652.71, 1
14, 403859.61,6443265.60, 1
15, 398822.93,6442530.68,10
15, 398921.28,6443185.08,10
16, 399388.74,6444351.59, 8
16, 399448.31,6444924.11, 8
17, 402660.83,6446157.50, 2
17, 402629.93,6446676.13, 2
18, 401819.34,6456476.22, 4
18, 401627.36,6457359.43, 4
19, 401854.57,6449588.95, 5
19, 401679.16,6450087.09, 5
20, 398791.41,6449602.87,10
20, 398916.83,6450472.33,10
21, 400921.97,6449799.43,10
21, 400940.53,6450747.22,10
22, 398077.90,6447557.98, 5
22, 397958.58,6448240.20, 5
23, 397844.91,6447039.03, 8
23, 397647.21,6447626.22, 8
24, 399098.19,6437412.43, 8
24, 399393.29,6438151.29, 8
25, 400195.37,6438518.66, 7
25, 400354.90,6439183.93, 7
26, 400540.79,6444484.95, 3
26, 400744.43,6445118.26, 3
27, 399669.55,6442591.48, 3
27, 399548.46,6443530.86, 3
28, 398451.67,6446858.00, 3
28, 398811.93,6447875.43, 3
29, 401983.80,6441744.93,10
29, 402240.64,6442758.20,10
30, 403994.25,6444148.82, 6
30, 403932.92,6445268.91, 6
31, 398302.98,6441269.92, 7
31, 398533.82,6442262.12, 7
32, 402357.66,6442337.11, 2
32, 402558.46,6443042.35, 2
33, 402553.12,6452164.17, 7
33, 402559.68,6453049.36, 7
34, 398227.82,6442460.41,10
34, 398306.27,6443131.94,10
35, 400965.61,6442735.28, 3
35, 401087.78,6443386.02, 3
36, 399096.16,6449494.55, 2
36, 398867.13,6450509.12, 2
37, 400347.67,6451708.99, 3
37, 400090.76,6452798.92, 3
38, 398976.56,6446075.89, 9
38, 399196.83,6447074.35, 9
39, 401399.12,6447517.77, 9
39, 401581.52,6448222.60, 9
40, 399826.62,6457071.02,10
40, 399834.42,6457585.00,10
