# FaultID,X,Y,Top Coal Seam
 1, 400048.67,6452327.30, 5
 1, 400186.39,6452907.45, 5
 2, 402063.45,6441152.49, 7
 2, 401955.11,6442008.97, 7
 3, 402508.04,6454290.99, 3
 3, 402496.43,6455088.78, 3
 4, 404099.70,6446073.56, 9
 4, 404071.99,6446589.30, 9
 5, 403187.73,6449087.71, 1
 5, 403394.03,6449670.35, 1
 6, 402427.66,6455503.52, 6
 6, 402517.54,6456167.48, 6
 7, 400366.19,6444517.47, 8
 7, 400150.53,6445256.07, 8
 8, 404327.39,6452157.24, 2
 8, 404136.00,6453208.38, 2
 9, 403543.46,6442004.13, 3
 9, 403470.01,6442663.20, 3
10, 399916.48,6448059.49, 8
10, 400054.38,6449121.37, 8
11, 398921.29,6451069.68, 3
11, 399075.39,6451680.27, 3
12, 400112.33,6440244.04, 9
12, 399788.50,6441772.10, 9
13, 403561.24,6441881.30, 8
13, 403574.82,6442500.40, 8
14, 400465.21,6450801.97, 5
14, 400436.21,6451380.23, 5
15, 397907.25,6449470.65, 1
15, 398228.24,6450858.13, 1
16, 399952.17,6440601.45, 7
16, 399733.14,6441530.32, 7
17, 402455.44,6454484.18,10
17, 402555.41,6455996.56,10
18, 404262.67,6446732.38, 5
18, 404180.66,6447450.56, 5
19, 404228.18,6449272.18, 2
19, 404214.83,6449827.44, 2
20, 398141.47,6447533.48, 4
20, 397931.31,6448505.77, 4
21, 398924.04,6442446.39, 1
21, 399073.74,6443164.71, 1
22, 400692.79,6453671.85, 7
22, 400188.46,6455264.21, 7
23, 402463.66,6455427.23, 5
23, 402325.06,6455961.89, 5
24, 399659.04,6450258.78, 1
24, 399406.45,6450956.85, 1
25, 402350.84,6456531.00, 7
25, 402638.56,6457270.81, 7
26, 401457.52,6447087.19, 4
26, 401618.79,6448546.37, 4
27, 399322.23,6440046.59, 1
27, 398901.34,6441255.20, 1
28, 400197.02,6455851.85, 2
28, 400381.06,6456408.93, 2
29, 401543.70,6455877.82, 3
29, 401126.01,6457057.83, 3
30, 403017.09,6452105.08, 7
30, 403163.71,6452736.41, 7
31, 403127.09,6448031.59, 6
31, 403281.47,6448727.79, 6
32, 404234.06,6451485.22, 7
32, 404346.02,6452200.35, 7
33, 398843.74,6445823.50, 7
33, 398849.95,6446994.69, 7
34, 398934.23,6438052.82, 9
34, 399167.14,6439123.41, 9
35, 399797.36,6446148.05, 5
35, 399551.94,6446905.54, 5
36, 401366.25,6449916.67, 4
36, 401541.98,6451048.24, 4
37, 401346.12,6454633.80, 3
37, 401405.35,6456058.10, 3
38, 404506.27,6448725.53,10
38, 404511.91,6449833.20,10
39, 402372.06,6456010.52, 5
39, 402166.27,6456904.48, 5
40, 399964.27,6455697.59, 9
40, 399920.41,6456265.05, 9
