# FaultID,X,Y,Top Coal Seam
 1, 397864.47,6449064.22, 1
 1, 397906.33,6449610.67, 1
 2, 403849.99,6444026.87,10
 2, 403991.71,6445617.98,10
 3, 401451.90,6445863.10, 6
 3, 401413.60,6446688.50, 6
 4, 398902.88,6451372.12, 5
 4, 398717.51,6451885.98, 5
 5, 400587.55,6445797.29, 4
 5, 400438.35,6446871.25, 4
 6, 400113.75,6457444.09,10
 6, 400303.34,6457946.34,10
 7, 402949.07,6451125.84, 3
 7, 403138.23,6451734.11, 3
 8, 398541.86,6446116.81, 5
 8, 398739.68,6446734.64, 5
 9, 398645.34,6442215.15, 3
 9, 398292.26,6443304.26, 3
10, 404159.68,6445335.41, 9
10, 403840.60,6446333.64, 9
11, 398344.62,6447673.50, 2
11, 398698.84,6448744.21, 2
12, 398753.74,6445425.38, 6
12, 399112.23,6446527.31, 6
13, 404390.18,6448936.09, 5
13, 404616.79,6449558.07, 5
14, 401419.94,6452636.42,10
14, 401550.48,6453210.25,10
15, 399888.57,6447075.80, 5
15, 399768.84,6447837.57, 5
16, 399796.29,6453901.44, 1
16, 399941.97,6454606.50, 1
17, 401994.36,6441233.92, 4
17, 402087.05,6442028.40, 4
18, 400324.52,6443975.29, 5
18, 400025.10,6444871.62, 5
19, 400027.89,6443582.13, 4
19, 400222.93,6444803.39, 4
20, 402983.51,6455737.46, 3
20, 402667.41,6456983.46, 3
21, 398795.69,6443941.87, 1
21, 398918.50,6444447.17, 1
22, 404092.57,6444700.09, 6
22, 403874.37,6445303.29, 6
23, 402466.22,6447435.89, 7
23, 402190.15,6448105.12, 7
24, 400266.36,6439372.09, 2
24, 399989.44,6440239.47, 2
25, 398357.64,6448411.99, 3
25, 398352.84,6449203.68, 3
26, 399438.28,6444975.12,10
26, 399630.10,6445527.18,10
27, 401861.49,6451040.66, 2
27, 401664.93,6451870.82, 2
28, 403258.16,6450890.62, 2
28, 403450.65,6451452.48, 2
29, 399012.76,6437532.25, 8
29, 398827.44,6438000.81, 8
30, 404118.15,6447618.93, 5
30, 404368.23,6448663.13, 5
31, 403131.78,6451738.49, 7
31, 402944.78,6452245.84, 7
32, 400802.83,6452822.51, 6
32, 400567.57,6453606.75, 6
33, 399678.18,6438475.10, 3
33, 399953.85,6440066.16, 3
34, 401258.21,6450239.55, 9
34, 401233.65,6451015.01, 9
35, 404476.76,6452655.47, 5
35, 404634.12,6453178.71, 5
36, 402665.60,6448906.15, 1
36, 402597.16,6449897.94, 1
37, 398276.59,6449893.07, 9
37, 398344.99,6450768.91, 9
38, 404385.00,6449171.10, 9
38, 404406.76,6449751.50, 9
39, 397745.84,6449073.07,10
39, 398012.33,6450108.93,10
40, 403023.71,6437610.28, 9
40, 403107.29,6438194.35, 9
