# FaultID,X,Y,Top Coal Seam
 1, 401067.00,6442599.58, 3
 1, 401283.33,6443728.92, 3
 2, 404193.97,6457152.99,10
 2, 404326.59,6457812.07,10
 3, 400128.26,6454908.42, 1
 3, 400056.15,6455528.09, 1
 4, 402732.90,6445889.46, 8
 4, 402386.75,6446766.03, 8
 5, 400515.74,6446413.23, 4
 5, 400155.94,6447580.55, 4
 6, 398766.90,6442487.61, 5
 6, 398864.11,6443183.28, 5
 7, 399351.01,6450730.96, 6
 7, 399312.62,6451417.38, 6
 8, 399886.50,6454271.49, 7
 8, 400035.68,6454926.09, 7
 9, 398461.54,6441749.49, 8
 9, 398258.06,6442290.66, 8
10, 398485.72,6447943.12, 3
10, 398303.05,6448410.01, 3
11, 400847.39,6449882.96, 1
11, 401250.10,6450860.02, 1
12, 397866.53,6446167.41, 8
12, 397684.33,6446739.62, 8
13, 400336.56,6447673.36, 1
13, 400691.97,6448801.66, 1
14, 401905.70,6452815.31, 6
14, 401727.81,6453472.75, 6
15, 399972.37,6455871.53, 8
15, 400241.18,6456682.47, 8
16, 399158.01,6443089.88, 7
16, 399131.72,6443665.17, 7
17, 401374.31,6448384.35, 2
17, 401258.97,6449335.83, 2
18, 400095.95,6443318.37, 8
18, 400711.96,6444938.02, 8
19, 404400.17,6444646.54, 2
19, 404505.02,6445392.75, 2
20, 401934.54,6448723.26, 9
20, 401753.06,6449218.90, 9
21, 398910.30,6438343.94, 6
21, 398820.16,6439302.11, 6
22, 400784.32,6446091.73, 4
22, 400998.41,6446843.07, 4
23, 399250.27,6446442.06, 1
23, 398774.68,6447813.43, 1
24, 400573.55,6439531.98, 9
24, 400166.16,6440905.20, 9
25, 402484.31,6454643.37, 9
25, 402412.68,6455642.19, 9
26, 399677.16,6447147.01,10
26, 399514.30,6447686.75,10
27, 402097.45,6440532.61, 7
27, 402472.85,6441672.18, 7
28, 398950.25,6440743.18, 3
28, 398638.89,6442103.96, 3
29, 399892.95,6440749.57, 9
29, 399860.52,6441865.14, 9
30, 401507.35,6451691.72, 1
30, 401261.51,6453118.81, 1
31, 402398.14,6445134.53, 5
31, 402197.13,6445896.78, 5
32, 399521.61,6442815.74, 7
32, 399290.55,6443825.43, 7
33, 400091.74,6443182.81, 1
33, 400358.72,6444193.12, 1
34, 401867.16,6439853.59, 6
34, 401945.77,6440458.69, 6
35, 402232.82,6452641.26, 8
35, 402375.33,6454049.42, 8
36, 404206.40,6448613.20, 7
36, 404107.64,6449659.74, 7
37, 400286.10,6445620.71, 9
37, 400350.87,6446365.37, 9
38, 403127.27,6456537.02, 9
38, 403484.76,6457446.57, 9
39, 403131.58,6452851.85, 4
39, 403210.87,6453347.33, 4
40, 403826.13,6440958.70, 4
40, 404066.09,6442127.78, 4
