# FaultID,X,Y,Top Coal Seam
 1, 403351.38,6454510.86,10
 1, 402980.08,6456042.59,10
 2, 399830.78,6455180.12, 6
 2, 399736.38,6455715.01, 6
 3, 397601.55,6448067.61, 4
 3, 397498.97,6448568.28, 4
 4, 401568.95,6454100.22, 4
 4, 401676.81,6455425.72, 4
 5, 399031.76,6442545.62, 1
 5, 399437.27,6443696.93, 1
 6, 402951.62,6451121.86, 7
 6, 403290.15,6452481.17, 7
 7, 400616.81,6453239.30,10
 7, 400436.35,6453945.66,10
 8, 399052.02,6444852.80, 9
 8, 399328.10,6445585.32, 9
 9, 401305.35,6450805.13,10
 9, 401125.64,6451301.09,10
10, 398112.78,6446129.74, 7
10, 397896.56,6446794.92, 7
11, 402799.92,6450935.45, 2
11, 402757.28,6451632.83, 2
12, 401940.78,6444351.13, 5
12, 402008.09,6445038.56, 5
13, 399812.98,6450275.30, 9
13, 399367.21,6451677.47, 9
14, 400288.81,6440723.42, 8
14, 400578.69,6441466.45, 8
15, 398966.42,6446512.48, 6
15, 398898.16,6447839.27, 6
16, 404504.63,6453138.83, 2
16, 404364.77,6453702.88, 2
17, 403823.14,6441608.64,10
17, 403678.04,6442168.89,10
18, 403960.70,6448079.21, 6
18, 403994.45,6449453.54, 6
19, 399834.86,6442183.82, 5
19, 399867.65,6442773.64, 5
20, 399707.50,6452366.44, 3
20, 399882.47,6453482.83, 3
21, 400352.19,6446111.61, 1
21, 400574.15,6446905.00, 1
22, 402238.74,6449402.80, 5
22, 402392.02,6450087.96, 5
23, 404154.21,6452941.34, 5
23, 404161.10,6453675.65, 5
24, 402778.01,6452793.01, 4
24, 403033.61,6453675.37, 4
25, 401835.18,6457279.07, 8
25, 401887.66,6457778.80, 8
26, 399448.57,6448686.53, 5
26, 399619.35,6449668.05, 5
27, 402524.11,6442319.62, 4
27, 402655.52,6443046.46, 4
28, 403744.24,6442355.37, 7
28, 403843.01,6442869.74, 7
29, 399874.56,6437770.49, 9
29, 399664.08,6438355.03, 9
30, 403128.18,6454393.18,10
30, 403117.43,6455008.95,10
31, 401838.91,6438196.56, 5
31, 401751.11,6439195.27, 5
32, 398610.00,6447232.20, 7
32, 398716.81,6447922.68, 7
33, 402368.81,6450944.18, 5
33, 402178.83,6451776.85, 5
34, 400605.28,6440554.65, 7
34, 400515.97,6442001.02, 7
35, 398483.32,6439537.08, 6
35, 398345.01,6440537.49, 6
36, 399578.11,6447843.26, 2
36, 399479.82,6448657.14, 2
37, 402679.05,6455982.31, 7
37, 402633.37,6457236.13, 7
38, 399641.51,6453151.56, 8
38, 399826.63,6453908.48, 8
39, 400721.40,6452485.52, 7
39, 400535.64,6452961.27, 7
40, 397768.41,6446756.97, 7
40, 397378.16,6447956.68, 7
