# FaultID,X,Y,Top Coal Seam
 1, 398559.01,6442226.66, 5
 1, 398743.87,6442843.33, 5
 2, 404514.34,6446013.85, 2
 2, 404385.69,6446656.81, 2
 3, 403954.09,6441191.02, 9
 3, 403951.83,6442263.28, 9
 4, 400882.45,6442006.59, 7
 4, 400701.61,6442548.14, 7
 5, 402504.98,6451178.95, 4
 5, 402480.31,6451795.39, 4
 6, 400759.41,6438715.18, 8
 6, 400596.15,6440042.11, 8
 7, 404054.54,6455161.10, 5
 7, 404228.23,6455736.47, 5
 8, 398741.43,6439520.10,10
 8, 398882.81,6440263.59,10
 9, 400257.86,6452560.70, 5
 9, 400182.17,6453259.22, 5
10, 397746.67,6449111.95, 1
10, 397670.55,6449828.49, 1
11, 398416.91,6448840.09, 2
11, 398131.23,6449864.24, 2
12, 401057.50,6451649.03, 2
12, 401063.96,6452671.35, 2
13, 399100.19,6452163.38, 6
13, 398875.92,6452908.72, 6
14, 400107.08,6456606.03, 7
14, 400231.71,6457867.61, 7
15, 399860.59,6453824.54, 7
15, 399886.18,6454566.79, 7
16, 399617.38,6453716.43, 3
16, 399847.94,6454300.83, 3
17, 401698.46,6450559.91, 4
17, 401827.49,6451266.10, 4
18, 404381.94,6445525.64, 9
18, 404527.67,6446058.95, 9
19, 398581.83,6445922.00, 4
19, 398231.16,6447483.73, 4
20, 404256.63,6452758.36, 2
20, 404254.04,6453413.44, 2
21, 401224.07,6453707.05, 4
21, 401446.07,6454426.54, 4
22, 399661.12,6441380.43, 5
22, 399782.13,6442009.48, 5
23, 402594.19,6438005.57, 9
23, 402789.63,6439297.45, 9
24, 398524.25,6444649.46, 8
24, 398517.31,6445236.74, 8
25, 400665.52,6440718.06,10
25, 400694.07,6441655.36,10
26, 397404.49,6446632.16, 9
26, 397738.22,6447760.76, 9
27, 403529.39,6456881.08, 7
27, 403252.50,6457912.90, 7
28, 402207.39,6456433.72, 1
28, 402373.32,6457303.16, 1
29, 397895.11,6448483.19, 3
29, 398168.12,6449672.09, 3
30, 401246.73,6446072.53, 4
30, 401278.23,6446848.04, 4
31, 402722.43,6448593.65, 4
31, 402871.33,6449115.32, 4
32, 401552.26,6447757.67, 5
32, 401729.92,6448240.42, 5
33, 399077.67,6446897.61, 3
33, 399020.15,6447645.22, 3
34, 402000.14,6448856.49, 3
34, 401870.82,6449584.91, 3
35, 398594.64,6448061.38, 8
35, 398815.32,6448754.02, 8
36, 398741.26,6447529.41, 4
36, 398930.77,6448491.91, 4
37, 404370.13,6456788.40,10
37, 404440.17,6457769.53,10
38, 400800.81,6455610.80, 5
38, 400728.33,6456150.31, 5
39, 401513.13,6456788.20, 3
39, 401371.06,6457324.56, 3
40, 398023.81,6449019.73, 3
40, 397926.68,6449802.89, 3
