# FaultID,X,Y,Top Coal Seam
 1, 404066.46,6442768.88,10
 1, 404232.82,6443622.34,10
 2, 400463.69,6455597.32, 3
 2, 400840.19,6456870.65, 3
 3, 398345.24,6443063.45, 6
 3, 398285.77,6444156.92, 6
 4, 400399.30,6440106.83, 6
 4, 400284.03,6440696.44, 6
 5, 399729.12,6452725.18, 6
 5, 400054.57,6453693.08, 6
 6, 399154.55,6440399.54, 8
 6, 399527.91,6441301.20, 8
 7, 400822.60,6452192.04, 4
 7, 400890.07,6453056.81, 4
 8, 398020.51,6446805.94, 7
 8, 398109.16,6447936.28, 7
 9, 403223.00,6446816.57, 5
 9, 403072.39,6447409.96, 5
10, 398521.00,6446786.52, 5
10, 398249.75,6447491.74, 5
11, 399797.39,6446402.64, 1
11, 399975.21,6447214.99, 1
12, 399928.65,6448324.71,10
12, 400018.21,6449247.89,10
13, 402034.64,6451153.97, 8
13, 401849.04,6451713.20, 8
14, 400931.42,6442236.66,10
14, 400747.83,6443257.54,10
15, 401253.81,6451478.36, 6
15, 401059.01,6452082.30, 6
16, 403588.03,6439955.16, 1
16, 403790.07,6440683.94, 1
17, 402798.45,6454130.29, 3
17, 402626.82,6454863.01, 3
18, 402047.24,6446373.53, 4
18, 401964.59,6446889.34, 4
19, 402192.53,6442099.95, 6
19, 402042.86,6442924.56, 6
20, 402405.80,6444964.50,10
20, 402681.01,6445752.46,10
21, 401087.34,6456663.63, 9
21, 401136.90,6457308.70, 9
22, 400886.47,6456314.82,10
22, 400531.15,6457307.44,10
23, 401358.86,6454017.98, 9
23, 401058.15,6455231.90, 9
24, 402716.55,6455347.23, 4
24, 402698.35,6456218.25, 4
25, 397786.03,6448989.38, 4
25, 397989.16,6449745.97, 4
26, 401875.14,6456739.44, 1
26, 401931.92,6457707.55, 1
27, 401193.89,6448510.50, 3
27, 401308.19,6449166.92, 3
28, 402236.62,6442749.29, 1
28, 402098.40,6443512.61, 1
29, 398935.13,6448144.56, 8
29, 398774.05,6448705.21, 8
30, 402246.06,6455994.90, 6
30, 402003.71,6456580.35, 6
31, 404106.40,6455467.57,10
31, 404285.50,6456036.97,10
32, 404599.12,6450766.91,10
32, 404527.05,6451516.75,10
33, 399882.51,6456405.11, 8
33, 399891.90,6456926.94, 8
34, 398408.97,6447735.24, 4
34, 398547.03,6448479.36, 4
35, 399442.82,6441768.27, 6
35, 399711.78,6442868.13, 6
36, 397772.85,6447170.09, 1
36, 397494.91,6448223.37, 1
37, 402367.50,6448748.87, 1
37, 402453.40,6449322.53, 1
38, 399709.67,6453839.81, 7
38, 399520.20,6454478.03, 7
39, 401683.70,6447291.19, 5
39, 401461.89,6448227.58, 5
40, 402716.49,6447361.25, 6
40, 402377.19,6448333.58, 6
