# FaultID,X,Y,Top Coal Seam
 1, 399236.45,6451515.30, 7
 1, 399478.99,6452843.23, 7
 2, 400769.56,6448422.22, 1
 2, 400588.19,6448960.42, 1
 3, 402384.34,6446659.34, 2
 3, 402476.82,6447248.59, 2
 4, 400319.62,6449490.49, 8
 4, 400128.55,6450569.58, 8
 5, 402896.33,6453805.78, 7
 5, 402568.86,6454624.20, 7
 6, 399433.89,6451160.51, 9
 6, 399633.95,6451727.60, 9
 7, 404328.33,6449963.77, 2
 7, 404498.65,6450669.27, 2
 8, 397796.85,6447060.66, 9
 8, 397785.03,6447915.16, 9
 9, 402676.66,6446245.99,10
 9, 402546.61,6446926.96,10
10, 404037.07,6449383.21, 2
10, 404303.62,6450228.50, 2
11, 401859.74,6450325.65, 5
11, 402119.31,6450993.62, 5
12, 400094.22,6451672.29, 6
12, 400282.52,6452312.55, 6
13, 400578.14,6447944.38, 2
13, 400554.31,6448949.06, 2
14, 400819.74,6449238.58, 9
14, 400758.26,6449809.97, 9
15, 400390.76,6439034.86, 8
15, 399996.00,6440061.64, 8
16, 401600.05,6447608.89, 6
16, 401898.97,6448604.47, 6
17, 402120.03,6439316.22, 6
17, 402328.94,6440172.24, 6
18, 401288.71,6455612.44,10
18, 400974.72,6456377.29,10
19, 399673.40,6439549.84, 6
19, 399770.45,6440211.26, 6
20, 398394.33,6440014.81, 3
20, 398045.81,6440994.14, 3
21, 401178.75,6448865.48, 4
21, 401288.24,6450181.01, 4
22, 403042.63,6453923.54, 1
22, 403060.01,6454429.75, 1
23, 398569.59,6445565.25, 5
23, 398916.53,6446978.04, 5
24, 397626.73,6445204.88, 8
24, 397818.68,6446309.73, 8
25, 404162.73,6454209.48,10
25, 404487.80,6455079.32,10
26, 401497.12,6456216.73, 9
26, 401263.59,6456875.75, 9
27, 400499.37,6445768.73, 3
27, 400904.57,6447090.28, 3
28, 401586.87,6438836.09, 1
28, 401688.82,6439333.86, 1
29, 398200.95,6445264.37, 5
29, 398252.33,6446497.10, 5
30, 398657.46,6445900.38, 2
30, 398692.97,6446755.04, 2
31, 398958.57,6441350.06, 5
31, 398892.74,6442409.63, 5
32, 400367.17,6447647.46, 8
32, 400783.71,6448739.88, 8
33, 400948.64,6454971.48, 6
33, 401059.43,6456033.07, 6
34, 402450.99,6449293.71, 3
34, 402486.20,6449822.22, 3
35, 401216.84,6448292.54, 3
35, 401206.80,6449452.08, 3
36, 403997.47,6445144.53, 5
36, 403706.56,6445855.84, 5
37, 398298.33,6448049.34, 7
37, 398149.51,6449162.09, 7
38, 399912.19,6445338.38, 6
38, 399994.99,6445969.25, 6
39, 403942.09,6446743.58, 3
39, 404143.38,6447272.90, 3
40, 401911.35,6437473.90, 7
40, 401971.24,6438403.99, 7
