# FaultID,X,Y,Top Coal Seam
 1, 400804.21,6439099.04, 5
 1, 400698.09,6440072.62, 5
 2, 398366.86,6443970.59, 5
 2, 398117.15,6444693.00, 5
 3, 402751.37,6446982.17, 2
 3, 402515.82,6448031.99, 2
 4, 399106.31,6443601.26, 6
 4, 399126.02,6444387.63, 6
 5, 397867.74,6444983.58, 6
 5, 397687.10,6445694.83, 6
 6, 404337.66,6455315.36, 2
 6, 404344.30,6456075.97, 2
 7, 398430.95,6443810.30, 2
 7, 398521.43,6444321.13, 2
 8, 400969.47,6447976.79, 3
 8, 400617.50,6448835.37, 3
 9, 402500.02,6443593.80,10
 9, 402202.46,6444397.30,10
10, 403225.62,6449199.30, 7
10, 403033.18,6449838.57, 7
11, 399046.03,6441993.40,10
11, 399277.06,6442638.14,10
12, 398354.81,6443532.53, 1
12, 398318.98,6444128.80, 1
13, 402148.25,6451032.22, 6
13, 402179.82,6451705.93, 6
14, 403304.36,6449504.74, 4
14, 403028.71,6450300.30, 4
15, 402779.55,6447087.12, 6
15, 403127.10,6448161.20, 6
16, 401009.87,6440062.44, 4
16, 400917.01,6440572.32, 4
17, 400560.98,6444143.84, 5
17, 400686.84,6444953.45, 5
18, 399474.51,6439671.81,10
18, 399348.35,6440264.50,10
19, 402108.22,6439860.08, 3
19, 402143.13,6440699.97, 3
20, 402301.64,6446779.19, 1
20, 402350.15,6447518.93, 1
21, 399937.97,6440401.65,10
21, 400052.01,6440914.44,10
22, 399842.89,6446899.95, 9
22, 399463.34,6448283.76, 9
23, 403021.73,6450132.09, 7
23, 403200.36,6450802.50, 7
24, 403119.03,6446003.85, 1
24, 402886.98,6447161.76, 1
25, 400947.93,6456401.65, 6
25, 400901.59,6457184.89, 6
26, 399964.58,6446437.79, 7
26, 399904.27,6446965.18, 7
27, 399520.72,6445168.39, 4
27, 399218.71,6446341.15, 4
28, 399580.60,6441882.49, 9
28, 399358.91,6442725.88, 9
29, 398311.44,6451428.93,10
29, 398278.12,6452317.47,10
30, 402774.72,6453108.39, 4
30, 403140.30,6454057.55, 4
31, 400386.33,6447370.40, 3
31, 400237.86,6448104.56, 3
32, 398181.02,6442396.82, 9
32, 398044.87,6443075.57, 9
33, 398624.39,6445028.14, 1
33, 399015.76,6446558.55, 1
34, 402163.69,6452144.66, 2
34, 401916.33,6453337.55, 2
35, 399673.29,6449964.75, 7
35, 399817.43,6450641.64, 7
36, 401649.70,6450523.43, 3
36, 401384.75,6451527.82, 3
37, 403732.17,6440992.51, 2
37, 403767.71,6441930.70, 2
38, 401158.35,6443149.52, 3
38, 401076.46,6443732.18, 3
39, 398394.34,6439095.16, 4
39, 398490.34,6439657.27, 4
40, 400497.39,6440582.55, 2
40, 400699.96,6441144.61, 2
