# FaultID,X,Y,Top Coal Seam
 1, 402296.35,6448892.36,10
 1, 402719.11,6450286.63,10
 2, 403837.38,6440548.82, 2
 2, 404055.61,6441114.32, 2
 3, 397567.69,6448348.48, 7
 3, 397460.93,6449572.78, 7
 4, 399751.24,6437723.66, 3
 4, 399981.47,6438648.17, 3
 5, 399011.67,6452312.74, 6
 5, 399235.23,6453379.46, 6
 6, 402577.78,6449749.27, 1
 6, 402731.58,6450351.41, 1
 7, 399364.56,6441178.83, 8
 7, 399492.16,6441977.36, 8
 8, 402149.69,6451477.98, 9
 8, 402230.48,6452563.35, 9
 9, 400274.92,6453426.68, 8
 9, 400451.75,6454319.56, 8
10, 397263.31,6447713.25, 3
10, 397307.59,6448803.18, 3
11, 398299.03,6443887.29, 9
11, 398396.95,6445305.28, 9
12, 404423.74,6445163.86, 7
12, 404191.66,6445744.62, 7
13, 402852.57,6448313.99, 2
13, 402525.30,6449640.41, 2
14, 400538.46,6455165.28,10
14, 400552.43,6456329.92,10
15, 401976.30,6440636.78, 1
15, 402187.40,6441260.33, 1
16, 402411.58,6455734.07, 7
16, 402360.69,6456409.15, 7
17, 402437.05,6449097.04, 9
17, 402357.61,6449752.00, 9
18, 398294.46,6441194.69, 1
18, 398205.15,6441828.08, 1
19, 399071.20,6444644.34, 3
19, 399386.87,6445751.40, 3
20, 401893.58,6453022.16, 8
20, 402304.27,6454473.65, 8
21, 401038.74,6443916.52, 9
21, 401240.86,6444407.93, 9
22, 399606.09,6446791.45, 9
22, 399359.06,6447572.08, 9
23, 401213.21,6455877.65, 5
23, 401218.68,6457354.70, 5
24, 398498.91,6443363.06,10
24, 398577.19,6444105.33,10
25, 400184.96,6455749.21, 6
25, 400338.99,6456416.31, 6
26, 398920.14,6451674.94, 7
26, 398641.54,6452776.85, 7
27, 401319.33,6443791.24, 4
27, 400977.62,6445282.28, 4
28, 402039.49,6439635.98, 5
28, 402323.81,6440596.65, 5
29, 400879.67,6441217.32, 7
29, 400943.68,6441895.06, 7
30, 400382.70,6453407.61, 5
30, 400407.04,6454346.35, 5
31, 398406.38,6449290.43, 4
31, 398825.69,6450655.64, 4
32, 404601.31,6450224.99, 2
32, 404540.96,6450744.84, 2
33, 399690.27,6448635.60, 8
33, 399455.80,6449528.27, 8
34, 402199.14,6453936.07, 5
34, 402681.25,6455387.46, 5
35, 402945.18,6448421.99, 6
35, 403305.53,6449428.42, 6
36, 401147.20,6451695.40, 2
36, 401053.28,6452248.66, 2
37, 402810.95,6438330.59, 5
37, 403082.89,6439623.07, 5
38, 398851.09,6443411.41,10
38, 398825.01,6444642.34,10
39, 400265.76,6448632.81, 7
39, 400147.98,6449145.05, 7
40, 397861.03,6443397.11, 5
40, 397972.57,6444085.18, 5
