# FaultID,X,Y,Top Coal Seam
 1, 401677.30,6452639.02, 3
 1, 401469.63,6453329.66, 3
 2, 404229.38,6447947.58, 7
 2, 404098.31,6448809.42, 7
 3, 403302.22,6454832.73, 5
 3, 403478.13,6455439.47, 5
 4, 402171.11,6450829.19, 9
 4, 401794.40,6451930.39, 9
 5, 401521.82,6448151.63, 6
 5, 401565.51,6448737.99, 6
 6, 399993.73,6440715.66, 2
 6, 399784.31,6441245.96, 2
 7, 402633.02,6449094.17, 7
 7, 402741.42,6449662.92, 7
 8, 397560.25,6448138.93, 5
 8, 397509.55,6449088.90, 5
 9, 398879.53,6444413.51, 7
 9, 399229.71,6445436.49, 7
10, 398410.06,6450564.63, 6
10, 398586.58,6451080.03, 6
11, 403028.13,6456282.91, 8
11, 403218.65,6457302.16, 8
12, 401922.79,6456408.18, 1
12, 401948.14,6457153.99, 1
13, 402005.74,6444362.68,10
13, 401949.63,6444974.72,10
14, 401238.00,6449088.31, 8
14, 401123.13,6449604.42, 8
15, 399378.66,6446121.11, 6
15, 399008.12,6447120.46, 6
16, 399431.85,6442043.81, 7
16, 399517.83,6442673.62, 7
17, 401926.99,6448795.76, 6
17, 401666.01,6449861.16, 6
18, 400735.13,6450337.85, 8
18, 400464.70,6451055.14, 8
19, 404221.48,6444905.96, 3
19, 404361.91,6446090.13, 3
20, 404353.30,6444559.16,10
20, 404103.40,6445235.87,10
21, 401881.76,6454721.01, 1
21, 402109.02,6455510.68, 1
22, 397504.82,6447729.50, 2
22, 397418.79,6448857.29, 2
23, 403600.92,6437338.87, 1
23, 403513.73,6438148.98, 1
24, 400061.44,6454516.20, 2
24, 400206.36,6455034.35, 2
25, 397972.43,6449795.06, 3
25, 398277.07,6450737.63, 3
26, 402831.25,6451441.55, 8
26, 402958.21,6451927.55, 8
27, 399191.75,6451743.20, 1
27, 399126.46,6452469.93, 1
28, 401139.90,6445852.19, 5
28, 401246.77,6446366.47, 5
29, 399736.76,6440542.61, 4
29, 399853.07,6441054.15, 4
30, 400673.63,6450789.42, 6
30, 400871.17,6451747.68, 6
31, 400520.80,6439324.14, 9
31, 400422.41,6440281.94, 9
32, 402022.84,6449318.48, 2
32, 401809.58,6449915.78, 2
33, 400763.48,6452552.30, 8
33, 400682.11,6453267.96, 8
34, 404089.54,6449522.59, 1
34, 404324.36,6450266.21, 1
35, 400188.24,6450064.13,10
35, 400114.06,6450713.53,10
36, 404019.13,6446700.17, 6
36, 403916.06,6447248.74, 6
37, 402198.09,6445611.32, 6
37, 402455.24,6446252.68, 6
38, 400018.18,6451642.67, 8
38, 400051.23,6452694.74, 8
39, 400345.07,6444667.74, 4
39, 400393.76,6445876.58, 4
40, 400201.19,6448818.31, 8
40, 399903.75,6449816.21, 8
