# FaultID,X,Y,Top Coal Seam
 1, 402054.07,6438946.93, 2
 1, 401847.67,6439568.65, 2
 2, 399721.83,6451324.46, 1
 2, 400079.08,6452834.16, 1
 3, 400362.69,6448465.09, 2
 3, 400260.58,6449547.41, 2
 4, 399520.48,6437784.60, 1
 4, 399582.23,6438673.74, 1
 5, 398187.41,6448714.03, 9
 5, 398347.43,6449445.27, 9
 6, 400479.61,6456735.65,10
 6, 400431.96,6457572.83,10
 7, 401995.04,6440485.62, 2
 7, 401945.82,6441017.87, 2
 8, 400511.99,6451064.12, 3
 8, 400218.78,6451801.54, 3
 9, 400233.81,6452079.65, 8
 9, 400390.05,6452811.16, 8
10, 398321.62,6447201.53, 5
10, 398244.52,6448008.65, 5
11, 403219.23,6451474.43,10
11, 403055.18,6452122.71,10
12, 400423.97,6447772.32, 8
12, 400389.16,6448637.31, 8
13, 403778.70,6443144.44, 9
13, 403932.23,6443896.71, 9
14, 403029.94,6449125.13, 3
14, 402821.45,6449894.62, 3
15, 399337.55,6438651.28, 9
15, 399560.85,6439214.53, 9
16, 401477.82,6447093.83, 1
16, 401665.42,6447752.78, 1
17, 403096.42,6452228.18, 4
17, 402997.01,6453181.44, 4
18, 403457.69,6453222.36, 3
18, 402996.00,6454354.79, 3
19, 399862.44,6443699.86, 4
19, 400156.90,6444641.03, 4
20, 401967.15,6450592.62, 2
20, 401992.62,6451579.52, 2
21, 402549.75,6448916.67, 6
21, 402511.64,6450026.58, 6
22, 397958.09,6446135.72, 9
22, 397914.86,6446967.17, 9
23, 398496.92,6446424.50, 8
23, 398516.67,6447264.64, 8
24, 400274.79,6439492.91, 3
24, 400102.46,6440416.02, 3
25, 402845.08,6437779.83, 4
25, 402952.80,6438359.11, 4
26, 399973.21,6438999.16, 9
26, 399767.32,6439704.58, 9
27, 402659.80,6453671.44,10
27, 402697.82,6454272.86,10
28, 397945.31,6441888.83,10
28, 397926.38,6442435.38,10
29, 399104.31,6443255.29, 8
29, 399189.81,6443787.17, 8
30, 402945.34,6452065.45, 1
30, 402869.34,6453020.52, 1
31, 402215.85,6449377.13, 1
31, 402092.67,6450805.21, 1
32, 402495.92,6448339.21, 9
32, 402337.45,6449057.71, 9
33, 403156.88,6449066.79, 7
33, 402563.79,6450669.78, 7
34, 402028.53,6439591.43, 8
34, 402031.62,6440249.42, 8
35, 400507.38,6452127.29, 3
35, 400613.21,6452901.64, 3
36, 400213.81,6449283.74,10
36, 399954.35,6450329.39,10
37, 401377.25,6444940.58, 9
37, 401504.81,6445652.91, 9
38, 398626.58,6445350.33, 6
38, 398810.42,6445876.30, 6
39, 399510.29,6437398.35, 2
39, 399703.15,6437900.34, 2
40, 400565.07,6440632.51,10
40, 400740.18,6441501.86,10
