# FaultID,X,Y,Top Coal Seam
 1, 399736.49,6448163.88, 3
 1, 399467.39,6448963.70, 3
 2, 401294.93,6443560.66,10
 2, 401321.31,6444583.28,10
 3, 398799.71,6440544.25, 5
 3, 398954.21,6441043.65, 5
 4, 400504.29,6443563.94, 3
 4, 401114.66,6445405.85, 3
 5, 399709.86,6456110.41, 2
 5, 399922.85,6457175.09, 2
 6, 399414.64,6440354.52, 5
 6, 399683.64,6441437.45, 5
 7, 404350.19,6446184.66, 4
 7, 404185.84,6447631.06, 4
 8, 404103.29,6455815.76,10
 8, 404145.05,6457354.83,10
 9, 404165.01,6448007.19, 6
 9, 404279.10,6448497.89, 6
10, 401923.31,6449303.89, 9
10, 401670.28,6450389.47, 9
11, 403210.79,6447530.70,10
11, 403102.87,6448610.39,10
12, 400122.59,6445824.18,10
12, 399870.03,6446928.23,10
13, 400639.17,6449446.73, 3
13, 400214.06,6450743.24, 3
14, 401061.47,6449905.89, 3
14, 401107.88,6451206.93, 3
15, 401833.47,6438200.13, 5
15, 401974.20,6438993.87, 5
16, 403651.84,6443751.82, 3
16, 403595.71,6444918.46, 3
17, 398612.21,6440629.12,10
17, 398479.27,6441289.28,10
18, 398954.43,6445719.31, 6
18, 398969.01,6446699.21, 6
19, 400581.60,6443091.35, 6
19, 400542.82,6444125.08, 6
20, 400038.97,6446523.88, 5
20, 399867.32,6447614.51, 5
21, 400894.84,6451511.42, 3
21, 400901.75,6452232.56, 3
22, 398671.07,6450262.25, 3
22, 398634.08,6451547.62, 3
23, 401814.92,6449502.95,10
23, 402025.91,6450235.81,10
24, 398719.14,6449420.12, 7
24, 398668.08,6450247.89, 7
25, 397949.96,6445926.95, 6
25, 397812.83,6446608.58, 6
26, 400367.45,6456177.28, 6
26, 400415.75,6456757.94, 6
27, 400455.22,6452051.52, 2
27, 400258.97,6452619.13, 2
28, 403331.14,6440258.53, 5
28, 403379.98,6440982.11, 5
29, 399517.88,6452949.65, 9
29, 399551.60,6453725.56, 9
30, 398425.64,6449842.42, 2
30, 398313.51,6450350.97, 2
31, 397529.48,6446049.37, 4
31, 397286.05,6447122.63, 4
32, 399819.06,6438224.71, 4
32, 399738.99,6439193.32, 4
33, 399233.17,6438309.30, 7
33, 399121.71,6438800.16, 7
34, 400827.30,6451591.55, 9
34, 400711.63,6452236.53, 9
35, 402493.52,6441807.26, 8
35, 402204.87,6442881.12, 8
36, 401830.23,6454580.15, 6
36, 401961.55,6455883.24, 6
37, 401145.50,6449926.27, 8
37, 400932.73,6451048.93, 8
38, 404372.76,6453913.23,10
38, 404591.07,6455153.63,10
39, 399458.94,6440081.52, 2
39, 399531.52,6440978.42, 2
40, 402554.02,6457290.65, 1
40, 402356.47,6457776.32, 1
