# FaultID,X,Y,Top Coal Seam
 1, 400414.97,6451354.60, 5
 1, 400263.26,6451983.70, 5
 2, 400722.01,6446809.48, 7
 2, 400576.75,6447998.75, 7
 3, 398633.19,6451305.86, 4
 3, 398846.88,6452295.04, 4
 4, 401596.33,6449218.32,10
 4, 401624.38,6449956.08,10
 5, 400777.16,6453253.53, 5
 5, 400576.06,6454325.57, 5
 6, 400072.59,6440055.79, 7
 6, 400085.01,6440558.67, 7
 7, 402117.94,6456577.43, 5
 7, 402351.42,6457502.46, 5
 8, 399832.91,6453182.78, 6
 8, 399752.46,6453763.73, 6
 9, 397934.47,6447248.79, 3
 9, 398224.64,6448290.65, 3
10, 399446.56,6452186.03,10
10, 399709.87,6452823.10,10
11, 401804.80,6439663.67, 9
11, 402074.04,6440395.75, 9
12, 398369.51,6451404.61, 8
12, 398520.74,6452306.65, 8
13, 403344.18,6451123.17,10
13, 403337.49,6451856.18,10
14, 397486.18,6447301.83, 8
14, 397286.62,6448122.05, 8
15, 402268.27,6445862.40, 9
15, 402516.63,6446901.45, 9
16, 402410.33,6451642.93, 8
16, 402639.13,6452527.63, 8
17, 401718.68,6451226.86, 7
17, 401526.30,6451782.51, 7
18, 403055.01,6453411.60,10
18, 403074.39,6454267.01,10
19, 402016.69,6440783.98, 7
19, 401841.08,6441469.42, 7
20, 400731.73,6453426.15, 5
20, 400570.99,6453972.87, 5
21, 400005.35,6448634.48, 3
21, 399799.52,6449329.11, 3
22, 398926.07,6451545.31, 1
22, 398622.83,6452630.65, 1
23, 404329.45,6446502.07, 5
23, 404271.74,6447430.92, 5
24, 401941.13,6449896.97, 9
24, 401950.40,6450509.94, 9
25, 404236.03,6447392.65, 9
25, 404124.66,6448003.51, 9
26, 399638.50,6441493.73, 1
26, 399645.85,6442365.61, 1
27, 399518.28,6449360.77, 6
27, 399373.10,6449989.97, 6
28, 402273.16,6449303.87, 6
28, 402282.20,6449938.36, 6
29, 400254.71,6437428.39, 4
29, 400079.88,6438016.71, 4
30, 399207.06,6453646.47, 2
30, 399420.09,6454234.74, 2
31, 401312.53,6447690.30, 7
31, 400902.76,6448698.84, 7
32, 399426.00,6450395.35, 1
32, 399230.66,6451451.87, 1
33, 402001.89,6455421.47, 6
33, 402093.71,6456218.06, 6
34, 398825.29,6444812.34, 9
34, 399009.75,6445649.67, 9
35, 402567.79,6442883.65, 2
35, 402517.25,6443687.03, 2
36, 398261.53,6446044.16, 1
36, 398002.57,6447064.86, 1
37, 400557.18,6438167.65, 6
37, 400534.64,6439022.83, 6
38, 399887.95,6456794.30, 7
38, 399725.68,6457541.95, 7
39, 403046.48,6438868.23, 6
39, 403190.75,6439880.85, 6
40, 401495.96,6437950.42, 4
40, 401674.34,6438694.24, 4
