# FaultID,X,Y,Top Coal Seam
 1, 403713.17,6443358.89, 8
 1, 403884.01,6444048.00, 8
 2, 399308.54,6450107.03, 6
 2, 399072.16,6450744.84, 6
 3, 402392.74,6449948.34, 5
 3, 402397.47,6451104.60, 5
 4, 400863.71,6446734.76, 9
 4, 401216.06,6447795.39, 9
 5, 400898.72,6440367.31, 5
 5, 400752.30,6441104.40, 5
 6, 401303.72,6456956.02, 3
 6, 401250.02,6457550.37, 3
 7, 398955.91,6450894.25, 7
 7, 398784.17,6451944.55, 7
 8, 398657.33,6447221.75,10
 8, 398806.73,6448088.51,10
 9, 401998.86,6439458.98, 1
 9, 402355.56,6440680.86, 1
10, 398393.43,6447224.97, 8
10, 398541.78,6448188.83, 8
11, 398137.19,6445297.22, 4
11, 398145.44,6445996.03, 4
12, 399464.96,6439447.75, 2
12, 399039.77,6440943.70, 2
13, 398140.21,6442540.98,10
13, 397742.61,6444217.63,10
14, 398077.50,6443621.53, 8
14, 398254.26,6444710.71, 8
15, 403214.40,6440474.82, 3
15, 403447.95,6441347.34, 3
16, 401708.78,6450343.14, 7
16, 401910.99,6451312.39, 7
17, 400791.29,6444996.96, 3
17, 400912.96,6445658.78, 3
18, 404015.60,6442246.39, 5
18, 403924.79,6442743.10, 5
19, 399278.44,6440732.65, 1
19, 398978.52,6441712.08, 1
20, 400300.12,6450635.36, 2
20, 400372.64,6451236.33, 2
21, 399009.03,6448542.88, 6
21, 399027.72,6449462.34, 6
22, 400491.93,6453904.63, 9
22, 400710.07,6455291.61, 9
23, 400865.52,6442942.16, 4
23, 400818.70,6443552.61, 4
24, 402817.46,6450655.50, 8
24, 402976.38,6451273.10, 8
25, 403986.46,6442683.67, 7
25, 404189.01,6443199.87, 7
26, 399061.11,6450167.56, 8
26, 399155.04,6450742.14, 8
27, 404539.22,6454974.99, 4
27, 404259.07,6455674.51, 4
28, 402353.34,6447836.96, 9
28, 402493.43,6448852.40, 9
29, 404129.09,6449282.21,10
29, 404069.11,6450249.46,10
30, 402068.48,6455954.36, 2
30, 401803.08,6457521.56, 2
31, 399883.43,6457170.48, 9
31, 400053.43,6457651.60, 9
32, 402881.79,6451503.32,10
32, 403217.65,6452775.86,10
33, 403265.96,6452390.29, 6
33, 403209.02,6453148.99, 6
34, 401089.43,6448667.46, 6
34, 401548.50,6450034.15, 6
35, 401752.32,6441760.22, 1
35, 401876.67,6442296.56, 1
36, 404214.62,6454160.55, 5
36, 404597.11,6455422.38, 5
37, 399269.05,6446925.15, 8
37, 399465.28,6447947.11, 8
38, 398617.92,6440699.05, 9
38, 398531.55,6441229.25, 9
39, 402436.90,6455473.95, 3
39, 402689.00,6456123.84, 3
40, 404293.46,6451701.37, 5
40, 404189.89,6452464.83, 5
