# FaultID,X,Y,Top Coal Seam
 1, 400987.78,6448736.81, 3
 1, 400891.18,6449294.97, 3
 2, 398897.84,6450733.33, 2
 2, 399077.31,6451277.74, 2
 3, 398074.16,6442354.10,10
 3, 398099.17,6442890.12,10
 4, 398064.62,6444676.79, 8
 4, 398192.04,6445309.25, 8
 5, 398781.17,6447991.48, 8
 5, 398609.17,6448666.07, 8
 6, 402661.09,6445479.61, 7
 6, 402937.24,6446173.00, 7
 7, 398046.81,6447567.73, 8
 7, 398150.51,6448189.03, 8
 8, 398806.31,6445356.26, 9
 8, 399088.84,6446065.93, 9
 9, 398012.85,6442682.38, 6
 9, 397791.66,6443263.85, 6
10, 403029.31,6437530.03, 2
10, 402851.61,6438153.78, 2
11, 403111.79,6456839.47, 2
11, 403352.52,6457553.39, 2
12, 404196.16,6444255.05, 7
12, 404129.99,6444862.16, 7
13, 402968.48,6438002.18,10
13, 402972.62,6439071.79,10
14, 401156.49,6447097.75, 7
14, 401362.82,6447705.11, 7
15, 401177.23,6455843.58, 2
15, 401352.17,6456457.73, 2
16, 399256.00,6451886.59, 8
16, 399683.12,6453068.66, 8
17, 401517.52,6446820.14, 2
17, 401826.08,6448188.12, 2
18, 400394.74,6439823.95, 9
18, 400371.43,6440826.28, 9
19, 398888.32,6444033.18, 2
19, 398751.04,6445166.75, 2
20, 397358.39,6446716.81,10
20, 397414.68,6447499.89,10
21, 402470.16,6443049.94,10
21, 402538.15,6443889.10,10
22, 399864.67,6454493.94, 3
22, 399780.88,6455013.62, 3
23, 400144.62,6448736.90, 7
23, 400277.95,6449244.08, 7
24, 401808.05,6437535.23, 4
24, 401637.86,6438066.43, 4
25, 398782.61,6446029.74, 8
25, 399034.06,6446850.36, 8
26, 399295.20,6451045.38, 9
26, 399472.50,6451580.51, 9
27, 404410.34,6456780.56, 1
27, 404337.73,6457594.80, 1
28, 401840.19,6442651.29, 2
28, 401918.36,6443592.19, 2
29, 399352.47,6450150.75, 3
29, 399078.09,6451030.25, 3
30, 400658.24,6450729.14, 4
30, 401093.21,6452129.52, 4
31, 403192.79,6437691.94, 9
31, 403055.57,6438326.32, 9
32, 401234.70,6449258.43, 5
32, 401171.38,6449778.45, 5
33, 397927.19,6446484.15, 3
33, 397997.43,6447073.03, 3
34, 399257.79,6448872.01, 4
34, 399498.78,6449506.75, 4
35, 400187.16,6445969.82, 2
35, 400242.47,6447288.15, 2
36, 401526.22,6449934.33, 3
36, 401691.42,6450591.43, 3
37, 402675.88,6449975.54,10
37, 402863.99,6451393.97,10
38, 401981.82,6439321.20, 4
38, 401850.86,6439807.79, 4
39, 400291.39,6438811.63, 4
39, 400341.21,6439473.58, 4
40, 404096.76,6450266.16, 7
40, 404516.44,6451364.07, 7
