# FaultID,X,Y,Top Coal Seam
 1, 400000.77,6447194.75, 2
 1, 400071.99,6448184.57, 2
 2, 399017.59,6446876.33, 7
 2, 398681.75,6447951.97, 7
 3, 400818.25,6452949.80, 2
 3, 400820.77,6453508.09, 2
 4, 398289.73,6447855.89, 1
 4, 398387.61,6448447.75, 1
 5, 399779.29,6449111.68, 2
 5, 399767.48,6449646.55, 2
 6, 403662.59,6441079.61, 8
 6, 403824.23,6441720.29, 8
 7, 399859.99,6441629.78,10
 7, 400195.03,6442554.88,10
 8, 404294.20,6455426.24, 9
 8, 404282.77,6456777.39, 9
 9, 399434.01,6441720.90, 6
 9, 399411.19,6442296.49, 6
10, 400983.20,6456100.88, 6
10, 401302.42,6457200.88, 6
11, 399661.55,6455613.43, 1
11, 399836.78,6456326.89, 1
12, 401082.79,6454679.96, 3
12, 400949.23,6455951.86, 3
13, 402379.12,6446306.08, 9
13, 402154.74,6447189.35, 9
14, 401405.56,6449485.82, 9
14, 401511.06,6450175.67, 9
15, 401217.03,6443684.33, 3
15, 401017.17,6444747.51, 3
16, 401345.30,6450415.51, 3
16, 401070.56,6451425.04, 3
17, 398126.96,6449469.14, 1
17, 397695.68,6450604.14, 1
18, 400800.73,6456855.40, 1
18, 400943.46,6457535.90, 1
19, 398670.45,6447781.99, 2
19, 398937.81,6448548.07, 2
20, 398603.74,6444842.22,10
20, 398470.79,6445416.47,10
21, 400169.78,6440195.64, 9
21, 400233.19,6440937.52, 9
22, 398426.86,6445936.18, 3
22, 398772.70,6447175.60, 3
23, 398367.59,6441774.53, 2
23, 398367.10,6442772.72, 2
24, 403722.00,6441574.53, 8
24, 403849.91,6442247.28, 8
25, 398676.42,6448136.50, 3
25, 398714.92,6448817.48, 3
26, 400292.06,6456046.28,10
26, 400263.34,6456935.81,10
27, 400280.39,6442884.20, 1
27, 400515.15,6443810.20, 1
28, 404226.25,6446558.10, 6
28, 404145.42,6447210.53, 6
29, 400325.86,6452182.42, 5
29, 400450.17,6453346.14, 5
30, 399918.15,6456212.41, 4
30, 400046.71,6456732.66, 4
31, 399844.58,6446819.30, 5
31, 399509.37,6448057.65, 5
32, 402767.05,6447025.93, 8
32, 402672.61,6448033.03, 8
33, 401914.97,6444510.07, 5
33, 401918.89,6445225.94, 5
34, 400259.32,6446790.26, 8
34, 400254.33,6447605.04, 8
35, 404286.18,6455625.59, 9
35, 404357.48,6456863.49, 9
36, 402596.01,6446932.21, 3
36, 402851.66,6448085.24, 3
37, 401209.78,6455311.99, 1
37, 401157.40,6455916.76, 1
38, 403347.19,6448964.70,10
38, 403319.77,6449569.49,10
39, 403155.70,6454107.77,10
39, 402986.62,6455009.33,10
40, 400145.99,6455033.39, 8
40, 399865.75,6455984.51, 8
