# FaultID,X,Y,Top Coal Seam
 1, 400135.37,6454865.31, 4
 1, 400065.21,6455479.67, 4
 2, 404369.59,6454301.48, 9
 2, 404219.57,6455457.95, 9
 3, 398546.27,6445468.36,10
 3, 398551.63,6446367.37,10
 4, 401198.89,6449016.95, 4
 4, 401210.16,6449638.12, 4
 5, 403908.85,6446523.88, 8
 5, 403961.73,6447575.57, 8
 6, 402290.25,6453133.76, 7
 6, 402186.63,6453766.38, 7
 7, 400367.84,6450588.87, 8
 7, 400556.10,6451875.49, 8
 8, 397920.15,6449916.86, 8
 8, 397903.66,6451184.39, 8
 9, 400800.27,6456572.23, 9
 9, 400572.27,6457350.73, 9
10, 397948.38,6444619.53, 6
10, 397849.57,6445517.74, 6
11, 400423.29,6441028.60, 7
11, 400279.32,6441662.22, 7
12, 401646.41,6455011.98, 7
12, 401409.06,6456230.58, 7
13, 399051.54,6447346.86, 5
13, 398844.22,6447916.78, 5
14, 400740.06,6454514.12, 1
14, 400588.80,6455102.67, 1
15, 399831.70,6456557.13, 7
15, 400067.96,6457493.68, 7
16, 400190.97,6449190.50, 2
16, 400379.52,6450535.27, 2
17, 402631.51,6445123.34, 5
17, 402456.31,6446409.79, 5
18, 403045.67,6454154.32, 7
18, 403277.00,6455214.17, 7
19, 398847.37,6440078.89, 6
19, 399179.34,6441741.04, 6
20, 400282.46,6448472.72, 8
20, 399847.63,6449527.82, 8
21, 400859.40,6441462.23, 6
21, 400676.73,6441970.95, 6
22, 397868.57,6447654.48, 8
22, 397679.28,6448269.95, 8
23, 398752.63,6449052.20, 6
23, 398980.29,6449930.15, 6
24, 403643.38,6437514.04, 8
24, 403365.14,6438434.66, 8
25, 400671.63,6445070.93, 4
25, 400876.41,6445976.48, 4
26, 401847.27,6442124.83, 1
26, 402003.33,6442642.18, 1
27, 400862.54,6447209.71, 5
27, 400701.20,6448533.86, 5
28, 399684.94,6442926.89, 1
28, 399519.46,6444013.96, 1
29, 402809.38,6454953.73, 3
29, 402687.63,6455633.72, 3
30, 401630.17,6456982.41, 1
30, 401720.21,6457512.80, 1
31, 398959.42,6450508.64, 8
31, 398783.60,6451091.56, 8
32, 401567.92,6449416.90, 8
32, 401354.38,6450426.73, 8
33, 401818.40,6440279.29, 1
33, 401749.93,6441163.96, 1
34, 399689.79,6445666.76,10
34, 399581.03,6446250.21,10
35, 401361.20,6446816.84, 7
35, 401306.96,6447917.42, 7
36, 403223.83,6437897.76, 3
36, 403382.89,6438825.49, 3
37, 399538.91,6444507.17, 3
37, 399189.36,6445683.92, 3
38, 399670.68,6453740.07, 5
38, 399646.94,6454532.59, 5
39, 402347.86,6443832.85, 2
39, 402105.91,6444449.98, 2
40, 397497.24,6448375.10, 7
40, 397515.13,6448886.08, 7
