# FaultID,X,Y,Top Coal Seam
 1, 399545.72,6438650.65, 4
 1, 399628.02,6439173.84, 4
 2, 399426.78,6444415.53, 3
 2, 399090.77,6445335.75, 3
 3, 401334.39,6453850.44, 8
 3, 401745.44,6454851.81, 8
 4, 402635.35,6447997.00, 1
 4, 402261.05,6448994.38, 1
 5, 400772.75,6454737.43, 5
 5, 400772.71,6455649.64, 5
 6, 400914.02,6444857.94, 2
 6, 400762.70,6446364.84, 2
 7, 403899.72,6441451.60, 5
 7, 404187.15,6442271.11, 5
 8, 398956.56,6437449.42, 1
 8, 399431.57,6438713.32, 1
 9, 402383.86,6455584.47, 4
 9, 402009.83,6456631.34, 4
10, 398409.89,6448566.86, 8
10, 398382.25,6449109.85, 8
11, 398938.20,6451397.23, 7
11, 398872.53,6452091.31, 7
12, 404257.41,6455025.94, 2
12, 404152.29,6455619.33, 2
13, 403861.42,6440707.05, 3
13, 403731.99,6441261.97, 3
14, 402401.57,6444993.15, 7
14, 402521.06,6445707.34, 7
15, 400428.77,6447698.71, 1
15, 400571.30,6448208.65, 1
16, 402137.85,6451780.34, 3
16, 402430.27,6453076.46, 3
17, 399280.81,6449571.44, 8
17, 399189.97,6450380.41, 8
18, 402341.83,6445351.46, 3
18, 402269.26,6446725.97, 3
19, 400047.85,6441439.58, 7
19, 400378.30,6442263.21, 7
20, 399777.97,6455859.39, 3
20, 399655.21,6457211.55, 3
21, 398272.72,6441997.26, 1
21, 398614.82,6442859.08, 1
22, 400232.04,6450362.54, 2
22, 400496.46,6451074.44, 2
23, 399237.26,6440286.55, 3
23, 398896.80,6441267.92, 3
24, 402035.97,6453209.11, 8
24, 401691.24,6454634.15, 8
25, 398752.45,6451663.17, 7
25, 398565.36,6452601.49, 7
26, 402636.94,6446773.68, 2
26, 402721.30,6447429.44, 2
27, 399465.12,6452548.57, 8
27, 399357.25,6453164.07, 8
28, 399711.50,6451701.55, 8
28, 399689.53,6452205.78, 8
29, 401972.29,6453533.50, 6
29, 401997.58,6454725.78, 6
30, 398310.20,6449998.50, 6
30, 398120.92,6450632.99, 6
31, 399616.06,6440966.99, 5
31, 400002.45,6442208.56, 5
32, 403380.29,6442277.88, 6
32, 403620.46,6443182.65, 6
33, 397661.11,6446700.29, 2
33, 397786.82,6447456.23, 2
34, 400316.05,6455422.93, 8
34, 400222.90,6456159.71, 8
35, 400597.01,6451567.36, 2
35, 400190.55,6453081.98, 2
36, 401701.19,6456104.59, 7
36, 401951.72,6456756.27, 7
37, 400872.76,6448852.12, 3
37, 400449.42,6450134.65, 3
38, 401676.33,6457269.01, 2
38, 401437.71,6457931.51, 2
39, 400129.81,6439643.63, 9
39, 400135.57,6440256.14, 9
40, 398095.27,6447077.08, 7
40, 397688.07,6448200.50, 7
