# FaultID,X,Y,Top Coal Seam
 1, 400077.79,6448323.79, 2
 1, 399847.84,6448892.19, 2
 2, 400988.27,6443538.80, 5
 2, 400764.38,6444455.95, 5
 3, 404281.69,6452677.54, 6
 3, 404200.19,6453246.53, 6
 4, 399618.86,6438974.67, 8
 4, 399833.92,6439594.89, 8
 5, 400068.98,6453882.74, 8
 5, 399738.74,6454926.76, 8
 6, 398517.94,6446364.00, 3
 6, 398761.57,6447107.58, 3
 7, 400107.52,6447018.71, 6
 7, 399913.32,6447934.06, 6
 8, 397954.59,6447988.00, 8
 8, 397580.86,6449210.48, 8
 9, 398352.03,6441631.75, 1
 9, 398371.54,6442198.39, 1
10, 397818.77,6443882.98, 2
10, 397558.49,6444541.84, 2
11, 398304.58,6439782.36, 8
11, 398476.84,6440919.22, 8
12, 400500.48,6456767.78, 9
12, 400164.26,6457985.09, 9
13, 402804.54,6456506.53, 9
13, 402487.30,6457584.33, 9
14, 401776.39,6452661.12, 5
14, 401653.00,6453905.80, 5
15, 400314.69,6440562.20, 5
15, 400461.44,6441347.34, 5
16, 398845.24,6438563.04, 5
16, 399030.03,6439645.69, 5
17, 402746.04,6455196.54,10
17, 402461.80,6456623.55,10
18, 403135.49,6447428.20, 6
18, 402762.48,6448820.87, 6
19, 397591.12,6446235.62, 4
19, 397258.20,6447039.99, 4
20, 399195.87,6442087.42, 5
20, 399297.18,6442678.76, 5
21, 400554.85,6452105.58, 3
21, 400758.52,6453098.83, 3
22, 399830.33,6444633.40, 2
22, 399989.26,6445645.14, 2
23, 401849.15,6453802.47, 4
23, 401543.75,6455071.21, 4
24, 400804.11,6453285.63, 1
24, 400510.25,6454224.33, 1
25, 401200.13,6456258.46, 3
25, 400993.51,6456883.74, 3
26, 398430.46,6448462.52, 4
26, 398700.15,6449202.34, 4
27, 398794.53,6438241.59, 2
27, 398692.86,6438973.47, 2
28, 399109.84,6450512.93, 4
28, 398753.14,6451510.06, 4
29, 399798.69,6453164.12, 7
29, 400022.88,6453776.96, 7
30, 401004.11,6456818.29, 8
30, 400872.50,6457667.43, 8
31, 399151.95,6450620.62,10
31, 399324.53,6451347.91,10
32, 398027.09,6450145.59, 4
32, 398057.06,6450698.21, 4
33, 399858.09,6454686.84, 2
33, 399843.76,6455535.97, 2
34, 400445.66,6451233.52, 3
34, 400611.28,6452173.44, 3
35, 402140.09,6453145.29, 8
35, 402498.36,6454295.27, 8
36, 400627.95,6442050.08, 7
36, 400934.65,6442878.62, 7
37, 402883.87,6445121.90, 5
37, 402650.88,6446056.17, 5
38, 397822.27,6450130.72, 8
38, 397731.51,6451149.26, 8
39, 398305.43,6441453.52, 1
39, 398044.47,6442130.10, 1
40, 397542.51,6445489.80, 3
40, 397673.43,6446595.79, 3
