# FaultID,X,Y,Top Coal Seam
 1, 402259.23,6445622.23, 9
 1, 401930.25,6446673.51, 9
 2, 400600.06,6442941.77, 6
 2, 400764.40,6443425.89, 6
 3, 398256.87,6439548.07, 3
 3, 398513.56,6440197.73, 3
 4, 398278.67,6442022.83, 1
 4, 398371.46,6443610.62, 1
 5, 403497.17,6437682.04, 9
 5, 403674.41,6438180.88, 9
 6, 397921.30,6447623.92, 8
 6, 397750.65,6448094.32, 8
 7, 398854.96,6442090.63, 4
 7, 398847.75,6443478.19, 4
 8, 399862.40,6453877.62, 4
 8, 399729.92,6454403.50, 4
 9, 400307.32,6438553.86, 2
 9, 400187.58,6439741.10, 2
10, 402866.41,6456382.39, 7
10, 402511.02,6457717.06, 7
11, 403987.65,6448598.67, 3
11, 404352.68,6449725.25, 3
12, 401171.84,6453283.45, 9
12, 401156.46,6453827.85, 9
13, 401746.50,6449515.80,10
13, 401808.20,6450015.77,10
14, 399846.09,6446381.96, 9
14, 399662.99,6446913.79, 9
15, 404231.32,6449183.23,10
15, 404429.39,6449786.58,10
16, 399419.38,6449930.79, 9
16, 399346.91,6450894.78, 9
17, 401376.70,6444834.25, 1
17, 401182.40,6445456.18, 1
18, 399611.39,6441145.67, 6
18, 399546.83,6441699.80, 6
19, 399930.02,6444774.86, 7
19, 399946.33,6445326.29, 7
20, 399190.17,6447659.64, 5
20, 399103.72,6448213.78, 5
21, 400858.24,6453842.39, 2
21, 400961.71,6454393.31, 2
22, 401630.75,6447462.45, 3
22, 401394.78,6448316.93, 3
23, 402829.21,6438140.05,10
23, 402856.99,6438774.77,10
24, 404238.34,6453032.82, 6
24, 404422.88,6453763.34, 6
25, 399629.44,6442348.24, 6
25, 399443.09,6443020.72, 6
26, 402370.33,6456735.09, 7
26, 402624.14,6457478.63, 7
27, 401335.35,6449697.01, 9
27, 401267.02,6450793.50, 9
28, 400814.63,6442740.48, 2
28, 400997.17,6443343.45, 2
29, 404188.28,6456437.12, 8
29, 404156.77,6457134.59, 8
30, 403450.25,6439607.67, 8
30, 403677.99,6440543.80, 8
31, 403672.28,6445882.61, 6
31, 403900.26,6446964.33, 6
32, 401213.14,6450580.21, 5
32, 401190.37,6451690.92, 5
33, 401940.03,6454813.08, 3
33, 401593.56,6455842.97, 3
34, 398798.81,6445332.53, 7
34, 398843.64,6445908.51, 7
35, 398697.10,6448504.70, 9
35, 399138.20,6450086.51, 9
36, 399619.36,6445284.17, 3
36, 399800.41,6446157.68, 3
37, 400816.70,6454067.29,10
37, 400801.12,6454757.07,10
38, 397884.22,6444271.72,10
38, 397690.11,6445046.14,10
39, 401482.12,6456372.42, 3
39, 401469.74,6457814.59, 3
40, 397756.21,6446675.83, 4
40, 397592.72,6447285.55, 4
