# FaultID,X,Y,Top Coal Seam
 1, 404146.25,6454016.54, 5
 1, 404306.74,6454529.41, 5
 2, 403179.64,6450287.06,10
 2, 402716.40,6451848.92,10
 3, 402893.84,6451270.88, 7
 3, 402334.65,6452679.09, 7
 4, 400944.81,6441191.78, 8
 4, 400915.60,6441724.39, 8
 5, 399388.21,6445765.83, 3
 5, 399152.55,6446688.54, 3
 6, 399434.65,6447262.41, 2
 6, 399415.41,6447961.34, 2
 7, 403599.07,6439617.62, 5
 7, 403970.14,6441144.12, 5
 8, 400175.00,6442898.25, 7
 8, 400362.58,6443723.74, 7
 9, 398812.32,6439078.68, 2
 9, 398590.35,6439795.22, 2
10, 398418.16,6440360.64, 3
10, 398344.11,6441448.73, 3
11, 401525.61,6446458.66, 4
11, 401181.14,6447624.80, 4
12, 397506.16,6446039.57, 3
12, 397705.19,6446929.50, 3
13, 400817.92,6438575.05,10
13, 400646.22,6439072.68,10
14, 401007.60,6442900.69, 6
14, 400817.79,6444131.10, 6
15, 404384.88,6453161.16,10
15, 404524.27,6454246.86,10
16, 402455.82,6442847.90, 2
16, 402261.70,6443673.39, 2
17, 404014.18,6448527.04, 3
17, 404326.60,6449456.24, 3
18, 402172.68,6441504.13, 7
18, 401863.90,6442565.72, 7
19, 398485.49,6449575.42, 8
19, 398547.37,6450365.78, 8
20, 399507.59,6441110.14,10
20, 399399.43,6441889.69,10
21, 400366.55,6438023.60,10
21, 400559.14,6438662.39,10
22, 402201.22,6448265.28, 6
22, 401980.47,6449678.76, 6
23, 400320.60,6440687.30, 9
23, 400222.16,6441202.66, 9
24, 401038.99,6451036.98, 4
24, 401349.68,6452077.83, 4
25, 403010.06,6448382.29, 4
25, 403041.25,6449811.98, 4
26, 398656.75,6446250.23, 1
26, 398462.67,6447045.66, 1
27, 399709.53,6456067.17, 5
27, 399735.99,6456774.61, 5
28, 400851.78,6450851.82,10
28, 400929.22,6451706.45,10
29, 399250.30,6447228.64, 8
29, 399120.51,6447829.14, 8
30, 400559.54,6452218.53, 6
30, 400723.80,6453275.71, 6
31, 400659.62,6445197.39,10
31, 400798.68,6446444.34,10
32, 399436.62,6450585.69, 1
32, 399167.68,6451256.19, 1
33, 399708.43,6446736.09, 6
33, 399547.64,6447536.32, 6
34, 400691.14,6439231.55, 3
34, 400650.75,6440212.08, 3
35, 402061.71,6447603.27, 2
35, 401874.10,6448152.53, 2
36, 398509.26,6442026.92, 7
36, 398192.75,6442862.39, 7
37, 403048.44,6445579.98, 6
37, 403000.35,6446180.82, 6
38, 400789.03,6445921.62, 3
38, 400872.45,6446499.24, 3
39, 401340.88,6456301.33, 2
39, 401175.14,6456775.35, 2
40, 398863.90,6452299.47, 3
40, 398877.84,6452957.51, 3
