# FaultID,X,Y,Top Coal Seam
 1, 401118.82,6456029.26, 7
 1, 400922.64,6456696.87, 7
 2, 400132.72,6450772.99, 1
 2, 399909.03,6451568.12, 1
 3, 401141.82,6449687.34, 6
 3, 401468.37,6450587.55, 6
 4, 402120.65,6456271.38, 5
 4, 402138.13,6456919.74, 5
 5, 403793.50,6445993.77, 8
 5, 403846.99,6446628.02, 8
 6, 401621.53,6439883.67, 1
 6, 401904.42,6441260.19, 1
 7, 399612.21,6455253.41, 1
 7, 399794.90,6456269.97, 1
 8, 399737.81,6439910.99, 8
 8, 399707.11,6441033.58, 8
 9, 399790.93,6452090.79, 8
 9, 399912.91,6452741.11, 8
10, 398671.95,6452446.73,10
10, 398809.36,6453047.19,10
11, 403221.97,6455982.51,10
11, 403479.18,6456760.97,10
12, 402236.97,6449982.87, 2
12, 402179.14,6450743.34, 2
13, 402422.94,6450120.15, 1
13, 402547.37,6450838.01, 1
14, 399607.45,6447690.24, 3
14, 399639.95,6448295.45, 3
15, 401199.50,6445783.07, 2
15, 401412.41,6446874.82, 2
16, 400315.92,6455220.75, 9
16, 400119.70,6455812.02, 9
17, 401357.63,6449582.88, 1
17, 401683.24,6450454.24, 1
18, 399343.06,6447451.09, 7
18, 399536.08,6449086.29, 7
19, 402125.09,6456353.11,10
19, 401961.37,6457002.13,10
20, 398527.21,6443764.69, 4
20, 398324.93,6444531.98, 4
21, 401051.77,6455790.26, 2
21, 401136.38,6456709.11, 2
22, 402520.49,6448136.29,10
22, 402337.19,6449439.04,10
23, 402681.18,6450230.15, 4
23, 402533.12,6451447.42, 4
24, 401312.92,6454674.72, 1
24, 401245.06,6455205.01, 1
25, 399539.59,6443776.04, 9
25, 399671.92,6444552.59, 9
26, 399174.82,6437856.37, 3
26, 399117.23,6438568.59, 3
27, 401994.31,6448977.46, 4
27, 402194.24,6449782.77, 4
28, 402285.16,6455860.20, 4
28, 402338.41,6456747.25, 4
29, 398506.88,6442199.66,10
29, 398736.85,6443185.40,10
30, 402054.65,6442557.59, 2
30, 401889.87,6443287.12, 2
31, 398757.09,6450295.73, 5
31, 398790.71,6451018.03, 5
32, 401766.24,6450526.29, 6
32, 401444.35,6451304.85, 6
33, 400452.25,6449559.19, 4
33, 400587.21,6450182.70, 4
34, 402476.49,6456237.72, 5
34, 402633.01,6456724.41, 5
35, 397578.08,6446400.69, 5
35, 397380.08,6446904.38, 5
36, 404024.29,6441718.44, 8
36, 404191.26,6442651.02, 8
37, 401614.15,6439600.97,10
37, 402061.52,6441130.92,10
38, 398260.26,6443425.08, 4
38, 398055.69,6444208.87, 4
39, 398641.26,6443025.26, 4
39, 398729.57,6443625.90, 4
40, 401987.33,6451387.80, 6
40, 401646.40,6452444.13, 6
