# FaultID,X,Y,Top Coal Seam
 1, 397947.15,6449371.89, 2
 1, 398077.48,6450187.08, 2
 2, 400317.05,6452243.40, 1
 2, 400548.11,6453194.78, 1
 3, 400093.22,6455315.46, 6
 3, 399844.12,6456252.63, 6
 4, 400046.58,6446689.74, 8
 4, 399728.01,6447781.53, 8
 5, 398166.01,6442767.22, 6
 5, 397752.76,6443812.80, 6
 6, 401211.06,6442443.83, 2
 6, 401111.79,6443844.07, 2
 7, 402467.08,6444337.34, 7
 7, 402440.35,6444908.72, 7
 8, 401638.81,6455592.99, 2
 8, 401925.93,6456588.69, 2
 9, 398171.60,6449605.13, 9
 9, 398299.23,6450292.04, 9
10, 403587.67,6437743.95, 7
10, 403735.95,6438241.29, 7
11, 400825.28,6444168.90,10
11, 401232.99,6445400.01,10
12, 401644.50,6455346.53, 4
12, 401392.59,6456377.45, 4
13, 401486.43,6453566.35, 2
13, 401272.94,6454107.70, 2
14, 398859.91,6442028.50, 7
14, 398583.54,6442727.88, 7
15, 402987.82,6446792.51, 9
15, 402779.12,6447317.74, 9
16, 397611.89,6448894.60,10
16, 397406.39,6449526.37,10
17, 400490.14,6447192.38, 1
17, 400611.85,6447889.78, 1
18, 398862.24,6449069.87, 4
18, 398868.70,6449614.98, 4
19, 398885.56,6445651.54, 9
19, 399143.26,6446537.24, 9
20, 400080.91,6446089.70, 1
20, 400143.88,6446872.37, 1
21, 400194.77,6440297.46, 3
21, 400199.68,6440940.08, 3
22, 400382.74,6448274.10, 6
22, 400589.28,6448774.91, 6
23, 399577.83,6440490.48, 1
23, 399403.53,6441040.71, 1
24, 402399.23,6450999.43, 4
24, 402326.93,6452011.94, 4
25, 401870.76,6437815.81, 3
25, 401702.59,6438626.47, 3
26, 398840.58,6444170.45, 2
26, 398756.80,6444811.87, 2
27, 401037.37,6446623.84, 7
27, 401252.88,6447263.78, 7
28, 399887.61,6444110.10, 2
28, 399659.65,6444893.14, 2
29, 401222.99,6456441.52, 6
29, 401343.73,6457243.37, 6
30, 403220.09,6447811.11, 1
30, 403096.29,6448421.40, 1
31, 403134.45,6440168.94, 4
31, 403078.27,6440850.37, 4
32, 398779.41,6443946.78, 7
32, 398448.47,6445244.50, 7
33, 401909.24,6443671.66, 7
33, 402131.53,6444308.56, 7
34, 399472.05,6439895.88, 7
34, 399601.91,6440769.89, 7
35, 402773.79,6444156.77, 3
35, 402871.66,6444908.36, 3
36, 403080.35,6455352.68, 5
36, 403220.45,6456326.64, 5
37, 398183.33,6443659.75, 5
37, 398098.95,6444645.56, 5
38, 400514.21,6442966.04, 3
38, 400406.66,6443917.60, 3
39, 400630.26,6451368.68, 5
39, 400666.66,6451913.28, 5
40, 402273.44,6451833.11, 4
40, 401966.72,6453196.91, 4
