# FaultID,X,Y,Top Coal Seam
 1, 402262.13,6453422.39, 6
 1, 401936.18,6454495.79, 6
 2, 403198.48,6438781.48, 9
 2, 403659.69,6439903.31, 9
 3, 403104.39,6451130.43, 9
 3, 403425.91,6452263.42, 9
 4, 398696.44,6442366.33, 4
 4, 398668.09,6442883.47, 4
 5, 401130.62,6452635.31, 7
 5, 401309.64,6453109.33, 7
 6, 402375.55,6441559.92, 5
 6, 402139.53,6442491.24, 5
 7, 398376.09,6446955.20, 4
 7, 398484.38,6447649.23, 4
 8, 402836.40,6455766.26,10
 8, 402565.84,6456486.58,10
 9, 401932.75,6442620.46, 4
 9, 402121.63,6443902.50, 4
10, 402999.81,6438783.56,10
10, 403272.47,6439463.39,10
11, 400843.33,6455525.96, 7
11, 400646.59,6456454.82, 7
12, 401911.61,6456632.57, 2
12, 401952.67,6457269.52, 2
13, 402997.25,6457103.34, 2
13, 402983.85,6457830.95, 2
14, 398191.76,6443794.46, 8
14, 397978.94,6445100.87, 8
15, 398294.45,6446258.12, 1
15, 398877.46,6447871.25, 1
16, 400942.46,6443060.50,10
16, 401062.73,6443780.17,10
17, 400698.21,6449305.90, 5
17, 400511.54,6450535.06, 5
18, 397338.91,6447365.96, 6
18, 397381.07,6448009.06, 6
19, 397546.45,6444616.02, 4
19, 397641.76,6445247.72, 4
20, 400438.59,6443092.00, 5
20, 399975.91,6444619.79, 5
21, 398571.73,6442291.32, 4
21, 398466.19,6442858.74, 4
22, 400721.32,6438303.40, 2
22, 400400.44,6439543.90, 2
23, 399582.46,6454329.18, 8
23, 399619.67,6455191.41, 8
24, 404253.22,6449243.31, 2
24, 404390.15,6450002.97, 2
25, 404053.65,6448636.33, 6
25, 404033.35,6449949.47, 6
26, 400548.31,6454545.86, 7
26, 400762.83,6455200.94, 7
27, 400514.86,6437352.19, 3
27, 400291.82,6438354.26, 3
28, 402997.53,6438003.55, 7
28, 403076.16,6439201.26, 7
29, 403520.27,6439239.28, 7
29, 403481.30,6440593.08, 7
30, 400323.08,6449554.21, 6
30, 400377.04,6450426.57, 6
31, 403663.05,6445275.33,10
31, 403755.24,6446348.88,10
32, 400964.75,6449603.77, 9
32, 401085.89,6450488.21, 9
33, 398345.64,6443647.20, 5
33, 398864.20,6445023.30, 5
34, 399814.65,6445467.80, 6
34, 399722.67,6445981.60, 6
35, 400492.15,6448494.59, 2
35, 400372.71,6449467.94, 2
36, 399093.79,6452908.00, 1
36, 399263.12,6453474.98, 1
37, 401816.75,6448618.80, 2
37, 401922.93,6449311.40, 2
38, 404379.15,6444725.06, 6
38, 404384.90,6446347.03, 6
39, 400668.49,6450246.71, 3
39, 400517.28,6450891.00, 3
40, 404151.48,6448828.63, 1
40, 404438.14,6449544.55, 1
