# FaultID,X,Y,Top Coal Seam
 1, 398210.74,6451529.11, 7
 1, 398589.10,6452579.79, 7
 2, 402498.50,6445575.63, 5
 2, 402592.77,6446426.18, 5
 3, 398601.31,6439274.67, 9
 3, 398648.00,6439813.68, 9
 4, 404295.49,6446010.87, 4
 4, 404103.26,6446524.59, 4
 5, 401037.58,6456003.18, 6
 5, 400855.28,6456746.37, 6
 6, 402248.55,6448360.38,10
 6, 402349.30,6449294.45,10
 7, 398966.73,6442688.70,10
 7, 398840.11,6443609.61,10
 8, 402342.37,6456113.13, 1
 8, 401842.58,6457386.66, 1
 9, 403180.50,6447413.55,10
 9, 403081.76,6448188.64,10
10, 397701.26,6448093.28, 4
10, 397801.89,6448837.71, 4
11, 402356.57,6443774.94, 9
11, 402349.13,6445056.43, 9
12, 404117.44,6455962.71, 7
12, 404050.55,6457018.77, 7
13, 398821.79,6438055.19, 4
13, 398713.08,6438629.63, 4
14, 399482.04,6438457.26, 2
14, 399591.47,6439127.29, 2
15, 398121.90,6446322.04, 8
15, 398176.32,6446840.78, 8
16, 399732.92,6451905.10, 2
16, 399955.20,6452560.55, 2
17, 401854.31,6442530.16, 2
17, 402048.06,6443290.66, 2
18, 399372.65,6442298.13, 1
18, 399501.00,6443011.33, 1
19, 398497.82,6448035.14, 8
19, 398601.94,6448979.70, 8
20, 402584.89,6448005.30, 1
20, 402990.60,6449014.64, 1
21, 401769.26,6452909.02, 9
21, 401993.09,6453614.76, 9
22, 403153.85,6452839.97, 1
22, 402968.39,6453637.29, 1
23, 399260.22,6449184.98, 5
23, 398944.25,6450085.01, 5
24, 402416.16,6445649.64, 2
24, 402111.22,6446499.66, 2
25, 397673.65,6449215.08, 9
25, 397782.45,6449999.29, 9
26, 402178.14,6451502.76, 6
26, 402244.98,6452509.07, 6
27, 404123.48,6442605.02, 5
27, 403984.09,6443332.62, 5
28, 400863.16,6455122.84, 2
28, 401133.25,6455854.52, 2
29, 399170.30,6439431.74, 6
29, 399006.33,6440065.21, 6
30, 401441.40,6448057.92, 3
30, 401028.46,6449129.35, 3
31, 399084.52,6452671.17, 7
31, 399159.22,6453487.77, 7
32, 401122.34,6451801.36, 4
32, 401194.90,6452784.68, 4
33, 404295.39,6443588.20, 4
33, 404432.34,6444484.98, 4
34, 401105.45,6442837.91, 3
34, 401046.98,6443531.01, 3
35, 398398.04,6442036.49,10
35, 398219.65,6443010.18,10
36, 398954.60,6443070.93, 2
36, 399065.68,6443589.64, 2
37, 403038.48,6445578.89, 1
37, 402998.11,6446248.49, 1
38, 397378.81,6449506.13, 3
38, 397430.65,6450160.77, 3
39, 397817.69,6450130.92,10
39, 397973.54,6450936.90,10
40, 403962.78,6442792.23, 7
40, 404180.74,6443356.42, 7
