# FaultID,X,Y,Top Coal Seam
 1, 403484.13,6453389.45, 8
 1, 403361.27,6453879.08, 8
 2, 399994.39,6439509.61, 6
 2, 399724.93,6440247.43, 6
 3, 400231.54,6454273.70, 5
 3, 399851.07,6455574.08, 5
 4, 404239.03,6449656.35, 4
 4, 404345.16,6450650.62, 4
 5, 400876.29,6450582.74, 8
 5, 401271.10,6452139.16, 8
 6, 400967.48,6445469.95, 5
 6, 401157.41,6446098.60, 5
 7, 402765.63,6444877.70, 7
 7, 403076.79,6446189.55, 7
 8, 402131.68,6445113.56, 3
 8, 402322.77,6445826.56, 3
 9, 398750.11,6437579.74,10
 9, 398805.97,6438094.22,10
10, 402362.23,6449665.75, 8
10, 402457.85,6450237.55, 8
11, 399334.15,6444354.49, 7
11, 399157.88,6444991.77, 7
12, 398945.91,6442778.37, 9
12, 399123.50,6443507.43, 9
13, 397311.15,6446784.00,10
13, 397471.73,6447646.96,10
14, 399771.01,6437469.28, 1
14, 399982.42,6438763.10, 1
15, 400464.33,6442251.73, 3
15, 400329.66,6443191.45, 3
16, 401412.56,6450542.47, 4
16, 401400.03,6451546.54, 4
17, 402565.90,6455068.17, 9
17, 402580.71,6455782.41, 9
18, 400566.48,6445157.62, 1
18, 400453.24,6446709.50, 1
19, 402908.25,6439399.97,10
19, 403439.35,6440910.62,10
20, 399634.71,6448767.76, 7
20, 399658.60,6449306.47, 7
21, 400396.43,6438481.14, 3
21, 400227.64,6439121.93, 3
22, 403978.59,6441426.38, 1
22, 403734.27,6442546.36, 1
23, 400679.21,6451704.63, 4
23, 400503.63,6452909.75, 4
24, 398662.17,6447722.74, 3
24, 399032.97,6448679.44, 3
25, 404401.96,6454786.05,10
25, 404452.66,6455704.08,10
26, 398737.73,6446048.04,10
26, 398584.09,6447025.74,10
27, 398094.57,6447944.38, 5
27, 398174.68,6449432.11, 5
28, 400287.20,6442784.49, 7
28, 400007.19,6443561.20, 7
29, 398604.16,6443018.85, 1
29, 398595.21,6443613.28, 1
30, 400350.77,6447780.78, 7
30, 399905.73,6449149.07, 7
31, 398646.28,6440562.21, 2
31, 398878.28,6441412.30, 2
32, 399798.53,6447843.90,10
32, 399707.26,6448652.98,10
33, 404627.59,6451097.67, 6
33, 404498.98,6451954.31, 6
34, 401192.20,6442563.61, 4
34, 401061.94,6443935.71, 4
35, 402934.09,6450669.80, 9
35, 402689.89,6451311.92, 9
36, 398448.34,6443791.68, 6
36, 398662.79,6444558.96, 6
37, 401528.72,6445455.75,10
37, 401589.44,6446153.93,10
38, 401722.24,6446688.50, 7
38, 401614.16,6447198.42, 7
39, 397985.42,6444005.38, 7
39, 397693.73,6445161.41, 7
40, 399958.44,6438526.14, 1
40, 399753.96,6439463.09, 1
