# FaultID,X,Y,Top Coal Seam
 1, 398434.87,6446095.42, 1
 1, 398292.70,6446694.79, 1
 2, 402164.08,6453020.46, 4
 2, 402010.90,6453617.63, 4
 3, 398539.73,6445798.95,10
 3, 398414.45,6447195.46,10
 4, 399031.83,6444606.60, 4
 4, 399255.86,6445412.70, 4
 5, 402731.31,6451728.75,10
 5, 402869.26,6452368.40,10
 6, 402626.32,6453530.99, 5
 6, 402396.45,6454188.86, 5
 7, 399202.44,6444109.37, 3
 7, 399293.55,6444691.88, 3
 8, 399724.45,6439276.09, 5
 8, 399603.86,6439790.84, 5
 9, 403024.11,6437299.63, 4
 9, 402852.98,6437963.51, 4
10, 402434.13,6445562.78, 7
10, 402493.96,6446282.89, 7
11, 402025.83,6440866.41, 1
11, 402087.38,6441807.23, 1
12, 399929.37,6448129.28, 7
12, 399954.44,6448960.61, 7
13, 400227.84,6440246.11, 9
13, 400332.01,6441042.62, 9
14, 401277.63,6452640.33, 1
14, 401489.65,6453164.46, 1
15, 399225.84,6440131.67, 2
15, 399466.32,6440777.15, 2
16, 401737.50,6440182.06, 5
16, 401909.27,6440997.37, 5
17, 404076.69,6444419.20, 3
17, 404248.85,6445029.08, 3
18, 398741.05,6442242.54, 1
18, 398395.35,6443204.29, 1
19, 401637.39,6447926.11, 7
19, 401430.66,6449381.76, 7
20, 404515.36,6455793.92, 9
20, 404397.04,6457047.73, 9
21, 399894.33,6451895.51, 8
21, 400187.17,6452943.10, 8
22, 401012.83,6454660.98, 1
22, 400682.79,6456287.45, 1
23, 399069.14,6451374.10, 2
23, 399152.53,6451987.04, 2
24, 404126.69,6445801.83, 9
24, 404081.88,6446932.04, 9
25, 401310.04,6443849.82, 3
25, 401187.29,6444908.90, 3
26, 400894.85,6441889.18, 7
26, 400622.57,6443051.67, 7
27, 401352.96,6446266.69, 7
27, 401627.87,6447040.94, 7
28, 400447.68,6439099.96, 8
28, 400687.49,6440301.72, 8
29, 403449.23,6440272.35, 3
29, 403509.54,6441439.75, 3
30, 400836.64,6455482.94, 7
30, 400917.07,6456176.74, 7
31, 401015.76,6443845.48, 3
31, 401141.07,6444440.85, 3
32, 402051.69,6448164.19, 3
32, 402153.43,6448851.70, 3
33, 398126.40,6443952.16, 5
33, 398285.73,6444986.29, 5
34, 397432.68,6449547.63, 9
34, 397544.15,6450155.27, 9
35, 398032.54,6442009.63, 3
35, 398050.70,6442693.74, 3
36, 401702.98,6455387.20, 1
36, 401686.35,6456267.25, 1
37, 400842.00,6450862.07, 6
37, 401019.00,6451832.00, 6
38, 401081.29,6443982.13, 6
38, 401028.52,6444677.16, 6
39, 404160.09,6457448.35,10
39, 404155.42,6457951.44,10
40, 404322.12,6445073.62, 5
40, 404527.01,6445662.20, 5
