# FaultID,X,Y,Top Coal Seam
 1, 400692.30,6440949.55, 2
 1, 400577.24,6441459.39, 2
 2, 398746.90,6450204.54,10
 2, 398437.47,6451077.20,10
 3, 402124.78,6444334.81, 5
 3, 402389.57,6445383.50, 5
 4, 402058.38,6441601.45, 3
 4, 402348.37,6442675.20, 3
 5, 401395.49,6444420.56, 6
 5, 401186.67,6445223.02, 6
 6, 399160.79,6441575.18, 9
 6, 399152.40,6442206.05, 9
 7, 401989.85,6452794.44, 5
 7, 401882.21,6453524.01, 5
 8, 400129.41,6450706.23, 4
 8, 400311.21,6452354.03, 4
 9, 399052.05,6447234.77, 3
 9, 399165.43,6448378.84, 3
10, 400452.91,6452347.95,10
10, 400225.31,6452907.52,10
11, 399984.73,6453363.97, 6
11, 399643.49,6454423.88, 6
12, 397417.88,6447498.87, 2
12, 397426.81,6448134.18, 2
13, 403017.66,6451360.35, 8
13, 402984.83,6452108.62, 8
14, 398658.23,6438753.70,10
14, 398624.02,6439255.59,10
15, 397982.14,6444410.39, 1
15, 397863.83,6445018.85, 1
16, 400915.00,6442453.06,10
16, 401155.29,6444260.26,10
17, 400851.18,6440686.30,10
17, 400785.28,6441201.04,10
18, 399632.04,6443664.76, 2
18, 399815.24,6444284.97, 2
19, 399856.67,6449779.33, 6
19, 399918.79,6450565.43, 6
20, 400887.32,6451567.32, 2
20, 400482.29,6452615.46, 2
21, 403271.92,6438845.54, 7
21, 403260.28,6439406.47, 7
22, 400537.78,6447717.24, 6
22, 400390.58,6448761.80, 6
23, 401060.30,6446521.03, 3
23, 400837.21,6447165.25, 3
24, 400596.46,6441750.09, 7
24, 400967.72,6442903.06, 7
25, 398974.35,6443808.67, 6
25, 399253.30,6444828.56, 6
26, 402245.54,6444543.94, 5
26, 401886.35,6445544.83, 5
27, 400543.41,6453351.76, 9
27, 400367.66,6454246.99, 9
28, 399703.02,6441476.17, 9
28, 399747.88,6442187.06, 9
29, 402798.53,6449386.97, 5
29, 402636.58,6450313.93, 5
30, 400046.88,6438693.20, 6
30, 400380.28,6439597.85, 6
31, 401358.41,6452880.81, 1
31, 401164.65,6453517.65, 1
32, 398658.87,6451963.01, 7
32, 398631.81,6452494.78, 7
33, 400835.19,6445057.54,10
33, 401023.80,6445757.01,10
34, 401380.63,6454638.55, 5
34, 400987.10,6455613.86, 5
35, 401423.67,6445289.58, 8
35, 401381.44,6446112.08, 8
36, 398186.53,6442635.85, 4
36, 398356.05,6443612.57, 4
37, 399578.71,6445913.20, 3
37, 399413.32,6446595.93, 3
38, 402429.88,6449980.54, 4
38, 402864.74,6451435.30, 4
39, 402116.60,6439227.25, 6
39, 402129.48,6439871.98, 6
40, 401598.69,6449539.14, 3
40, 401145.58,6450759.51, 3
