# FaultID,X,Y,Top Coal Seam
 1, 400647.27,6454653.92, 6
 1, 400861.72,6455352.76, 6
 2, 397853.88,6448799.11, 8
 2, 398045.55,6449462.02, 8
 3, 403396.91,6450506.22, 6
 3, 403459.94,6451637.73, 6
 4, 399482.82,6453131.28, 3
 4, 399579.97,6453657.73, 3
 5, 400630.80,6447806.94, 1
 5, 400388.18,6448715.65, 1
 6, 404218.74,6447052.13, 7
 6, 404419.34,6448728.66, 7
 7, 399288.22,6452741.56,10
 7, 399589.55,6454005.19,10
 8, 399910.51,6454652.93, 7
 8, 399657.27,6455567.20, 7
 9, 402714.39,6449093.01, 4
 9, 402495.64,6449791.41, 4
10, 397571.72,6445334.24, 2
10, 397743.68,6445967.85, 2
11, 402298.31,6446379.03, 3
11, 402605.04,6447678.34, 3
12, 400490.35,6437692.58, 5
12, 400516.45,6438405.02, 5
13, 399088.31,6451187.22, 9
13, 398968.14,6451792.26, 9
14, 403344.70,6455177.65, 5
14, 403176.34,6455791.17, 5
15, 399544.27,6444123.68, 7
15, 399520.95,6444647.35, 7
16, 399741.78,6439739.27, 3
16, 399521.08,6440313.00, 3
17, 399551.46,6452693.05, 6
17, 399912.34,6454146.41, 6
18, 404528.11,6446615.64, 7
18, 404353.63,6447257.95, 7
19, 404586.46,6447538.98, 1
19, 404534.42,6448222.69, 1
20, 399497.41,6443644.01, 8
20, 399348.37,6444398.41, 8
21, 402044.74,6448070.39, 5
21, 402057.89,6448728.26, 5
22, 402589.43,6445290.86, 8
22, 402477.35,6445881.39, 8
23, 400887.62,6450048.82, 2
23, 401148.41,6450760.53, 2
24, 399292.40,6447698.34, 6
24, 399418.08,6448189.71, 6
25, 399512.32,6449532.41, 5
25, 399436.77,6450048.70, 5
26, 400352.29,6449714.66, 3
26, 400438.24,6450805.81, 3
27, 398966.99,6444539.61, 2
27, 399151.82,6445115.92, 2
28, 401527.33,6449946.91,10
28, 400984.62,6451459.86,10
29, 399162.59,6440356.08, 2
29, 399317.65,6441065.89, 2
30, 401082.52,6445197.65, 1
30, 401176.92,6445795.58, 1
31, 401314.32,6451657.91, 2
31, 401554.79,6453016.01, 2
32, 399958.94,6437694.76, 4
32, 400040.59,6438336.45, 4
33, 398606.34,6449019.86, 6
33, 398871.97,6449701.41, 6
34, 400072.31,6439141.85, 4
34, 399809.94,6439911.80, 4
35, 402164.62,6439066.05, 1
35, 402230.33,6439945.26, 1
36, 400040.15,6446007.38, 9
36, 400553.51,6447591.96, 9
37, 398660.71,6448962.99, 8
37, 398656.76,6449695.03, 8
38, 402882.00,6438632.35, 6
38, 403127.20,6439420.48, 6
39, 401872.14,6438258.37, 4
39, 401844.79,6439010.91, 4
40, 398607.42,6447245.41,10
40, 398870.31,6448610.80,10
