# FaultID,X,Y,Top Coal Seam
 1, 398593.15,6446706.89, 5
 1, 398822.70,6448218.01, 5
 2, 398266.16,6447134.31, 7
 2, 398040.33,6447742.22, 7
 3, 402950.60,6457059.64, 7
 3, 402952.82,6457673.22, 7
 4, 402287.91,6452369.03, 7
 4, 401914.39,6453319.36, 7
 5, 404464.67,6453473.93, 5
 5, 404244.56,6454210.51, 5
 6, 398781.20,6439656.01, 6
 6, 398781.94,6440852.00, 6
 7, 402757.48,6451614.63, 3
 7, 403175.33,6453240.12, 3
 8, 402391.33,6443216.46, 6
 8, 402284.64,6443833.79, 6
 9, 399994.21,6448697.05,10
 9, 399829.30,6449404.88,10
10, 402425.80,6444299.86, 1
10, 402381.30,6445051.45, 1
11, 399408.04,6444382.23, 7
11, 399608.57,6445236.48, 7
12, 403846.31,6446465.44, 3
12, 403931.22,6447383.53, 3
13, 399491.40,6453952.02, 4
13, 399655.20,6454425.10, 4
14, 401722.34,6455464.09, 4
14, 401331.50,6457095.63, 4
15, 402204.65,6446285.65,10
15, 401977.68,6446902.31,10
16, 398448.92,6450467.24, 7
16, 398192.26,6451588.30, 7
17, 400084.53,6439358.58, 3
17, 400406.78,6440235.17, 3
18, 401756.49,6454873.87, 5
18, 401829.62,6455695.00, 5
19, 400583.67,6445803.54, 5
19, 400463.76,6446357.01, 5
20, 403268.22,6454452.29, 3
20, 403176.71,6455698.84, 3
21, 398366.63,6445428.52,10
21, 398292.85,6446101.84,10
22, 397594.03,6446802.05, 8
22, 397701.32,6447400.27, 8
23, 399882.19,6449504.78, 1
23, 399588.96,6450916.58, 1
24, 399507.54,6453183.85,10
24, 399333.42,6453683.15,10
25, 401305.98,6455936.41, 5
25, 401184.09,6456618.59, 5
26, 403111.18,6452403.54, 1
26, 402991.18,6453336.56, 1
27, 401025.90,6440969.30, 5
27, 400865.73,6441536.17, 5
28, 400327.40,6441192.35,10
28, 400224.65,6442500.61,10
29, 399970.65,6457247.59, 7
29, 399865.52,6457867.19, 7
30, 402904.44,6451718.42, 1
30, 402914.81,6453025.50, 1
31, 398863.06,6442333.24, 2
31, 398875.12,6442877.65, 2
32, 398882.98,6438232.71, 8
32, 398944.59,6439554.06, 8
33, 398652.35,6440746.20, 7
33, 398831.39,6441548.36, 7
34, 401162.55,6447849.40, 4
34, 401244.31,6448714.61, 4
35, 399573.58,6451968.56, 3
35, 399395.37,6452820.64, 3
36, 400355.70,6453135.77, 1
36, 400401.76,6453744.52, 1
37, 398071.83,6448378.00, 3
37, 398186.47,6449107.42, 3
38, 403598.21,6438578.51, 3
38, 403560.68,6439094.88, 3
39, 399360.46,6437489.34, 2
39, 399563.94,6438456.32, 2
40, 400106.40,6440124.70, 6
40, 400073.32,6441021.45, 6
