# FaultID,X,Y,Top Coal Seam
 1, 400537.91,6450331.86, 7
 1, 400663.81,6451209.97, 7
 2, 400394.91,6443970.95, 9
 2, 400485.98,6444471.99, 9
 3, 400286.31,6437766.95, 7
 3, 400069.39,6438407.25, 7
 4, 400194.28,6453805.30, 6
 4, 400131.80,6454621.54, 6
 5, 402928.74,6451927.77, 3
 5, 403073.39,6452512.39, 3
 6, 398881.32,6448507.80, 6
 6, 398383.10,6449794.99, 6
 7, 402318.11,6456812.34, 6
 7, 402341.09,6457543.72, 6
 8, 399174.10,6449539.19, 5
 8, 398942.27,6450318.69, 5
 9, 403901.81,6444648.44,10
 9, 403760.17,6445809.82,10
10, 399474.32,6452151.66, 9
10, 399246.18,6452954.49, 9
11, 400127.23,6444082.33, 9
11, 400172.77,6444672.61, 9
12, 398315.27,6447161.76, 1
12, 398549.97,6447755.32, 1
13, 401442.99,6453572.45, 8
13, 401322.51,6454179.25, 8
14, 399999.21,6442196.32, 9
14, 399908.56,6443244.00, 9
15, 397841.83,6447113.35,10
15, 398062.72,6447816.10,10
16, 397983.30,6443695.32, 4
16, 398284.49,6445099.35, 4
17, 403767.73,6445639.71, 7
17, 403958.23,6446110.52, 7
18, 401580.91,6455331.80, 4
18, 401985.69,6456458.72, 4
19, 403334.19,6452123.58, 8
19, 403346.08,6452762.84, 8
20, 398819.96,6439523.31, 9
20, 398717.49,6440077.89, 9
21, 402395.14,6443566.61, 2
21, 402578.92,6444330.53, 2
22, 401590.92,6447735.35,10
22, 401591.78,6448321.11,10
23, 402397.80,6454789.14, 3
23, 402310.85,6455601.84, 3
24, 400217.39,6446763.44, 2
24, 400465.35,6447457.44, 2
25, 401719.42,6447291.26, 5
25, 401391.79,6448299.54, 5
26, 402405.07,6444205.30, 1
26, 402195.09,6444757.57, 1
27, 401983.30,6449984.23, 1
27, 401770.61,6450644.64, 1
28, 400189.81,6445260.03, 1
28, 399968.59,6446016.36, 1
29, 399530.63,6454035.47, 2
29, 399800.48,6454732.86, 2
30, 401067.22,6444262.44,10
30, 400762.24,6445131.53,10
31, 402818.36,6453102.04, 5
31, 403095.80,6454058.65, 5
32, 398360.02,6445731.05, 3
32, 398354.65,6447284.58, 3
33, 401706.52,6437419.91,10
33, 401657.51,6437941.89,10
34, 402207.37,6448595.09, 1
34, 402339.32,6449254.95, 1
35, 403693.12,6441580.92, 1
35, 403597.64,6442415.61, 1
36, 400323.79,6439956.05, 1
36, 400721.49,6440944.41, 1
37, 400991.37,6451420.12,10
37, 400900.51,6451924.75,10
38, 400168.62,6444337.63, 6
38, 400074.66,6444925.45, 6
39, 403706.67,6444882.20, 5
39, 403679.00,6445747.74, 5
40, 403975.28,6447346.21, 8
40, 404204.19,6448605.72, 8
