# FaultID,X,Y,Top Coal Seam
 1, 399119.35,6447240.20,10
 1, 399662.67,6448761.50,10
 2, 404336.37,6456628.30, 3
 2, 404336.84,6457198.02, 3
 3, 399144.51,6441845.37, 4
 3, 399302.62,6442947.31, 4
 4, 398039.89,6446299.27, 1
 4, 397744.49,6447215.70, 1
 5, 402180.23,6444301.34, 3
 5, 402014.83,6444850.67, 3
 6, 399585.81,6437548.42, 4
 6, 399310.39,6438487.79, 4
 7, 401112.73,6449483.03,10
 7, 400963.37,6450825.26,10
 8, 399223.48,6440028.11, 6
 8, 399111.94,6440642.72, 6
 9, 400439.11,6437716.19, 3
 9, 400214.65,6438288.43, 3
10, 402318.40,6447814.62, 2
10, 402151.45,6448778.34, 2
11, 400334.94,6452983.11, 3
11, 400372.87,6453608.23, 3
12, 401367.66,6444119.48, 3
12, 401215.47,6444660.90, 3
13, 401048.22,6448836.14, 9
13, 401025.89,6450036.72, 9
14, 402295.34,6449088.10, 5
14, 402154.37,6449794.62, 5
15, 399752.05,6438765.20, 8
15, 399453.98,6439817.21, 8
16, 400387.41,6441458.08,10
16, 400351.42,6442089.13,10
17, 402305.06,6440786.29, 1
17, 402081.53,6442062.86, 1
18, 403764.00,6443429.99, 6
18, 404138.81,6444662.03, 6
19, 402150.00,6455457.62,10
19, 402323.02,6456193.60,10
20, 399109.26,6449127.23, 3
20, 399065.88,6449645.66, 3
21, 400918.43,6442239.90, 7
21, 400765.07,6442738.89, 7
22, 399716.10,6441042.42, 7
22, 399458.27,6441714.73, 7
23, 403000.05,6446470.05, 8
23, 402882.92,6447266.19, 8
24, 401959.96,6447437.93, 9
24, 401947.27,6447992.78, 9
25, 400771.78,6446611.26, 9
25, 400733.00,6447320.97, 9
26, 397610.55,6444563.39, 9
26, 397626.02,6445528.76, 9
27, 400672.90,6457373.34, 3
27, 400909.42,6457974.00, 3
28, 399495.26,6449895.06, 1
28, 399274.62,6450571.61, 1
29, 402618.49,6442711.52, 5
29, 402809.43,6443657.36, 5
30, 401317.03,6455702.71, 9
30, 401092.87,6456488.13, 9
31, 404054.42,6452168.77, 1
31, 404211.37,6452672.55, 1
32, 398135.03,6443972.21, 3
32, 398292.22,6444528.05, 3
33, 398339.56,6449630.60, 4
33, 398753.02,6450746.90, 4
34, 399099.23,6440077.80, 3
34, 399145.44,6440968.93, 3
35, 399693.52,6441395.32, 7
35, 399592.01,6442224.00, 7
36, 399041.41,6448876.83, 8
36, 399306.66,6449663.58, 8
37, 398133.27,6448118.52, 9
37, 397775.25,6449019.35, 9
38, 404206.68,6443202.00, 1
38, 404255.45,6444136.37, 1
39, 401020.48,6453278.28, 5
39, 400689.42,6454112.05, 5
40, 403538.37,6438566.40, 6
40, 403296.33,6439206.82, 6
