# FaultID,X,Y,Top Coal Seam
 1, 397701.66,6444363.69, 4
 1, 397688.37,6445141.91, 4
 2, 399746.43,6439106.56,10
 2, 399706.50,6439635.60,10
 3, 397332.27,6448543.09, 1
 3, 397515.39,6449230.95, 1
 4, 398857.27,6446376.44, 6
 4, 398749.65,6446894.96, 6
 5, 397495.61,6448296.45, 2
 5, 397388.34,6448906.57, 2
 6, 402653.99,6450774.06, 6
 6, 402569.25,6451328.19, 6
 7, 402735.96,6444839.65, 4
 7, 402444.60,6445597.97, 4
 8, 402439.77,6445677.35, 8
 8, 402345.78,6446243.84, 8
 9, 402694.19,6452223.76, 9
 9, 402756.63,6453009.64, 9
10, 403054.87,6449509.73,10
10, 402930.30,6450076.30,10
11, 401196.47,6454397.91,10
11, 400842.81,6455562.97,10
12, 402232.77,6454185.22, 5
12, 402019.60,6455052.40, 5
13, 401210.16,6454545.73, 7
13, 401462.00,6455639.63, 7
14, 402903.85,6446877.64, 1
14, 402851.98,6448201.22, 1
15, 398498.56,6444488.41, 1
15, 398353.40,6445214.91, 1
16, 402162.26,6443644.48, 3
16, 402269.59,6444539.66, 3
17, 401966.70,6455008.29, 5
17, 401787.20,6455566.23, 5
18, 402530.95,6455197.01, 1
18, 402967.04,6456428.53, 1
19, 402937.09,6447110.05, 4
19, 402966.24,6447766.71, 4
20, 398227.34,6450526.68, 5
20, 398653.77,6451844.39, 5
21, 399882.23,6456786.99, 5
21, 399902.98,6457452.53, 5
22, 399583.45,6441696.35, 7
22, 399766.26,6442173.67, 7
23, 398886.87,6440176.73, 3
23, 398784.23,6440719.98, 3
24, 400119.27,6445956.74, 6
24, 400349.32,6446679.43, 6
25, 398374.67,6445791.75, 4
25, 398171.04,6446298.72, 4
26, 398489.15,6438091.85, 9
26, 398774.23,6438932.43, 9
27, 398941.87,6446106.85, 8
27, 399012.56,6446609.60, 8
28, 402046.11,6455401.60, 4
28, 402039.45,6456825.65, 4
29, 400574.17,6454666.87,10
29, 400459.53,6455156.58,10
30, 398016.38,6444147.90, 7
30, 398252.96,6445013.40, 7
31, 402911.06,6447347.48, 4
31, 402753.84,6448077.24, 4
32, 403212.13,6438343.52,10
32, 403258.18,6439037.53,10
33, 402388.95,6452287.64, 2
33, 402423.40,6453130.12, 2
34, 398294.71,6442047.18, 7
34, 398401.73,6442699.54, 7
35, 399523.34,6446398.10, 2
35, 399089.08,6447483.79, 2
36, 400021.47,6443547.68, 2
36, 399541.99,6444893.82, 2
37, 401240.69,6450948.63, 3
37, 401197.98,6451647.98, 3
38, 403479.38,6439345.43, 3
38, 403527.56,6440560.66, 3
39, 403496.94,6443332.04, 8
39, 403544.97,6443887.25, 8
40, 398431.61,6439700.57,10
40, 398513.52,6440518.22,10
