# FaultID,X,Y,Top Coal Seam
 1, 401811.63,6439003.83,10
 1, 401714.46,6439684.76,10
 2, 404207.92,6450748.09, 8
 2, 404492.73,6451959.12, 8
 3, 399326.74,6443897.39, 9
 3, 399431.18,6445253.67, 9
 4, 399641.82,6451013.84, 6
 4, 399747.94,6451891.46, 6
 5, 399161.28,6442827.29, 5
 5, 399170.10,6443797.66, 5
 6, 404219.15,6450188.03, 7
 6, 404401.26,6451448.17, 7
 7, 398202.39,6450205.84, 3
 7, 398176.16,6451700.30, 3
 8, 402881.96,6445198.74, 3
 8, 402637.29,6445886.02, 3
 9, 401052.06,6455381.27, 8
 9, 401410.84,6456255.28, 8
10, 402394.45,6455539.16, 8
10, 402347.01,6456666.34, 8
11, 402383.83,6451479.13, 3
11, 402203.57,6452258.06, 3
12, 402967.93,6448120.29, 7
12, 403114.42,6448756.63, 7
13, 402886.90,6438527.55, 2
13, 402844.48,6439320.37, 2
14, 400743.62,6449059.21, 5
14, 400685.08,6449793.95, 5
15, 399605.92,6444086.43, 9
15, 399438.25,6445041.99, 9
16, 402347.54,6443010.21, 6
16, 402116.43,6443821.41, 6
17, 404336.75,6456589.77, 8
17, 404313.72,6457204.11, 8
18, 399267.22,6438064.88, 9
18, 398902.46,6439290.93, 9
19, 403007.84,6445763.39, 7
19, 403076.44,6446963.02, 7
20, 402779.18,6438382.00, 3
20, 403272.75,6440068.38, 3
21, 398356.17,6443966.95, 9
21, 398448.17,6444842.60, 9
22, 398697.38,6448636.61, 6
22, 399047.34,6449996.76, 6
23, 401693.70,6447415.02, 1
23, 401902.72,6447955.91, 1
24, 399330.84,6441182.70, 5
24, 399433.03,6442007.57, 5
25, 403148.51,6450914.96, 5
25, 403121.32,6452442.31, 5
26, 398687.77,6451280.04,10
26, 398636.97,6451909.77,10
27, 398119.58,6444221.44,10
27, 398590.29,6445449.46,10
28, 401194.02,6451813.70, 3
28, 401089.30,6452306.19, 3
29, 398186.57,6446987.00, 4
29, 398367.88,6447697.40, 4
30, 399481.03,6452112.53, 4
30, 399636.00,6452591.54, 4
31, 400736.88,6457005.48, 6
31, 400587.48,6457611.23, 6
32, 403093.59,6456054.47, 3
32, 403438.72,6457071.86, 3
33, 400558.89,6444264.39, 3
33, 400415.34,6445025.82, 3
34, 403297.35,6456772.20, 8
34, 403453.77,6457376.32, 8
35, 402664.42,6452818.17, 4
35, 402580.17,6453794.69, 4
36, 401781.32,6450309.95, 3
36, 401794.71,6450827.28, 3
37, 399273.74,6449791.02, 1
37, 399439.62,6450860.58, 1
38, 397591.84,6448434.18, 8
38, 397813.60,6449787.94, 8
39, 404478.59,6444739.07, 8
39, 404344.40,6445371.38, 8
40, 401826.20,6453260.91, 1
40, 401881.67,6454010.70, 1
