# FaultID,X,Y,Top Coal Seam
 1, 401529.78,6453804.74, 7
 1, 401764.96,6454679.92, 7
 2, 400600.19,6455960.84, 3
 2, 400788.76,6456532.50, 3
 3, 401621.79,6450493.09, 3
 3, 401847.75,6451274.62, 3
 4, 400657.83,6444397.88,10
 4, 400928.23,6445095.63,10
 5, 397652.92,6450644.61, 3
 5, 397870.05,6451260.10, 3
 6, 404177.93,6447662.38, 1
 6, 404197.35,6448871.67, 1
 7, 402125.07,6445042.89, 6
 7, 402221.79,6445594.78, 6
 8, 399539.97,6440901.75, 1
 8, 399733.82,6441734.91, 1
 9, 402809.00,6445170.57, 6
 9, 403083.65,6445843.12, 6
10, 402782.88,6444188.19, 6
10, 402545.30,6445386.81, 6
11, 400231.19,6455830.30, 8
11, 399761.47,6457060.70, 8
12, 402427.32,6450818.11,10
12, 402658.11,6451456.15,10
13, 400377.50,6438982.69, 4
13, 400257.48,6440250.67, 4
14, 402390.79,6443951.00, 8
14, 402662.97,6445273.25, 8
15, 401960.03,6442695.96,10
15, 402277.72,6443537.38,10
16, 400961.58,6444673.52, 7
16, 401028.85,6445182.19, 7
17, 401769.28,6447613.06, 7
17, 401865.82,6448474.86, 7
18, 399593.03,6448748.31,10
18, 399582.29,6450058.30,10
19, 398885.03,6445890.24,10
19, 398470.80,6447317.83,10
20, 402632.11,6442425.98,10
20, 402633.62,6443093.55,10
21, 397958.71,6449041.70, 3
21, 398150.05,6450330.99, 3
22, 400618.73,6444493.46, 5
22, 400752.26,6444976.19, 5
23, 398012.65,6449479.22, 1
23, 397975.95,6450853.11, 1
24, 401215.42,6449559.05, 2
24, 401595.93,6450515.94, 2
25, 399773.32,6449279.02, 4
25, 399655.56,6450015.01, 4
26, 403687.22,6444194.92, 9
26, 404019.84,6445374.06, 9
27, 399955.11,6452284.31, 2
27, 400120.68,6452765.40, 2
28, 404280.62,6451959.07, 7
28, 404079.04,6452558.37, 7
29, 403661.61,6443484.82,10
29, 403858.81,6444134.56,10
30, 400437.69,6450199.24,10
30, 400431.78,6450738.35,10
31, 402663.51,6455304.76, 2
31, 402667.28,6455855.59, 2
32, 403438.15,6439239.09, 3
32, 403215.17,6439866.68, 3
33, 402499.84,6443371.81, 2
33, 402238.01,6444244.05, 2
34, 397537.91,6447449.86, 9
34, 397923.05,6448753.72, 9
35, 403320.93,6455283.68, 5
35, 403406.28,6456047.57, 5
36, 401201.95,6446723.94, 9
36, 401105.48,6448089.39, 9
37, 398299.22,6447928.67, 6
37, 398621.12,6448845.21, 6
38, 400171.61,6452025.28, 3
38, 400262.65,6453283.11, 3
39, 398382.85,6440746.61, 2
39, 398313.69,6441429.64, 2
40, 401316.05,6455019.37, 7
40, 400959.16,6456557.91, 7
