# FaultID,X,Y,Top Coal Seam
 1, 399847.32,6448203.06, 5
 1, 400028.23,6449538.28, 5
 2, 403971.98,6445328.28, 3
 2, 403761.24,6446535.96, 3
 3, 400313.61,6438358.80, 1
 3, 400419.18,6439144.08, 1
 4, 403266.17,6455634.78,10
 4, 403226.71,6456506.78,10
 5, 398523.11,6449575.97, 6
 5, 398295.13,6450181.21, 6
 6, 402756.89,6447500.00, 4
 6, 403122.16,6448423.55, 4
 7, 401943.32,6446101.46, 8
 7, 402087.31,6446879.54, 8
 8, 404020.40,6446229.12, 7
 8, 404558.59,6447758.27, 7
 9, 403094.73,6439253.12, 8
 9, 403157.97,6440335.56, 8
10, 402901.99,6454138.30, 2
10, 402681.93,6455014.66, 2
11, 402284.43,6446304.74, 5
11, 402351.48,6446921.64, 5
12, 400557.85,6440290.79, 4
12, 400311.44,6440898.39, 4
13, 399686.54,6448882.02, 4
13, 400085.31,6449959.51, 4
14, 401319.46,6446095.09, 6
14, 401383.84,6446678.08, 6
15, 401948.73,6439427.24, 7
15, 401822.45,6440267.90, 7
16, 400369.48,6439280.84,10
16, 400437.86,6440120.15,10
17, 399614.47,6442425.73, 7
17, 399266.41,6444058.11, 7
18, 401366.48,6446179.90, 2
18, 401608.01,6447450.73, 2
19, 402476.83,6441755.55, 3
19, 402280.31,6442365.93, 3
20, 402101.12,6443855.26, 5
20, 402195.71,6444404.19, 5
21, 399402.24,6449749.33, 6
21, 399605.51,6450345.68, 6
22, 403319.58,6453159.52, 3
22, 403007.94,6454088.55, 3
23, 402754.86,6448541.66, 9
23, 402454.55,6449746.09, 9
24, 397541.23,6447437.53, 6
24, 397736.84,6448764.16, 6
25, 401319.55,6453462.92, 4
25, 401328.28,6454327.86, 4
26, 397895.38,6450339.31, 9
26, 397667.52,6451009.83, 9
27, 402145.98,6440243.71, 8
27, 402000.41,6440896.83, 8
28, 402321.95,6443373.25, 4
28, 402480.41,6443892.10, 4
29, 404261.96,6453696.12,10
29, 404132.92,6454402.05,10
30, 403565.05,6437489.88, 6
30, 403482.04,6438485.68, 6
31, 399244.58,6440765.80, 2
31, 399229.02,6441780.28, 2
32, 403288.51,6438792.80,10
32, 403455.76,6439477.22,10
33, 401063.08,6441463.55, 1
33, 400559.29,6442931.85, 1
34, 398523.32,6441168.76, 2
34, 398327.88,6442215.46, 2
35, 398687.42,6440102.80, 8
35, 398709.42,6441087.12, 8
36, 398282.53,6443759.14, 7
36, 398494.80,6444512.10, 7
37, 404268.07,6448422.03,10
37, 404415.80,6449406.89,10
38, 401545.58,6452748.87, 8
38, 401224.44,6453540.71, 8
39, 400299.73,6443459.46, 1
39, 400192.46,6444020.02, 1
40, 400290.61,6453446.86, 3
40, 400748.65,6454806.69, 3
