# FaultID,X,Y,Top Coal Seam
 1, 401242.02,6451272.63, 1
 1, 401124.55,6452311.89, 1
 2, 402888.90,6437404.26,10
 2, 402692.73,6438404.93,10
 3, 400140.12,6449096.32, 6
 3, 400487.62,6449967.62, 6
 4, 399879.74,6442128.39, 3
 4, 399560.71,6442966.62, 3
 5, 404072.91,6449342.72, 8
 5, 404204.26,6449998.13, 8
 6, 400699.42,6453264.34, 4
 6, 400854.88,6454389.04, 4
 7, 399786.00,6452524.38, 5
 7, 399504.36,6453405.80, 5
 8, 403060.60,6449941.12, 5
 8, 403342.61,6451013.05, 5
 9, 399505.70,6444141.83, 6
 9, 399737.36,6444727.37, 6
10, 399411.83,6440276.86, 3
10, 399281.33,6440765.03, 3
11, 402510.71,6454218.67, 1
11, 402512.58,6455038.13, 1
12, 398050.66,6450373.06,10
12, 397890.17,6450877.87,10
13, 399614.37,6442221.86, 6
13, 399579.11,6443698.06, 6
14, 398326.38,6443692.42, 1
14, 398194.34,6444332.56, 1
15, 401734.03,6454108.03, 8
15, 401293.55,6455207.21, 8
16, 399865.39,6439389.47, 4
16, 399317.80,6441040.50, 4
17, 398095.69,6447016.03, 2
17, 398172.38,6448041.65, 2
18, 398653.98,6439984.87, 6
18, 398763.76,6440718.45, 6
19, 400554.15,6439050.66, 5
19, 400360.86,6440250.58, 5
20, 398841.30,6444796.71, 2
20, 398995.45,6445303.83, 2
21, 402196.70,6447944.43, 7
21, 402213.14,6448736.68, 7
22, 403000.29,6438316.22, 8
22, 403481.53,6439977.20, 8
23, 403452.28,6439827.21, 2
23, 403538.57,6440847.49, 2
24, 398588.04,6441504.37, 2
24, 398964.57,6442476.86, 2
25, 401398.01,6449053.41,10
25, 401314.27,6449575.48,10
26, 398009.12,6449523.17, 5
26, 398059.63,6450990.89, 5
27, 402315.76,6446002.20, 1
27, 402284.71,6446822.94, 1
28, 401290.70,6448475.45, 6
28, 401651.38,6449768.15, 6
29, 400342.17,6455091.86, 9
29, 400251.36,6455990.78, 9
30, 398674.35,6445805.84, 3
30, 398676.28,6446515.54, 3
31, 402898.76,6448915.07, 1
31, 403226.45,6449707.33, 1
32, 397894.60,6446399.04, 2
32, 397994.42,6447332.88, 2
33, 400216.45,6455493.13, 1
33, 400197.71,6455997.65, 1
34, 403070.96,6447513.69, 7
34, 402897.39,6449076.21, 7
35, 400152.71,6456657.53,10
35, 399965.73,6457894.39,10
36, 403207.33,6455456.83, 7
36, 403230.17,6455962.38, 7
37, 404297.37,6454661.33, 8
37, 404278.69,6455287.43, 8
38, 401410.56,6456041.13, 9
38, 401239.68,6456616.53, 9
39, 400424.86,6456804.21, 2
39, 400086.23,6457771.89, 2
40, 398540.83,6449250.89, 1
40, 398777.65,6449983.94, 1
