# FaultID,X,Y,Top Coal Seam
 1, 399674.56,6452859.86, 7
 1, 399629.49,6453527.30, 7
 2, 399172.15,6450230.84, 3
 2, 398956.32,6451214.75, 3
 3, 399053.56,6442106.62, 2
 3, 399315.92,6442938.40, 2
 4, 398947.49,6444069.77, 3
 4, 399055.99,6444690.76, 3
 5, 397967.73,6446251.00, 7
 5, 397687.18,6447137.96, 7
 6, 399843.56,6449868.14, 1
 6, 399640.36,6450673.05, 1
 7, 398868.15,6445145.60, 1
 7, 399087.30,6445769.04, 1
 8, 404311.69,6456535.55, 5
 8, 404098.98,6457490.74, 5
 9, 402679.37,6445458.12, 1
 9, 402402.45,6446596.97, 1
10, 401619.34,6450928.59, 3
10, 401595.78,6451490.11, 3
11, 399549.05,6443784.13, 8
11, 399490.75,6444440.40, 8
12, 401994.70,6456452.74,10
12, 402058.96,6457555.69,10
13, 402159.52,6455425.08,10
13, 401916.34,6456252.44,10
14, 402998.42,6438911.73, 4
14, 403392.68,6440252.15, 4
15, 404296.79,6449216.75,10
15, 404339.85,6450201.26,10
16, 403395.66,6440386.10, 9
16, 403543.11,6440992.99, 9
17, 400107.89,6438978.58, 9
17, 400074.54,6439488.58, 9
18, 401197.68,6444620.16, 9
18, 400980.59,6445173.14, 9
19, 400172.41,6450219.16, 8
19, 399992.49,6450740.38, 8
20, 399608.96,6453625.49,10
20, 399766.78,6454460.71,10
21, 399439.27,6441512.68, 9
21, 399459.68,6442276.47, 9
22, 404559.41,6455038.89, 7
22, 404410.73,6455702.59, 7
23, 399792.45,6455927.39, 7
23, 399784.88,6456711.40, 7
24, 398604.42,6448581.78, 1
24, 398585.29,6449587.29, 1
25, 404335.47,6450574.48, 2
25, 404566.03,6451982.06, 2
26, 397326.50,6447098.77, 3
26, 397407.31,6447793.97, 3
27, 398109.28,6441071.21, 8
27, 398649.10,6442392.66, 8
28, 400130.60,6443691.49, 5
28, 400328.09,6444245.54, 5
29, 397684.10,6447366.93, 5
29, 397453.95,6447932.93, 5
30, 399676.20,6446781.70, 3
30, 399283.16,6447989.94, 3
31, 398767.05,6442128.36, 3
31, 398328.78,6443456.27, 3
32, 403557.99,6441496.65,10
32, 403732.58,6442102.98,10
33, 403074.67,6455906.62, 7
33, 403530.52,6457311.45, 7
34, 398229.18,6445854.42, 8
34, 398439.94,6446436.38, 8
35, 403037.26,6448236.54, 8
35, 403133.73,6448816.96, 8
36, 400023.89,6445631.93, 6
36, 400144.10,6446171.69, 6
37, 402092.25,6448967.24, 1
37, 402122.71,6449590.71, 1
38, 398351.53,6442467.07, 3
38, 398397.29,6442981.61, 3
39, 402938.35,6452303.12, 4
39, 402685.49,6453451.85, 4
40, 399770.85,6442700.06,10
40, 399741.35,6443947.24,10
