# FaultID,X,Y,Top Coal Seam
 1, 399029.54,6438554.67, 7
 1, 399420.46,6439522.94, 7
 2, 403340.96,6441055.43, 6
 2, 403534.93,6441856.65, 6
 3, 399486.21,6444337.68, 6
 3, 399891.81,6445677.61, 6
 4, 399216.40,6450505.41, 7
 4, 399096.94,6451285.31, 7
 5, 400311.54,6446751.11, 1
 5, 400259.89,6448035.51, 1
 6, 403171.01,6457196.46, 9
 6, 402943.13,6457786.44, 9
 7, 404462.24,6445303.86, 7
 7, 404268.50,6446453.53, 7
 8, 400528.95,6447366.19, 8
 8, 400242.35,6448301.71, 8
 9, 402856.47,6455106.85, 1
 9, 402421.18,6456232.88, 1
10, 401264.47,6451774.78, 2
10, 401068.13,6452507.71, 2
11, 404424.19,6452925.03, 5
11, 404578.55,6453497.26, 5
12, 401305.24,6452100.02, 1
12, 401552.31,6453238.82, 1
13, 402442.98,6449224.88, 5
13, 402506.11,6450423.61, 5
14, 404125.19,6454721.01, 4
14, 404199.24,6455216.39, 4
15, 398562.02,6447047.58, 7
15, 398230.94,6448006.78, 7
16, 399047.32,6442274.75,10
16, 399289.41,6442968.43,10
17, 398037.36,6449881.41, 1
17, 397955.01,6450985.49, 1
18, 400978.88,6445400.91, 8
18, 400937.88,6446004.41, 8
19, 398009.43,6445097.26, 9
19, 398130.39,6445921.27, 9
20, 401677.32,6439049.49, 3
20, 401600.40,6439585.87, 3
21, 403748.78,6444252.81, 4
21, 403691.42,6444966.35, 4
22, 402171.05,6453332.85, 3
22, 402094.43,6453831.58, 3
23, 403945.15,6440590.69, 5
23, 403674.92,6441340.61, 5
24, 403778.23,6441512.45, 1
24, 403944.58,6442038.18, 1
25, 399424.52,6451174.64, 2
25, 399542.64,6451671.52, 2
26, 401230.52,6455566.96, 5
26, 400984.34,6456319.89, 5
27, 403453.47,6438813.91, 9
27, 403118.52,6439774.26, 9
28, 399589.49,6439321.68, 4
28, 399570.25,6439858.15, 4
29, 398990.76,6450961.39, 3
29, 398748.03,6451966.26, 3
30, 399493.71,6444313.45, 7
30, 399658.40,6444801.71, 7
31, 400276.31,6446980.65, 8
31, 399934.20,6448385.18, 8
32, 402097.31,6439351.29, 2
32, 402109.21,6440310.57, 2
33, 400570.45,6447520.91, 3
33, 400191.34,6449165.52, 3
34, 402966.63,6454437.19, 8
34, 403143.10,6455299.22, 8
35, 398825.24,6443959.61, 5
35, 398696.99,6444484.56, 5
36, 404235.45,6445515.33, 1
36, 404480.51,6446173.42, 1
37, 399675.55,6439621.82, 5
37, 399736.22,6440323.54, 5
38, 402868.33,6445512.33, 1
38, 402568.84,6446372.10, 1
39, 397988.51,6445578.67, 6
39, 397605.27,6446826.30, 6
40, 402690.44,6444377.43, 8
40, 402596.11,6445007.22, 8
