# FaultID,X,Y,Top Coal Seam
 1, 400747.64,6449585.51, 8
 1, 401002.32,6450239.70, 8
 2, 402839.47,6451494.40, 6
 2, 402873.28,6452255.71, 6
 3, 400346.45,6450979.42, 7
 3, 400032.30,6452255.52, 7
 4, 402678.34,6451414.95, 3
 4, 402864.03,6452020.63, 3
 5, 397983.47,6448153.26, 2
 5, 398030.64,6448927.45, 2
 6, 399339.57,6441636.29, 7
 6, 399221.86,6442223.74, 7
 7, 402976.25,6439349.24, 3
 7, 403180.10,6440243.47, 3
 8, 404370.70,6446116.43, 6
 8, 404316.77,6446704.22, 6
 9, 399601.63,6450014.60, 5
 9, 399944.31,6451136.61, 5
10, 400572.01,6446863.55, 9
10, 400763.42,6447328.12, 9
11, 402602.22,6454471.86, 4
11, 402166.45,6455655.12, 4
12, 401964.85,6440076.83, 9
12, 401699.76,6441204.77, 9
13, 404188.69,6450739.49,10
13, 404301.01,6451341.18,10
14, 397974.10,6446687.79, 1
14, 398255.66,6447782.04, 1
15, 402121.32,6453905.01, 2
15, 401883.85,6454703.59, 2
16, 402676.07,6443364.67, 3
16, 402310.38,6444411.75, 3
17, 397729.02,6444234.44, 4
17, 398192.15,6445365.81, 4
18, 398322.60,6445947.36,10
18, 398389.17,6446535.67,10
19, 402147.77,6446565.48, 7
19, 402132.73,6447625.58, 7
20, 399542.69,6441664.63, 8
20, 399848.06,6442411.16, 8
21, 399962.82,6442523.61, 8
21, 399825.07,6443368.77, 8
22, 398464.51,6447687.78, 8
22, 398434.64,6448410.42, 8
23, 399632.73,6446309.59, 1
23, 399562.60,6447237.46, 1
24, 404059.41,6448233.28, 2
24, 404174.98,6448796.37, 2
25, 403716.20,6441477.66, 5
25, 403593.03,6441997.62, 5
26, 401137.38,6447165.59, 3
26, 400960.52,6447657.65, 3
27, 402726.63,6449375.75, 5
27, 403060.30,6450196.43, 5
28, 402033.37,6456311.58, 4
28, 402121.58,6456839.11, 4
29, 402207.04,6445620.52, 4
29, 401927.96,6446457.19, 4
30, 399566.25,6451854.91, 3
30, 399243.14,6452857.33, 3
31, 402452.57,6450416.14, 1
31, 402062.68,6451529.85, 1
32, 404147.94,6453945.28, 5
32, 404206.61,6454560.75, 5
33, 403125.21,6446231.29, 7
33, 402871.52,6447129.93, 7
34, 398860.59,6442919.94, 9
34, 398754.13,6443409.19, 9
35, 402165.48,6456304.04, 5
35, 402495.00,6457889.85, 5
36, 402211.78,6443425.98, 3
36, 402560.14,6444656.17, 3
37, 403002.12,6453698.54, 2
37, 402976.76,6454763.57, 2
38, 402605.32,6454531.83, 7
38, 402966.38,6455933.51, 7
39, 399286.85,6446150.34, 2
39, 399518.67,6447341.65, 2
40, 400327.04,6453928.76, 1
40, 400475.27,6454635.82, 1
