# FaultID,X,Y,Top Coal Seam
 1, 399880.49,6446317.47,10
 1, 399929.07,6446851.47,10
 2, 399630.65,6453290.44, 5
 2, 399846.70,6454521.79, 5
 3, 402308.22,6443421.71, 5
 3, 402066.88,6444227.82, 5
 4, 402916.85,6449632.47, 4
 4, 402892.75,6450206.76, 4
 5, 400047.73,6442210.95, 4
 5, 399972.00,6442812.96, 4
 6, 399530.09,6447803.63, 1
 6, 399654.80,6448560.77, 1
 7, 404426.48,6457078.03, 5
 7, 404254.31,6457773.61, 5
 8, 403003.98,6447825.81, 7
 8, 403165.30,6448450.04, 7
 9, 400952.57,6456633.21, 8
 9, 401011.88,6457334.89, 8
10, 403087.27,6454555.81, 5
10, 403389.14,6455386.35, 5
11, 401531.89,6438732.32, 3
11, 401560.06,6439240.68, 3
12, 399850.31,6440897.76, 9
12, 399873.72,6441492.67, 9
13, 400631.34,6450871.02, 5
13, 400561.66,6451550.61, 5
14, 400581.14,6456130.73, 3
14, 400300.76,6457155.76, 3
15, 397852.87,6445039.88, 7
15, 397730.72,6445671.26, 7
16, 400539.07,6456382.46, 7
16, 400454.05,6456929.53, 7
17, 399658.28,6444064.98, 8
17, 399249.98,6445074.38, 8
18, 398417.77,6449909.34,10
18, 398643.11,6450516.12,10
19, 399097.82,6450367.29, 2
19, 398997.12,6450980.62, 2
20, 397818.87,6442687.32, 8
20, 397942.37,6443302.10, 8
21, 400646.10,6440266.94, 1
21, 400711.24,6441190.41, 1
22, 398778.27,6449008.73, 9
22, 398838.78,6449554.62, 9
23, 398382.04,6447295.61, 8
23, 398238.33,6447924.62, 8
24, 404115.46,6454945.93, 4
24, 404040.82,6455582.12, 4
25, 400270.48,6440286.91, 2
25, 400310.92,6441031.84, 2
26, 400376.47,6449935.97, 2
26, 400661.80,6450866.58, 2
27, 399410.33,6442186.26, 9
27, 399259.56,6442679.49, 9
28, 404436.71,6456280.69, 9
28, 404118.41,6457146.54, 9
29, 402581.48,6442657.95, 1
29, 402678.11,6443156.04, 1
30, 402333.79,6440531.13, 8
30, 402454.32,6441636.23, 8
31, 403537.67,6440069.90, 9
31, 403332.95,6440804.73, 9
32, 402516.52,6452328.53, 5
32, 402082.65,6453876.78, 5
33, 401676.79,6446879.90, 5
33, 401580.45,6447558.08, 5
34, 399802.79,6439557.98, 6
34, 399982.52,6440239.57, 6
35, 403165.47,6450630.64, 8
35, 402974.93,6451750.97, 8
36, 400345.11,6437955.29,10
36, 400079.30,6438742.09,10
37, 401467.29,6452242.50,10
37, 401484.84,6453020.37,10
38, 398726.68,6440167.70, 8
38, 398914.62,6441302.56, 8
39, 400187.68,6437382.84, 7
39, 400354.74,6438810.51, 7
40, 401123.35,6453834.25, 2
40, 401111.55,6454854.64, 2
