# FaultID,X,Y,Top Coal Seam
 1, 403180.71,6437798.30, 9
 1, 403099.38,6438358.28, 9
 2, 399185.79,6444350.45, 7
 2, 399416.40,6445059.70, 7
 3, 399610.71,6443752.84, 1
 3, 399487.25,6444402.59, 1
 4, 401395.32,6456171.40, 8
 4, 401504.61,6456872.07, 8
 5, 399271.60,6446977.19, 1
 5, 399081.24,6448049.94, 1
 6, 400326.63,6439643.10, 8
 6, 400527.06,6440361.59, 8
 7, 399253.30,6445547.38, 2
 7, 399280.21,6446327.81, 2
 8, 402811.15,6452320.26, 3
 8, 402600.05,6452873.46, 3
 9, 400436.13,6442008.70,10
 9, 400143.25,6443460.29,10
10, 402657.10,6444042.05, 3
10, 402691.04,6444745.38, 3
11, 399598.80,6442521.27,10
11, 399746.17,6443044.02,10
12, 403523.99,6443572.88, 7
12, 403491.42,6444090.23, 7
13, 400910.98,6453424.63, 1
13, 400866.26,6454038.74, 1
14, 402476.18,6456736.85, 4
14, 402632.50,6457911.05, 4
15, 401971.19,6452373.44, 2
15, 402121.66,6453161.29, 2
16, 402148.72,6439111.29,10
16, 402281.71,6439991.12,10
17, 402239.70,6452097.01, 4
17, 402208.28,6452710.98, 4
18, 398692.01,6438490.39, 7
18, 398454.56,6439116.40, 7
19, 398722.82,6441396.13, 5
19, 398702.19,6441945.07, 5
20, 403573.36,6442135.43, 1
20, 403821.69,6443657.37, 1
21, 400706.90,6453653.87, 1
21, 400769.18,6454617.90, 1
22, 402245.54,6440744.50, 9
22, 402243.72,6441792.34, 9
23, 401058.56,6448546.22, 4
23, 401033.75,6449456.19, 4
24, 402082.08,6441699.02,10
24, 402349.03,6442546.80,10
25, 400660.08,6446388.61, 1
25, 400935.09,6447199.87, 1
26, 400099.24,6456497.42, 9
26, 400353.67,6457203.15, 9
27, 398843.66,6440301.01, 9
27, 398569.30,6441391.18, 9
28, 398761.76,6446647.36, 6
28, 398771.75,6447677.61, 6
29, 400272.41,6448326.39, 4
29, 400091.25,6448962.21, 4
30, 400478.91,6446723.25, 7
30, 400857.24,6447690.59, 7
31, 401052.44,6445431.29, 2
31, 400615.54,6446990.86, 2
32, 401497.63,6451474.61, 2
32, 401450.44,6452713.49, 2
33, 401372.21,6452262.42, 1
33, 401345.68,6453048.12, 1
34, 398607.70,6441452.38, 7
34, 398817.39,6442491.21, 7
35, 401747.71,6450969.82, 7
35, 401465.68,6452247.62, 7
36, 400168.44,6453289.05, 1
36, 399713.72,6454601.26, 1
37, 402455.71,6448338.81, 4
37, 402465.67,6448847.69, 4
38, 399633.80,6446915.68, 3
38, 399581.62,6448724.46, 3
39, 399929.72,6446800.53, 7
39, 400019.01,6447470.97, 7
40, 397348.40,6447244.07, 6
40, 397399.67,6448833.68, 6
