# FaultID,X,Y,Top Coal Seam
 1, 400686.43,6456682.11, 4
 1, 400564.79,6457273.13, 4
 2, 399654.31,6438092.29, 9
 2, 399446.47,6438775.97, 9
 3, 402121.30,6452536.60, 7
 3, 402406.31,6453261.74, 7
 4, 402038.01,6447279.60,10
 4, 402167.37,6447976.75,10
 5, 398654.67,6438393.66, 9
 5, 399187.98,6439784.02, 9
 6, 399661.41,6450507.54, 8
 6, 399819.16,6451446.37, 8
 7, 403355.21,6452037.34, 4
 7, 403152.01,6452769.77, 4
 8, 397382.79,6449518.57, 2
 8, 397468.74,6450050.08, 2
 9, 399625.43,6453985.99, 5
 9, 399629.62,6454556.09, 5
10, 399285.83,6442632.66, 8
10, 399292.72,6443441.21, 8
11, 402292.16,6444238.54, 6
11, 402325.50,6444847.37, 6
12, 398501.53,6448015.52, 5
12, 398563.95,6448998.85, 5
13, 403254.17,6440169.77, 7
13, 403067.40,6441185.47, 7
14, 401027.62,6442636.10, 5
14, 401240.01,6443424.13, 5
15, 401283.08,6452684.40, 1
15, 401876.35,6454137.99, 1
16, 402794.84,6451378.22, 9
16, 402984.54,6451901.70, 9
17, 401691.78,6453950.25,10
17, 402046.06,6455259.51,10
18, 404561.37,6447907.25,10
18, 404383.93,6448805.01,10
19, 401239.62,6457258.06,10
19, 401209.31,6457772.93,10
20, 400657.33,6441815.40, 8
20, 400469.69,6442360.07, 8
21, 403700.16,6446040.71, 6
21, 404208.88,6447401.97, 6
22, 398537.02,6446115.27,10
22, 398681.94,6447664.17,10
23, 404128.74,6450126.52, 6
23, 404080.97,6451366.06, 6
24, 398579.83,6448481.17,10
24, 398789.32,6449356.84,10
25, 403100.22,6448644.51, 1
25, 402687.13,6449780.28, 1
26, 403585.15,6442205.05, 1
26, 403634.62,6442900.15, 1
27, 399430.58,6448402.32, 3
27, 399344.77,6449129.77, 3
28, 399350.38,6438258.50, 8
28, 399599.74,6438935.28, 8
29, 403301.50,6442301.51, 2
29, 403597.55,6443118.57, 2
30, 400036.37,6437850.95, 6
30, 400089.55,6438567.67, 6
31, 400493.85,6437375.49, 3
31, 400491.77,6438019.18, 3
32, 399713.91,6450713.83, 1
32, 399892.76,6451897.50, 1
33, 403315.32,6455340.66, 5
33, 402988.09,6456134.47, 5
34, 398249.40,6440930.56, 4
34, 398545.55,6442186.46, 4
35, 399781.18,6456181.25, 1
35, 400141.82,6457301.95, 1
36, 401801.17,6456779.48, 2
36, 401888.39,6457448.07, 2
37, 401685.05,6437358.14, 6
37, 401671.40,6437975.91, 6
38, 400979.46,6455846.58, 2
38, 401030.85,6456638.47, 2
39, 399449.96,6437519.87, 1
39, 399213.33,6438590.00, 1
40, 398493.03,6445621.92, 6
40, 398600.94,6446441.21, 6
