# FaultID,X,Y,Top Coal Seam
 1, 399437.82,6446940.32,10
 1, 399465.49,6447627.86,10
 2, 403034.15,6451539.35, 5
 2, 403158.62,6452445.67, 5
 3, 398016.80,6442389.08, 4
 3, 398165.47,6443251.39, 4
 4, 403351.70,6439284.20, 3
 4, 403481.15,6439946.49, 3
 5, 404051.30,6447739.85, 9
 5, 404109.22,6448254.37, 9
 6, 400830.83,6440683.93, 7
 6, 401064.48,6441429.80, 7
 7, 398419.50,6449514.46, 8
 7, 398643.62,6450183.99, 8
 8, 402562.50,6444309.83, 1
 8, 402458.32,6444805.23, 1
 9, 398386.26,6450820.18,10
 9, 398386.64,6452074.65,10
10, 402394.32,6444355.06, 5
10, 402505.87,6445061.49, 5
11, 402689.77,6451411.99, 4
11, 402484.36,6452499.68, 4
12, 399239.24,6451412.91,10
12, 399501.15,6452511.20,10
13, 402071.29,6449773.86, 4
13, 402329.93,6450695.72, 4
14, 402812.32,6452930.72, 7
14, 402956.49,6453890.57, 7
15, 402678.98,6452079.70, 4
15, 402755.49,6452633.17, 4
16, 402547.95,6454395.41, 7
16, 402686.84,6454898.32, 7
17, 400295.03,6445188.05, 3
17, 400211.21,6446434.16, 3
18, 400634.48,6448092.72, 6
18, 400509.59,6448626.34, 6
19, 401896.98,6454522.20, 6
19, 402194.63,6455445.55, 6
20, 400476.66,6453556.77, 8
20, 400289.49,6454052.68, 8
21, 402708.61,6455458.51, 5
21, 402748.33,6456766.07, 5
22, 399671.65,6441579.40, 1
22, 399551.05,6442570.21, 1
23, 403928.80,6444140.22, 8
23, 403764.01,6445148.32, 8
24, 398773.53,6448520.74, 2
24, 398672.75,6449059.72, 2
25, 400349.91,6452413.47, 7
25, 400249.50,6452966.06, 7
26, 403415.84,6437475.88, 6
26, 403274.76,6438174.27, 6
27, 400738.27,6455014.77, 3
27, 400607.69,6456297.54, 3
28, 400427.15,6445185.48, 8
28, 400144.88,6446006.78, 8
29, 399716.33,6448834.33, 7
29, 399449.61,6449740.77, 7
30, 399420.51,6442653.70, 2
30, 398975.83,6443874.23, 2
31, 402595.03,6449355.18, 7
31, 402402.32,6450155.05, 7
32, 399042.72,6441204.25, 7
32, 399042.09,6442206.30, 7
33, 398601.35,6441496.21, 1
33, 398290.90,6442611.74, 1
34, 399885.65,6451248.59, 4
34, 399649.26,6452234.23, 4
35, 401245.46,6454690.16, 6
35, 401308.87,6455794.56, 6
36, 402837.13,6437488.37, 1
36, 403009.34,6438104.06, 1
37, 403798.35,6441667.30, 4
37, 403774.52,6443050.41, 4
38, 398089.03,6441082.91,10
38, 398004.35,6441685.78,10
39, 403480.77,6437855.97, 2
39, 403654.93,6438340.43, 2
40, 399492.71,6453355.55, 2
40, 399803.44,6454207.54, 2
