# FaultID,X,Y,Top Coal Seam
 1, 401851.47,6449900.14, 9
 1, 401666.24,6450968.99, 9
 2, 401118.28,6447419.39, 5
 2, 401300.21,6448966.89, 5
 3, 401804.92,6452905.87, 2
 3, 401648.78,6454186.19, 2
 4, 399287.52,6439212.86, 8
 4, 399178.53,6440228.47, 8
 5, 399563.97,6445882.19, 3
 5, 399432.48,6446489.68, 3
 6, 400382.22,6456107.21,10
 6, 400337.89,6456727.68,10
 7, 404391.33,6452148.61, 4
 7, 404273.79,6452770.96, 4
 8, 400584.27,6447255.18, 5
 8, 400603.32,6447992.16, 5
 9, 400666.96,6454425.37, 7
 9, 400614.84,6454961.49, 7
10, 397507.83,6448076.33, 8
10, 397478.91,6449225.09, 8
11, 400118.69,6454984.04,10
11, 400470.22,6455893.25,10
12, 403259.80,6455544.13, 4
12, 403443.58,6456309.01, 4
13, 402901.97,6453359.99, 2
13, 403119.60,6453897.64, 2
14, 400221.37,6456782.95, 5
14, 400259.06,6457363.04, 5
15, 402999.09,6455240.66,10
15, 403276.90,6456021.16,10
16, 401514.94,6448044.78, 9
16, 401475.19,6448564.42, 9
17, 398691.94,6444482.71, 9
17, 398791.04,6445813.84, 9
18, 400442.94,6446714.51, 3
18, 400563.46,6447359.51, 3
19, 400007.33,6442341.71, 7
19, 400335.79,6443202.14, 7
20, 400900.02,6453435.80, 5
20, 400775.51,6454011.73, 5
21, 401861.54,6440054.59, 1
21, 402104.00,6441125.58, 1
22, 399630.46,6444707.70, 8
22, 399709.73,6445502.27, 8
23, 403241.94,6447793.22, 1
23, 403242.63,6448689.80, 1
24, 401087.81,6446708.08, 2
24, 401391.80,6447900.00, 2
25, 403729.88,6438608.83,10
25, 403487.56,6439582.56,10
26, 401060.33,6443243.08,10
26, 401123.89,6444669.05,10
27, 403041.49,6448847.96, 9
27, 402666.04,6449845.53, 9
28, 397659.44,6446035.84, 3
28, 397727.03,6447111.26, 3
29, 398603.46,6450491.64, 2
29, 398473.13,6451075.90, 2
30, 399327.68,6437491.06, 5
30, 399665.24,6438882.82, 5
31, 404547.12,6451292.39,10
31, 404467.48,6452240.55,10
32, 398165.71,6442809.92,10
32, 398093.72,6443467.64,10
33, 402675.67,6453421.48, 4
33, 402411.40,6454190.67, 4
34, 400610.68,6437727.85, 1
34, 400803.92,6438235.59, 1
35, 400608.39,6438569.35, 3
35, 400061.49,6439917.63, 3
36, 400819.48,6446394.75, 1
36, 400732.76,6446950.45, 1
37, 400564.79,6451552.69, 8
37, 400475.78,6452460.54, 8
38, 402743.10,6451343.99, 6
38, 402830.90,6452520.63, 6
39, 403978.62,6444596.56,10
39, 404270.62,6445416.82,10
40, 400987.65,6440670.27, 8
40, 400749.53,6441509.46, 8
