# FaultID,X,Y,Top Coal Seam
 1, 398491.51,6443880.99, 1
 1, 398682.45,6444508.04, 1
 2, 399976.95,6451962.02, 1
 2, 400152.83,6453319.48, 1
 3, 400272.43,6450013.00, 8
 3, 400559.93,6451135.51, 8
 4, 399922.88,6453108.04, 3
 4, 399920.66,6453774.70, 3
 5, 402969.38,6448696.95, 3
 5, 402970.04,6450017.67, 3
 6, 401458.93,6447778.52, 6
 6, 401078.58,6448946.36, 6
 7, 400414.13,6451505.11, 8
 7, 400172.41,6452111.34, 8
 8, 403184.14,6439906.13, 3
 8, 403094.59,6441320.28, 3
 9, 401924.93,6437572.09, 1
 9, 401754.71,6438054.34, 1
10, 399596.93,6451978.45, 1
10, 399715.66,6452611.97, 1
11, 400902.21,6451546.14, 7
11, 400688.46,6453111.32, 7
12, 400473.34,6452560.38, 7
12, 400311.27,6453212.78, 7
13, 403104.20,6451442.01, 5
13, 403346.78,6452127.17, 5
14, 403290.81,6448590.72, 8
14, 403118.99,6449411.69, 8
15, 404151.34,6442817.64, 9
15, 403968.80,6443740.38, 9
16, 400481.28,6453317.30,10
16, 400217.63,6454028.52,10
17, 398710.83,6448152.78, 8
17, 399250.71,6449754.65, 8
18, 400380.79,6452563.05, 7
18, 400775.71,6453768.75, 7
19, 401806.54,6452519.93, 1
19, 401888.02,6453052.85, 1
20, 398520.95,6438270.92, 5
20, 398591.57,6439231.93, 5
21, 399992.06,6453159.97, 9
21, 400259.50,6453886.69, 9
22, 399986.44,6442147.98, 5
22, 399931.95,6442816.65, 5
23, 400014.79,6450813.85, 8
23, 400184.93,6451582.86, 8
24, 401745.89,6448331.24, 8
24, 402210.40,6450018.12, 8
25, 398800.64,6443046.06, 7
25, 398315.57,6444513.23, 7
26, 398447.93,6451335.46, 9
26, 398507.91,6451896.58, 9
27, 401842.31,6456810.79,10
27, 402116.27,6457705.68,10
28, 399395.81,6442452.35, 6
28, 399487.26,6443636.89, 6
29, 401224.59,6449534.59, 7
29, 400802.97,6450632.74, 7
30, 400702.51,6449500.84, 4
30, 400905.76,6450291.37, 4
31, 404142.12,6448471.74, 1
31, 404398.46,6449273.73, 1
32, 399088.56,6439693.29, 5
32, 399330.30,6440303.53, 5
33, 400388.52,6449783.26, 3
33, 400427.14,6450635.86, 3
34, 400502.66,6452613.88, 2
34, 400793.64,6453431.84, 2
35, 401194.67,6445204.23, 6
35, 400762.92,6446473.54, 6
36, 404118.35,6445914.68, 6
36, 404321.47,6446751.18, 6
37, 399929.72,6449453.98, 4
37, 400136.72,6450412.17, 4
38, 402151.55,6442926.12, 6
38, 401949.03,6443546.87, 6
39, 400474.14,6451068.03, 4
39, 400370.94,6451657.04, 4
40, 400304.66,6453797.49, 4
40, 400309.52,6454635.83, 4
