# FaultID,X,Y,Top Coal Seam
 1, 397739.84,6445726.65, 7
 1, 398003.18,6447023.71, 7
 2, 400048.58,6444748.23, 7
 2, 399815.26,6445384.89, 7
 3, 398925.06,6446538.02, 7
 3, 399093.79,6447168.04, 7
 4, 402449.87,6456405.54, 6
 4, 402149.50,6457284.30, 6
 5, 402034.91,6441728.08, 4
 5, 402086.67,6443027.94, 4
 6, 401457.91,6447536.98, 9
 6, 401683.16,6448716.47, 9
 7, 404561.87,6452744.52,10
 7, 404505.73,6454535.83,10
 8, 401213.37,6455806.57, 9
 8, 400984.58,6456635.06, 9
 9, 398735.87,6449369.66, 8
 9, 398956.89,6449953.15, 8
10, 400465.55,6450591.35, 7
10, 400652.33,6451233.29, 7
11, 400516.78,6438406.19, 4
11, 400806.71,6439300.34, 4
12, 401663.23,6455641.98, 1
12, 401503.18,6456119.65, 1
13, 401474.52,6456263.02, 7
13, 401467.59,6457207.44, 7
14, 402713.50,6438614.21, 7
14, 403012.43,6439457.76, 7
15, 404344.83,6454822.05, 6
15, 404316.97,6455713.65, 6
16, 399363.21,6444170.96, 2
16, 399435.23,6444728.12, 2
17, 397986.59,6444308.14, 7
17, 397753.19,6445026.72, 7
18, 402920.23,6452950.94, 9
18, 402685.73,6453714.68, 9
19, 400407.78,6446508.13, 6
19, 400710.34,6447297.58, 6
20, 400792.95,6443047.62, 4
20, 401067.94,6444291.70, 4
21, 401668.45,6455504.81, 2
21, 401282.72,6456454.06, 2
22, 399079.71,6448327.73,10
22, 398907.72,6448964.78,10
23, 400483.29,6456883.27, 3
23, 400472.44,6457524.99, 3
24, 401835.60,6450444.63, 1
24, 401886.13,6451159.66, 1
25, 402204.64,6442627.40, 9
25, 402463.25,6443626.00, 9
26, 402074.38,6449220.48, 6
26, 402256.17,6449949.38, 6
27, 399662.50,6445629.88, 6
27, 399605.49,6446642.58, 6
28, 403906.28,6442796.03, 4
28, 403650.69,6443856.59, 4
29, 400298.57,6443537.09, 6
29, 400315.23,6444610.08, 6
30, 402812.21,6443969.88, 3
30, 402555.65,6444675.69, 3
31, 400908.71,6445734.67, 2
31, 401090.43,6446325.86, 2
32, 401400.55,6454096.07, 6
32, 401100.07,6455122.91, 6
33, 400331.21,6440832.66, 5
33, 400324.24,6441723.24, 5
34, 403245.03,6449379.41, 3
34, 403329.84,6449959.21, 3
35, 401848.56,6453512.28, 8
35, 402252.68,6454589.06, 8
36, 400128.60,6440596.94,10
36, 400256.59,6441151.84,10
37, 399758.55,6442595.49, 3
37, 399757.04,6443697.14, 3
38, 398188.92,6440910.96, 4
38, 398129.80,6441722.61, 4
39, 404497.50,6452101.89, 8
39, 404612.53,6452712.94, 8
40, 404077.42,6444747.84, 8
40, 404372.83,6445499.05, 8
