# FaultID,X,Y,Top Coal Seam
 1, 400770.19,6454546.97, 4
 1, 401042.20,6455664.64, 4
 2, 402101.09,6439870.61, 2
 2, 402026.92,6440377.33, 2
 3, 400797.99,6443220.86, 2
 3, 400597.12,6443707.09, 2
 4, 402722.48,6446370.89, 3
 4, 402995.19,6447246.28, 3
 5, 400337.70,6449356.66, 9
 5, 400333.46,6450160.36, 9
 6, 402179.34,6450286.25,10
 6, 402068.21,6451061.74,10
 7, 399156.67,6449548.35, 6
 7, 398988.44,6450445.48, 6
 8, 402333.40,6449259.14, 6
 8, 402564.18,6450127.87, 6
 9, 402410.10,6452950.37, 3
 9, 402230.67,6453431.72, 3
10, 403168.15,6450412.79, 8
10, 403146.09,6451150.49, 8
11, 401895.14,6456682.10, 8
11, 401937.09,6457660.44, 8
12, 398487.31,6441878.91, 4
12, 398583.22,6442541.44, 4
13, 402546.03,6454713.28, 1
13, 402354.75,6455534.57, 1
14, 397534.97,6448830.54, 2
14, 397491.68,6450378.35, 2
15, 398470.85,6444461.46, 3
15, 398580.56,6445205.75, 3
16, 402299.39,6452582.77, 4
16, 402332.62,6454133.85, 4
17, 403274.03,6448913.91, 4
17, 403204.46,6449528.61, 4
18, 404227.24,6450458.97, 3
18, 404358.18,6451587.92, 3
19, 404314.89,6455715.88, 8
19, 404026.48,6456858.31, 8
20, 397842.55,6448895.29, 4
20, 398080.04,6449894.40, 4
21, 404270.46,6455922.78, 8
21, 404399.97,6456536.11, 8
22, 397576.13,6445883.50, 7
22, 397905.85,6446911.51, 7
23, 399870.00,6447876.86, 9
23, 399760.52,6448495.88, 9
24, 403056.73,6447261.78,10
24, 402790.10,6448035.33,10
25, 402419.45,6450912.33, 9
25, 402083.36,6451978.06, 9
26, 398832.83,6445844.67, 6
26, 399064.35,6446593.80, 6
27, 401422.45,6444590.28, 8
27, 401397.04,6445622.77, 8
28, 404599.48,6450427.94,10
28, 404633.65,6451911.51,10
29, 400415.28,6456508.55, 9
29, 400489.72,6457212.42, 9
30, 402550.08,6442795.32, 9
30, 402509.58,6443690.38, 9
31, 404178.59,6443167.56, 3
31, 404019.28,6443985.21, 3
32, 398286.83,6438990.39, 5
32, 398233.71,6439862.58, 5
33, 404379.03,6454877.34, 2
33, 404583.66,6455564.12, 2
34, 400616.17,6441913.82, 6
34, 400629.70,6442728.29, 6
35, 399851.13,6450561.10, 5
35, 400024.09,6451242.74, 5
36, 400096.17,6438510.35, 5
36, 400047.51,6439793.02, 5
37, 398877.62,6449385.52, 3
37, 398695.82,6449855.12, 3
38, 399505.55,6440480.58, 2
38, 399376.72,6441643.01, 2
39, 400689.37,6448303.40,10
39, 400820.18,6449366.11,10
40, 401004.38,6445033.38, 8
40, 400772.70,6445669.87, 8
