# FaultID,X,Y,Top Coal Seam
 1, 399608.33,6450120.45,10
 1, 399453.11,6451149.27,10
 2, 403112.04,6456061.09,10
 2, 403195.49,6456656.01,10
 3, 399217.08,6439883.02, 1
 3, 399016.80,6441459.89, 1
 4, 399343.71,6443035.84, 8
 4, 399085.85,6444193.98, 8
 5, 399706.87,6447712.81, 4
 5, 399831.86,6448586.82, 4
 6, 403174.67,6449192.88, 3
 6, 402994.66,6449934.02, 3
 7, 399651.10,6443664.96, 6
 7, 399508.38,6444227.27, 6
 8, 403283.86,6438075.15, 6
 8, 403103.72,6439492.66, 6
 9, 398035.80,6441163.96, 3
 9, 398240.86,6441685.69, 3
10, 404287.89,6452452.84, 5
10, 404562.28,6453849.64, 5
11, 399739.28,6452192.02,10
11, 399824.15,6452877.14,10
12, 402947.60,6449767.06, 3
12, 403162.17,6450533.04, 3
13, 400446.43,6446633.50, 6
13, 400550.48,6447965.76, 6
14, 404004.79,6443336.04, 8
14, 403823.08,6444191.47, 8
15, 402932.16,6452215.66, 7
15, 402522.37,6453578.26, 7
16, 399693.29,6439003.71, 5
16, 399592.02,6439741.04, 5
17, 399119.70,6438540.90, 5
17, 399273.76,6439087.91, 5
18, 398803.33,6441345.16,10
18, 398768.37,6442228.47,10
19, 397399.99,6447434.16, 8
19, 397438.58,6448038.54, 8
20, 400523.56,6454412.28, 6
20, 400742.11,6454968.88, 6
21, 403238.71,6447305.12, 2
21, 403360.78,6447928.03, 2
22, 402765.48,6446529.11, 1
22, 402757.86,6447311.17, 1
23, 404144.81,6444704.21, 2
23, 404347.45,6445414.09, 2
24, 402607.09,6456051.01, 5
24, 402925.17,6457325.90, 5
25, 399909.53,6449236.99,10
25, 400096.87,6450057.74,10
26, 402648.26,6452344.23, 3
26, 402618.43,6454020.93, 3
27, 400453.85,6444179.04, 1
27, 400419.79,6444788.21, 1
28, 398927.07,6449915.94, 6
28, 398414.79,6451292.67, 6
29, 402290.74,6447822.16, 5
29, 402133.02,6448479.84, 5
30, 404312.62,6446076.35,10
30, 404196.52,6446704.84,10
31, 401821.26,6449970.36, 3
31, 401628.28,6450512.99, 3
32, 403866.55,6442274.63, 7
32, 404337.21,6443540.06, 7
33, 399630.46,6449297.05, 8
33, 399590.83,6450232.62, 8
34, 401258.93,6448464.44,10
34, 401139.25,6449200.63,10
35, 401728.86,6453755.26, 7
35, 401947.21,6454751.85, 7
36, 398227.36,6440340.73, 8
36, 398222.46,6441107.34, 8
37, 404183.77,6445725.38, 6
37, 404459.54,6446819.93, 6
38, 402463.54,6444571.86, 3
38, 402718.16,6445716.20, 3
39, 402221.88,6454694.07, 7
39, 402122.80,6455257.89, 7
40, 401163.51,6444374.23, 6
40, 400865.60,6445842.41, 6
