# FaultID,X,Y,Top Coal Seam
 1, 400207.72,6441280.57, 7
 1, 400063.28,6441897.10, 7
 2, 401717.53,6447404.58, 6
 2, 401773.63,6448476.92, 6
 3, 402290.76,6450229.78, 8
 3, 402175.99,6451807.64, 8
 4, 400940.33,6446138.44, 4
 4, 401120.68,6446667.79, 4
 5, 401922.77,6437524.56, 6
 5, 401666.90,6438620.92, 6
 6, 400874.91,6456497.30, 4
 6, 401049.40,6457397.13, 4
 7, 399002.38,6445407.22, 7
 7, 398811.52,6446009.75, 7
 8, 397686.21,6446244.19, 6
 8, 397776.56,6447186.22, 6
 9, 401379.03,6451615.02, 9
 9, 401381.78,6452553.66, 9
10, 398804.80,6443823.30, 3
10, 398641.04,6444427.73, 3
11, 400456.98,6453579.51, 9
11, 400571.32,6454190.63, 9
12, 402429.29,6445864.15, 6
12, 402494.13,6446590.86, 6
13, 401177.68,6445251.65, 2
13, 401572.92,6446577.82, 2
14, 400866.28,6448175.75, 1
14, 401033.84,6449011.23, 1
15, 400331.29,6446688.42, 7
15, 400136.19,6447316.92, 7
16, 399363.56,6443835.60, 7
16, 399280.28,6444333.01, 7
17, 403131.40,6440108.58,10
17, 403501.58,6441059.65,10
18, 401134.05,6452733.77, 6
18, 400973.83,6453279.63, 6
19, 399005.05,6445894.46, 4
19, 398860.28,6446468.74, 4
20, 399121.71,6446532.41, 8
20, 398997.74,6447728.01, 8
21, 399797.07,6446757.65, 3
21, 400037.19,6447793.42, 3
22, 399447.45,6448129.24, 6
22, 399664.61,6449818.62, 6
23, 398344.11,6439838.57, 5
23, 398311.95,6440370.11, 5
24, 401843.92,6439016.46, 8
24, 401746.86,6439934.49, 8
25, 403277.90,6456969.53, 2
25, 403294.09,6457715.43, 2
26, 402455.13,6448919.54, 7
26, 402404.60,6449423.00, 7
27, 403314.28,6452297.37, 5
27, 403317.06,6453295.24, 5
28, 401056.27,6454853.71,10
28, 400834.98,6455936.68,10
29, 400705.55,6438356.90, 6
29, 400801.91,6439251.61, 6
30, 398960.57,6444042.23,10
30, 398771.36,6444658.11,10
31, 399053.23,6441588.93, 3
31, 399379.64,6442525.85, 3
32, 398512.55,6439194.69,10
32, 398637.40,6439831.46,10
33, 401077.81,6453224.85, 8
33, 401306.33,6453821.83, 8
34, 402385.00,6455110.08, 3
34, 402541.28,6455815.78, 3
35, 404210.47,6449916.83, 3
35, 404433.63,6451093.53, 3
36, 400654.21,6456448.09, 5
36, 400552.33,6457393.57, 5
37, 399800.31,6444914.99,10
37, 399868.38,6445939.11,10
38, 401917.40,6443125.87, 7
38, 401966.23,6444140.34, 7
39, 402470.21,6448203.79, 6
39, 402498.41,6449238.85, 6
40, 402512.88,6445424.80, 4
40, 402597.91,6446372.39, 4
