# FaultID,X,Y,Top Coal Seam
 1, 402256.50,6449608.54, 2
 1, 402042.54,6451239.71, 2
 2, 401488.32,6457303.05,10
 2, 401603.05,6457846.58,10
 3, 399514.74,6453214.13, 5
 3, 399723.92,6453876.24, 5
 4, 400426.82,6453569.27, 3
 4, 400238.43,6454058.93, 3
 5, 400694.42,6450468.22, 6
 5, 400830.13,6451046.30, 6
 6, 402709.13,6453383.22, 9
 6, 402434.55,6454316.80, 9
 7, 399339.56,6440014.57, 8
 7, 399409.77,6440515.27, 8
 8, 400710.44,6447142.03, 2
 8, 400950.59,6448607.45, 2
 9, 402400.56,6450407.58, 4
 9, 402137.15,6451160.24, 4
10, 399899.88,6455824.39, 6
10, 399862.84,6456595.38, 6
11, 401161.93,6443499.59, 7
11, 401238.94,6444099.42, 7
12, 400668.92,6437549.21, 1
12, 400563.06,6438409.24, 1
13, 398290.03,6445053.26, 3
13, 398379.61,6445730.45, 3
14, 402759.96,6456825.52, 2
14, 402835.50,6457622.05, 2
15, 401325.53,6449870.67, 6
15, 401323.31,6450624.98, 6
16, 404258.23,6452046.48, 1
16, 404276.45,6453012.48, 1
17, 402119.95,6444821.78, 6
17, 402293.95,6445369.48, 6
18, 402825.07,6450215.52, 5
18, 402911.81,6450777.81, 5
19, 400584.48,6437961.39, 1
19, 400124.74,6439289.62, 1
20, 400315.24,6441605.80, 3
20, 400302.19,6443011.03, 3
21, 402333.33,6447400.75, 6
21, 402126.06,6448504.07, 6
22, 400055.97,6445250.94, 3
22, 400059.88,6445905.96, 3
23, 402896.35,6450932.36, 9
23, 402721.81,6451622.69, 9
24, 399982.94,6447667.39, 2
24, 400042.43,6448182.27, 2
25, 402665.89,6445766.78, 8
25, 402742.63,6446633.90, 8
26, 403565.13,6440928.97, 9
26, 403180.29,6441914.71, 9
27, 400114.94,6453395.82, 8
27, 400015.52,6453911.29, 8
28, 397320.66,6446877.17, 3
28, 397813.09,6448679.32, 3
29, 404112.83,6446774.72, 5
29, 404591.91,6448148.99, 5
30, 403004.08,6454890.35, 1
30, 402652.06,6455827.85, 1
31, 398114.72,6446135.04,10
31, 398439.77,6446982.10,10
32, 398544.57,6446725.26, 5
32, 398268.18,6447665.90, 5
33, 401594.41,6438525.64, 4
33, 401742.49,6439085.12, 4
34, 400235.01,6447964.94, 8
34, 400112.22,6448672.38, 8
35, 397823.89,6448142.49, 7
35, 398048.23,6448889.36, 7
36, 401332.50,6446119.84, 1
36, 401098.25,6446853.32, 1
37, 400435.60,6454272.21, 3
37, 400319.66,6454908.57, 3
38, 398628.89,6446415.71, 7
38, 398722.72,6447295.54, 7
39, 401696.26,6454210.38, 2
39, 401600.40,6455360.64, 2
40, 399989.31,6449113.26, 8
40, 399943.94,6450287.58, 8
