# FaultID,X,Y,Top Coal Seam
 1, 403398.39,6453256.11, 9
 1, 403156.90,6453905.91, 9
 2, 401252.69,6447366.73, 8
 2, 401370.89,6447967.98, 8
 3, 398910.64,6448516.31, 7
 3, 398698.25,6449142.67, 7
 4, 398823.43,6443324.25, 4
 4, 398729.49,6444211.45, 4
 5, 401008.61,6456586.16, 2
 5, 401147.34,6457167.72, 2
 6, 401217.95,6445819.31, 5
 6, 401329.14,6446386.52, 5
 7, 402043.34,6449889.88,10
 7, 401868.85,6450681.44,10
 8, 400873.75,6456213.40, 3
 8, 400699.88,6456763.52, 3
 9, 403859.34,6443682.34, 7
 9, 403730.78,6444275.82, 7
10, 403181.76,6454372.12, 1
10, 403475.24,6455466.75, 1
11, 399674.63,6441105.13, 1
11, 399547.34,6441631.33, 1
12, 401037.86,6443199.13,10
12, 401299.96,6444208.70,10
13, 402352.69,6454966.26, 4
13, 402401.01,6455746.63, 4
14, 399922.41,6440163.47, 8
14, 400293.57,6441352.90, 8
15, 398910.26,6440188.88, 2
15, 398904.55,6441228.82, 2
16, 398689.00,6439905.72, 7
16, 398656.42,6440410.53, 7
17, 397671.96,6445817.15, 1
17, 397470.84,6446323.74, 1
18, 399884.62,6443474.55, 4
18, 400045.06,6444329.55, 4
19, 399657.09,6439394.61, 7
19, 399691.63,6440991.77, 7
20, 401332.27,6453218.98, 9
20, 401523.40,6453740.64, 9
21, 400503.27,6447180.81, 9
21, 400633.34,6447690.04, 9
22, 400399.52,6442993.17, 8
22, 400305.23,6443848.48, 8
23, 401291.59,6445470.86, 4
23, 401241.94,6446036.28, 4
24, 398007.55,6444432.90, 1
24, 398091.84,6445284.22, 1
25, 399868.18,6453360.35, 6
25, 400216.24,6454600.75, 6
26, 400971.64,6453773.23,10
26, 400992.47,6454795.81,10
27, 402521.02,6445946.00, 1
27, 402170.53,6446941.28, 1
28, 402776.57,6451325.24, 3
28, 402954.22,6452318.54, 3
29, 399974.91,6451938.43, 3
29, 400228.52,6452717.79, 3
30, 403033.59,6447179.35, 7
30, 402500.39,6448698.43, 7
31, 400080.37,6451988.19, 7
31, 400320.77,6453094.65, 7
32, 401775.37,6455864.24, 2
32, 401646.07,6456994.06, 2
33, 400561.79,6454026.06, 8
33, 400662.58,6454546.44, 8
34, 401542.74,6452577.29, 4
34, 401192.62,6453465.01, 4
35, 400792.24,6439026.91, 4
35, 400451.86,6440136.57, 4
36, 400468.71,6445496.02, 7
36, 400423.24,6446105.94, 7
37, 400504.23,6445695.46, 4
37, 400198.94,6446530.97, 4
38, 403301.65,6456971.82, 5
38, 403254.49,6457475.02, 5
39, 400602.56,6442672.21, 9
39, 400925.72,6443582.17, 9
40, 398707.58,6449794.35, 2
40, 398659.85,6450295.31, 2
