# FaultID,X,Y,Top Coal Seam
 1, 399309.86,6441743.27, 6
 1, 399202.43,6443066.31, 6
 2, 397748.14,6449590.32, 1
 2, 398013.31,6450826.96, 1
 3, 399062.42,6439907.27, 1
 3, 398949.98,6440557.11, 1
 4, 401323.49,6457082.87, 9
 4, 401211.12,6457883.81, 9
 5, 402890.21,6437814.50, 3
 5, 402792.29,6438854.58, 3
 6, 402981.65,6445350.30, 7
 6, 402866.94,6445935.17, 7
 7, 404318.30,6456240.50, 9
 7, 404038.07,6456974.33, 9
 8, 404106.38,6444631.87, 8
 8, 404093.17,6445246.13, 8
 9, 399048.52,6450377.24, 7
 9, 399044.54,6451106.59, 7
10, 400362.58,6444377.94, 3
10, 400505.15,6444895.10, 3
11, 400047.39,6449844.91, 4
11, 399710.03,6450739.43, 4
12, 399066.73,6450278.12, 8
12, 399437.19,6451436.55, 8
13, 399331.28,6444033.31, 7
13, 399036.86,6444823.25, 7
14, 398238.34,6441013.46, 6
14, 398145.16,6442028.53, 6
15, 399512.15,6438568.89, 7
15, 399528.98,6439361.60, 7
16, 401699.98,6448659.86, 1
16, 401688.88,6449164.92, 1
17, 399387.85,6443214.86, 2
17, 399217.97,6444035.20, 2
18, 399944.26,6440974.18, 1
18, 400041.85,6441795.72, 1
19, 400301.40,6441584.73, 8
19, 400156.34,6442069.47, 8
20, 403231.01,6440238.55, 6
20, 403583.33,6441425.45, 6
21, 401042.46,6450565.68, 1
21, 401344.54,6451415.02, 1
22, 399690.54,6442492.36, 2
22, 399698.73,6443627.97, 2
23, 399359.93,6449457.68, 4
23, 399121.80,6450704.62, 4
24, 402816.67,6455330.68, 5
24, 402784.11,6456164.73, 5
25, 402488.76,6451644.86, 6
25, 402338.30,6452122.16, 6
26, 403424.14,6440533.79, 1
26, 403400.47,6441193.36, 1
27, 404457.63,6446340.89, 5
27, 404332.98,6447789.79, 5
28, 401558.33,6453512.36,10
28, 401478.47,6454389.46,10
29, 403876.10,6445573.68, 7
29, 403980.21,6446157.87, 7
30, 403305.46,6438441.21, 7
30, 403118.44,6438929.34, 7
31, 402214.48,6442014.65, 2
31, 402284.66,6442768.03, 2
32, 397675.87,6445990.34, 5
32, 397812.07,6446634.09, 5
33, 400107.91,6445512.51, 5
33, 399912.81,6446169.25, 5
34, 404123.17,6450481.81, 4
34, 404302.53,6451032.00, 4
35, 401861.05,6448400.55, 6
35, 401705.26,6449543.76, 6
36, 400755.15,6455997.93, 1
36, 400569.53,6456858.53, 1
37, 399905.68,6438931.87,10
37, 399682.37,6439984.24,10
38, 403316.17,6448307.50, 2
38, 403309.11,6449545.44, 2
39, 399458.20,6438326.26, 6
39, 399423.01,6438927.71, 6
40, 402320.24,6453486.56, 5
40, 402434.67,6454117.39, 5
